source	destinations_disconnected_to
ACE	SSX5	KRT83
KAPCA	SSX5	KRT83
NTKL	SSX5	KRT83
CALM	SSX5	KRT83
ACHA4	SSX5	KRT83
ANXA2	SSX5	KRT83
AURKB	SSX5	KRT83
GNAT3	SSX5	KRT83
CA2D1	SSX5	KRT83
CAH4	SSX5	KRT83
AK1C1	SSX5	KRT83
ROCK1	SSX5	KRT83
CHLE	SSX5	KRT83
J3QK85	SSX5	KRT83
ZAP70	SSX5	KRT83
UD14	SSX5	KRT83
S12A2	SSX5	KRT83
EST1A	SSX5	KRT83
VKOR1	SSX5	KRT83
XDH	SSX5	KRT83
ACHB4	SSX5	KRT83
RLP24	SSX5	KRT83
EDN1	SSX5	KRT83
GBRB3	SSX5	KRT83
TKT	SSX5	KRT83
NEU2	SSX5	KRT83
3HAO	SSX5	KRT83
RL10L	SSX5	KRT83
ADA1D	SSX5	KRT83
CANB2	SSX5	KRT83
KAP3	SSX5	KRT83
PANX1	SSX5	KRT83
ST2A1	SSX5	KRT83
UPP2	SSX5	KRT83
AK1D1	SSX5	KRT83
CAC1A	SSX5	KRT83
CUBN	SSX5	KRT83
THA	SSX5	KRT83
TBB5	SSX5	KRT83
CATA	SSX5	KRT83
RL3	SSX5	KRT83
PA2GE	SSX5	KRT83
HRH2	SSX5	KRT83
ATTY	SSX5	KRT83
S29A2	SSX5	KRT83
GBRT	SSX5	KRT83
ACHA3	SSX5	KRT83
CDK6	SSX5	KRT83
5HT7R	SSX5	KRT83
ADRB1	SSX5	KRT83
CP11A	SSX5	KRT83
CSK	SSX5	KRT83
5HT3A	SSX5	KRT83
AT12A	SSX5	KRT83
IOD3	SSX5	KRT83
PGFRA	SSX5	KRT83
A1AG1	SSX5	KRT83
TNFA	SSX5	KRT83
NFAC2	SSX5	KRT83
NOS2	SSX5	KRT83
5HT2B	SSX5	KRT83
HS90A	SSX5	KRT83
LCK	SSX5	KRT83
ADCYA	SSX5	KRT83
HS90B	SSX5	KRT83
ADA2A	SSX5	KRT83
CACP	SSX5	KRT83
RARA	SSX5	KRT83
PYC	SSX5	KRT83
CATL1	SSX5	KRT83
ACHA9	SSX5	KRT83
NH2L1	SSX5	KRT83
AAKB2	SSX5	KRT83
DCXR	SSX5	KRT83
CXCL7	SSX5	KRT83
KCNE1	SSX5	KRT83
B3GT4	SSX5	KRT83
ACES	SSX5	KRT83
SCNNG	SSX5	KRT83
