source	destinations_disconnected_to
ACE	GKN1
KAPCA	GKN1
NTKL	GKN1
CALM	GKN1
ACHA4	GKN1
ANXA2	GKN1
AURKB	GKN1
GNAT3	GKN1
CA2D1	GKN1
CAH4	GKN1
AK1C1	GKN1
ROCK1	GKN1
CHLE	GKN1
J3QK85	GKN1
ZAP70	GKN1
UD14	GKN1
S12A2	GKN1
EST1A	GKN1
VKOR1	GKN1
XDH	GKN1
ACHB4	GKN1
RLP24	GKN1
EDN1	GKN1
GBRB3	GKN1
TKT	GKN1
NEU2	GKN1
3HAO	GKN1
RL10L	GKN1
ADA1D	GKN1
CANB2	GKN1
KAP3	GKN1
PANX1	GKN1
ST2A1	GKN1
UPP2	GKN1
AK1D1	GKN1
CAC1A	GKN1
CUBN	GKN1
THA	GKN1
TBB5	GKN1
CATA	GKN1
RL3	GKN1
PA2GE	GKN1
HRH2	GKN1
ATTY	GKN1
S29A2	GKN1
GBRT	GKN1
ACHA3	GKN1
CDK6	GKN1
5HT7R	GKN1
ADRB1	GKN1
CP11A	GKN1
CSK	GKN1
5HT3A	GKN1
AT12A	GKN1
IOD3	GKN1
PGFRA	GKN1
A1AG1	GKN1
TNFA	GKN1
NFAC2	GKN1
NOS2	GKN1
5HT2B	GKN1
HS90A	GKN1
LCK	GKN1
ADCYA	GKN1
HS90B	GKN1
ADA2A	GKN1
CACP	GKN1
RARA	GKN1
PYC	GKN1
CATL1	GKN1
ACHA9	GKN1
NH2L1	GKN1
AAKB2	GKN1
DCXR	GKN1
CXCL7	GKN1
KCNE1	GKN1
B3GT4	GKN1
ACES	GKN1
SCNNG	GKN1
HASP	GKN1
MMP3	GKN1
MET	GKN1
AA2BR	GKN1
PDE8A	GKN1
5HT2C	GKN1
AK1C3	GKN1
OSTCN	GKN1
NMD3B	GKN1
CDK5	GKN1
PPARA	GKN1
DRD2	GKN1
VGFR2	GKN1
CP1A2	GKN1
NGF	GKN1
GBRA6	GKN1
ACHA7	GKN1
CP2C9	GKN1
TBA1A	GKN1
IL2RA	GKN1
PPB1	GKN1
PD2R	GKN1
Q71TU5	GKN1
DCE1	GKN1
GBRG1	GKN1
FGFR2	GKN1
IMPA1	GKN1
ACM2	GKN1
IL8	GKN1
5HT6R	GKN1
KPCT	GKN1
AOC1	GKN1
PCNA	GKN1
KSYK	GKN1
CAH9	GKN1
RL11	GKN1
CACB3	GKN1
HMDH	GKN1
GBRA4	GKN1
KIT	GKN1
AOFA	GKN1
NEP	GKN1
GLYC	GKN1
NCOA2	GKN1
5HT1E	GKN1
TBA4A	GKN1
METH	GKN1
LDHA	GKN1
MK08	GKN1
IGHG4	GKN1
CP2CJ	GKN1
RXRA	GKN1
PA2GA	GKN1
CP131	GKN1
ACACB	GKN1
PTHY	GKN1
IL10	GKN1
CAH2	GKN1
OPRD	GKN1
AAPK1	GKN1
PDPK1	GKN1
ADRB3	GKN1
C11B1	GKN1
GBRP	GKN1
ROCK2	GKN1
RL8	GKN1
ADCY2	GKN1
PHOP2	GKN1
CAH12	GKN1
S10A4	GKN1
GRIK1	GKN1
CBG	GKN1
PRGR	GKN1
HCAR2	GKN1
DNMT1	GKN1
PGH2	GKN1
CAC1F	GKN1
ADA2C	GKN1
S15A1	GKN1
ADA1A	GKN1
A1AG2	GKN1
OX1R	GKN1
KCMA1	GKN1
NMDE3	GKN1
HIBCH	GKN1
IPKA	GKN1
S22AI	GKN1
S29A1	GKN1
HDAC1	GKN1
PNPH	GKN1
ADA2B	GKN1
TRFL	GKN1
ALBU	GKN1
FMO3	GKN1
PLK1	GKN1
SGMR1	GKN1
GUAA	GKN1
QOR	GKN1
GCR	GKN1
CATD	GKN1
MIF	GKN1
HPGDS	GKN1
MKNK1	GKN1
P2RY2	GKN1
S12A4	GKN1
EGFR	GKN1
NFKB1	GKN1
PGFRB	GKN1
ANT3	GKN1
GTR1	GKN1
MK10	GKN1
CAMLG	GKN1
HEMH	GKN1
MTRR	GKN1
NQO1	GKN1
ACH10	GKN1
FMO4	GKN1
DRD5	GKN1
TRY1	GKN1
SCNAA	GKN1
GBRG3	GKN1
PDE8B	GKN1
KCNA2	GKN1
IFNA2	GKN1
AA1R	GKN1
MAPK2	GKN1
PK3CD	GKN1
HRH4	GKN1
GBRB1	GKN1
HCN2	GKN1
RL26L	GKN1
DMTA2	GKN1
6PGD	GKN1
GRP78	GKN1
PSIP1	GKN1
AT1A4	GKN1
GLR	GKN1
OPRK	GKN1
ATPB	GKN1
STMN4	GKN1
CACB2	GKN1
NMDZ1	GKN1
SC6A3	GKN1
ST2B1	GKN1
TBG1	GKN1
ESR1	GKN1
CREB1	GKN1
5HT1B	GKN1
ERBB2	GKN1
HDAC7	GKN1
KCC1B	GKN1
TBD	GKN1
TOP2B	GKN1
3BHS1	GKN1
ATP4A	GKN1
LOX5	GKN1
UD3A1	GKN1
BDNF	GKN1
GBRA1	GKN1
FOS	GKN1
SHBG	GKN1
ODP2	GKN1
ABCA1	GKN1
DYR	GKN1
P85A	GKN1
SIR1	GKN1
MTHR	GKN1
ADCL2	GKN1
IBP3	GKN1
DDR1	GKN1
CP46A	GKN1
SCN2A	GKN1
IL4	GKN1
NPS	GKN1
NMDE1	GKN1
AOFB	GKN1
RL13A	GKN1
S22A2	GKN1
CALY	GKN1
S12A5	GKN1
PK3CA	GKN1
PDE4D	GKN1
KIF11	GKN1
NR1I2	GKN1
NISCH	GKN1
NFKB2	GKN1
ITK	GKN1
PPIA	GKN1
MMAA	GKN1
PA24A	GKN1
HYES	GKN1
CP2C8	GKN1
CAC1D	GKN1
SCNNA	GKN1
DRD3	GKN1
IOD1	GKN1
AAKB1	GKN1
ARY2	GKN1
DOPO	GKN1
PDE3A	GKN1
TR10B	GKN1
ADA1B	GKN1
C9JK77	GKN1
MYLK3	GKN1
PDE1B	GKN1
MYH9	GKN1
TRI15	GKN1
HPRT	GKN1
ADRB2	GKN1
LIPL	GKN1
MDR1	GKN1
5HT1A	GKN1
CP19A	GKN1
ARY1	GKN1
5HT2A	GKN1
G6PD	GKN1
PYRD	GKN1
GBRB2	GKN1
IKBA	GKN1
THRB	GKN1
GPX1	GKN1
TNNC2	GKN1
S22AB	GKN1
PDE5A	GKN1
TGFB1	GKN1
TOP2A	GKN1
RL23	GKN1
PDK3	GKN1
EDNRA	GKN1
TF65	GKN1
KAP0	GKN1
PPIF	GKN1
RL15	GKN1
KCNH2	GKN1
PDE4C	GKN1
ABCC8	GKN1
J3KPA4	GKN1
HDAC8	GKN1
GBRD	GKN1
CCKN	GKN1
ADCY5	GKN1
ATPA	GKN1
ATPG	GKN1
CAC1G	GKN1
LDHB	GKN1
JUN	GKN1
CSF1R	GKN1
UD19	GKN1
ATF6A	GKN1
RL19	GKN1
ST17B	GKN1
ABL1	GKN1
PHOP1	GKN1
SC6A4	GKN1
S22A6	GKN1
GRIK2	GKN1
ACM3	GKN1
RYR1	GKN1
S23IP	GKN1
CRBN	GKN1
MUTA	GKN1
ARGI1	GKN1
AA3R	GKN1
GBRA5	GKN1
CAH6	GKN1
FAK1	GKN1
SCNND	GKN1
CASP8	GKN1
SYRC	GKN1
CP3A4	GKN1
A4	GKN1
MRP1	GKN1
KCNN4	GKN1
PDE7A	GKN1
SCN4A	GKN1
CACB1	GKN1
DHI1	GKN1
PDIA1	GKN1
LRP2	GKN1
ESR2	GKN1
SCNNB	GKN1
NMDE4	GKN1
TY3H	GKN1
SOAT1	GKN1
NMD3A	GKN1
ASM	GKN1
S12A1	GKN1
CP1A1	GKN1
INSR2	GKN1
NCOA1	GKN1
TBE	GKN1
ITAL	GKN1
PPARG	GKN1
GSK3B	GKN1
CAC1I	GKN1
THB	GKN1
KLK3	GKN1
GBRA2	GKN1
TBB4B	GKN1
DRD4	GKN1
CLIC1	GKN1
GBRE	GKN1
RHOA	GKN1
TERT	GKN1
RL23A	GKN1
KITH	GKN1
HIF1A	GKN1
TEBP	GKN1
PERM	GKN1
TYSY	GKN1
PAR10	GKN1
NNMT	GKN1
RARB	GKN1
PK3CG	GKN1
CAC1C	GKN1
PLPL9	GKN1
OPRM	GKN1
PLMN	GKN1
ADA	GKN1
TNNC1	GKN1
J3KN87	GKN1
GBRG2	GKN1
FAD1	GKN1
PDE1A	GKN1
GLUC	GKN1
EST1	GKN1
P2RX2	GKN1
NOS3	GKN1
GSTP1	GKN1
CAH7	GKN1
IL6	GKN1
UD13	GKN1
PDE4A	GKN1
CBPB2	GKN1
KCJ11	GKN1
SCN5A	GKN1
CP21A	GKN1
CFTR	GKN1
ACM1	GKN1
GRIA2	GKN1
CPT2	GKN1
COMT	GKN1
P53	GKN1
CNGA1	GKN1
HDAC9	GKN1
KCNQ1	GKN1
PGH1	GKN1
CP2R1	GKN1
CAC1H	GKN1
CAB45	GKN1
CDK2	GKN1
SC6A2	GKN1
AK1C2	GKN1
CA2D2	GKN1
S22A8	GKN1
EBP	GKN1
NADC	GKN1
5HT5A	GKN1
AHR	GKN1
HDAC6	GKN1
MRP2	GKN1
PDE4B	GKN1
AA2AR	GKN1
PDE7B	GKN1
FAK2	GKN1
CASP3	GKN1
CATB	GKN1
CAC1S	GKN1
TA2R	GKN1
TPMT	GKN1
5HT1D	GKN1
PIM1	GKN1
AT1A1	GKN1
MMP9	GKN1
RL37	GKN1
PARP1	GKN1
RENR	GKN1
ENPL	GKN1
NR1I3	GKN1
CAH1	GKN1
SL9A7	GKN1
ACM4	GKN1
TOP1	GKN1
DHB8	GKN1
FABP6	GKN1
GABR1	GKN1
LY66C	GKN1
GLNA	GKN1
SCN1A	GKN1
HDAC3	GKN1
RENI	GKN1
