source	destinations_disconnected_to
ACE	KCMF1
KAPCA	KCMF1
NTKL	KCMF1
CALM	KCMF1
ACHA4	KCMF1
ANXA2	KCMF1
AURKB	KCMF1
GNAT3	KCMF1
CA2D1	KCMF1
CAH4	KCMF1
AK1C1	KCMF1
ROCK1	KCMF1
CHLE	KCMF1
J3QK85	KCMF1
ZAP70	KCMF1
UD14	KCMF1
S12A2	KCMF1
EST1A	KCMF1
VKOR1	KCMF1
XDH	KCMF1
ACHB4	KCMF1
RLP24	KCMF1
EDN1	KCMF1
GBRB3	KCMF1
TKT	KCMF1
NEU2	KCMF1
3HAO	KCMF1
RL10L	KCMF1
ADA1D	KCMF1
CANB2	KCMF1
KAP3	KCMF1
PANX1	KCMF1
ST2A1	KCMF1
UPP2	KCMF1
AK1D1	KCMF1
CAC1A	KCMF1
CUBN	KCMF1
THA	KCMF1
TBB5	KCMF1
CATA	KCMF1
RL3	KCMF1
PA2GE	KCMF1
HRH2	KCMF1
ATTY	KCMF1
S29A2	KCMF1
GBRT	KCMF1
ACHA3	KCMF1
CDK6	KCMF1
5HT7R	KCMF1
ADRB1	KCMF1
CP11A	KCMF1
CSK	KCMF1
5HT3A	KCMF1
AT12A	KCMF1
IOD3	KCMF1
PGFRA	KCMF1
A1AG1	KCMF1
TNFA	KCMF1
NFAC2	KCMF1
NOS2	KCMF1
5HT2B	KCMF1
HS90A	KCMF1
LCK	KCMF1
ADCYA	KCMF1
HS90B	KCMF1
ADA2A	KCMF1
CACP	KCMF1
RARA	KCMF1
PYC	KCMF1
CATL1	KCMF1
ACHA9	KCMF1
NH2L1	KCMF1
AAKB2	KCMF1
DCXR	KCMF1
CXCL7	KCMF1
KCNE1	KCMF1
B3GT4	KCMF1
ACES	KCMF1
SCNNG	KCMF1
HASP	KCMF1
MMP3	KCMF1
MET	KCMF1
AA2BR	KCMF1
PDE8A	KCMF1
5HT2C	KCMF1
AK1C3	KCMF1
OSTCN	KCMF1
NMD3B	KCMF1
CDK5	KCMF1
PPARA	KCMF1
DRD2	KCMF1
VGFR2	KCMF1
CP1A2	KCMF1
NGF	KCMF1
GBRA6	KCMF1
ACHA7	KCMF1
CP2C9	KCMF1
TBA1A	KCMF1
IL2RA	KCMF1
PPB1	KCMF1
PD2R	KCMF1
Q71TU5	KCMF1
DCE1	KCMF1
GBRG1	KCMF1
FGFR2	KCMF1
IMPA1	KCMF1
ACM2	KCMF1
IL8	KCMF1
5HT6R	KCMF1
KPCT	KCMF1
AOC1	KCMF1
PCNA	KCMF1
KSYK	KCMF1
CAH9	KCMF1
RL11	KCMF1
CACB3	KCMF1
HMDH	KCMF1
GBRA4	KCMF1
KIT	KCMF1
AOFA	KCMF1
NEP	KCMF1
GLYC	KCMF1
NCOA2	KCMF1
5HT1E	KCMF1
TBA4A	KCMF1
METH	KCMF1
LDHA	KCMF1
MK08	KCMF1
IGHG4	KCMF1
CP2CJ	KCMF1
RXRA	KCMF1
PA2GA	KCMF1
CP131	KCMF1
ACACB	KCMF1
PTHY	KCMF1
IL10	KCMF1
CAH2	KCMF1
OPRD	KCMF1
AAPK1	KCMF1
PDPK1	KCMF1
ADRB3	KCMF1
C11B1	KCMF1
GBRP	KCMF1
ROCK2	KCMF1
RL8	KCMF1
ADCY2	KCMF1
PHOP2	KCMF1
CAH12	KCMF1
S10A4	KCMF1
GRIK1	KCMF1
CBG	KCMF1
PRGR	KCMF1
HCAR2	KCMF1
DNMT1	KCMF1
PGH2	KCMF1
CAC1F	KCMF1
ADA2C	KCMF1
S15A1	KCMF1
ADA1A	KCMF1
A1AG2	KCMF1
OX1R	KCMF1
KCMA1	KCMF1
NMDE3	KCMF1
HIBCH	KCMF1
IPKA	KCMF1
S22AI	KCMF1
S29A1	KCMF1
HDAC1	KCMF1
PNPH	KCMF1
ADA2B	KCMF1
TRFL	KCMF1
ALBU	KCMF1
FMO3	KCMF1
PLK1	KCMF1
SGMR1	KCMF1
GUAA	KCMF1
QOR	KCMF1
GCR	KCMF1
CATD	KCMF1
MIF	KCMF1
HPGDS	KCMF1
MKNK1	KCMF1
P2RY2	KCMF1
S12A4	KCMF1
EGFR	KCMF1
NFKB1	KCMF1
PGFRB	KCMF1
ANT3	KCMF1
GTR1	KCMF1
MK10	KCMF1
CAMLG	KCMF1
HEMH	KCMF1
MTRR	KCMF1
NQO1	KCMF1
ACH10	KCMF1
FMO4	KCMF1
DRD5	KCMF1
TRY1	KCMF1
SCNAA	KCMF1
GBRG3	KCMF1
PDE8B	KCMF1
KCNA2	KCMF1
IFNA2	KCMF1
AA1R	KCMF1
MAPK2	KCMF1
PK3CD	KCMF1
HRH4	KCMF1
GBRB1	KCMF1
HCN2	KCMF1
RL26L	KCMF1
DMTA2	KCMF1
6PGD	KCMF1
GRP78	KCMF1
PSIP1	KCMF1
AT1A4	KCMF1
GLR	KCMF1
OPRK	KCMF1
ATPB	KCMF1
STMN4	KCMF1
CACB2	KCMF1
NMDZ1	KCMF1
SC6A3	KCMF1
ST2B1	KCMF1
TBG1	KCMF1
ESR1	KCMF1
CREB1	KCMF1
5HT1B	KCMF1
ERBB2	KCMF1
HDAC7	KCMF1
KCC1B	KCMF1
TBD	KCMF1
TOP2B	KCMF1
3BHS1	KCMF1
ATP4A	KCMF1
LOX5	KCMF1
UD3A1	KCMF1
BDNF	KCMF1
GBRA1	KCMF1
FOS	KCMF1
SHBG	KCMF1
ODP2	KCMF1
ABCA1	KCMF1
DYR	KCMF1
P85A	KCMF1
SIR1	KCMF1
MTHR	KCMF1
ADCL2	KCMF1
IBP3	KCMF1
DDR1	KCMF1
CP46A	KCMF1
SCN2A	KCMF1
IL4	KCMF1
NPS	KCMF1
NMDE1	KCMF1
AOFB	KCMF1
RL13A	KCMF1
S22A2	KCMF1
CALY	KCMF1
S12A5	KCMF1
PK3CA	KCMF1
PDE4D	KCMF1
KIF11	KCMF1
NR1I2	KCMF1
NISCH	KCMF1
NFKB2	KCMF1
ITK	KCMF1
PPIA	KCMF1
MMAA	KCMF1
PA24A	KCMF1
HYES	KCMF1
CP2C8	KCMF1
CAC1D	KCMF1
SCNNA	KCMF1
DRD3	KCMF1
IOD1	KCMF1
AAKB1	KCMF1
ARY2	KCMF1
DOPO	KCMF1
PDE3A	KCMF1
TR10B	KCMF1
ADA1B	KCMF1
C9JK77	KCMF1
MYLK3	KCMF1
PDE1B	KCMF1
MYH9	KCMF1
TRI15	KCMF1
HPRT	KCMF1
ADRB2	KCMF1
LIPL	KCMF1
MDR1	KCMF1
5HT1A	KCMF1
CP19A	KCMF1
ARY1	KCMF1
5HT2A	KCMF1
G6PD	KCMF1
PYRD	KCMF1
GBRB2	KCMF1
IKBA	KCMF1
THRB	KCMF1
GPX1	KCMF1
TNNC2	KCMF1
S22AB	KCMF1
PDE5A	KCMF1
TGFB1	KCMF1
TOP2A	KCMF1
RL23	KCMF1
PDK3	KCMF1
EDNRA	KCMF1
TF65	KCMF1
KAP0	KCMF1
PPIF	KCMF1
RL15	KCMF1
KCNH2	KCMF1
PDE4C	KCMF1
ABCC8	KCMF1
J3KPA4	KCMF1
HDAC8	KCMF1
GBRD	KCMF1
CCKN	KCMF1
ADCY5	KCMF1
ATPA	KCMF1
ATPG	KCMF1
CAC1G	KCMF1
LDHB	KCMF1
JUN	KCMF1
CSF1R	KCMF1
UD19	KCMF1
ATF6A	KCMF1
RL19	KCMF1
ST17B	KCMF1
ABL1	KCMF1
PHOP1	KCMF1
SC6A4	KCMF1
S22A6	KCMF1
GRIK2	KCMF1
ACM3	KCMF1
RYR1	KCMF1
S23IP	KCMF1
CRBN	KCMF1
MUTA	KCMF1
ARGI1	KCMF1
AA3R	KCMF1
GBRA5	KCMF1
CAH6	KCMF1
FAK1	KCMF1
SCNND	KCMF1
CASP8	KCMF1
SYRC	KCMF1
CP3A4	KCMF1
A4	KCMF1
MRP1	KCMF1
KCNN4	KCMF1
PDE7A	KCMF1
SCN4A	KCMF1
CACB1	KCMF1
DHI1	KCMF1
PDIA1	KCMF1
LRP2	KCMF1
ESR2	KCMF1
SCNNB	KCMF1
NMDE4	KCMF1
TY3H	KCMF1
SOAT1	KCMF1
NMD3A	KCMF1
ASM	KCMF1
S12A1	KCMF1
CP1A1	KCMF1
INSR2	KCMF1
NCOA1	KCMF1
