source	destinations_disconnected_to
ACE	GPR63
KAPCA	GPR63
NTKL	GPR63
CALM	GPR63
ACHA4	GPR63
ANXA2	GPR63
AURKB	GPR63
GNAT3	GPR63
CA2D1	GPR63
CAH4	GPR63
AK1C1	GPR63
ROCK1	GPR63
CHLE	GPR63
J3QK85	GPR63
ZAP70	GPR63
UD14	GPR63
S12A2	GPR63
EST1A	GPR63
VKOR1	GPR63
XDH	GPR63
ACHB4	GPR63
RLP24	GPR63
EDN1	GPR63
GBRB3	GPR63
TKT	GPR63
NEU2	GPR63
3HAO	GPR63
RL10L	GPR63
ADA1D	GPR63
CANB2	GPR63
KAP3	GPR63
PANX1	GPR63
ST2A1	GPR63
UPP2	GPR63
AK1D1	GPR63
CAC1A	GPR63
CUBN	GPR63
THA	GPR63
TBB5	GPR63
CATA	GPR63
RL3	GPR63
PA2GE	GPR63
HRH2	GPR63
ATTY	GPR63
S29A2	GPR63
GBRT	GPR63
ACHA3	GPR63
CDK6	GPR63
5HT7R	GPR63
ADRB1	GPR63
CP11A	GPR63
CSK	GPR63
5HT3A	GPR63
AT12A	GPR63
IOD3	GPR63
PGFRA	GPR63
A1AG1	GPR63
TNFA	GPR63
NFAC2	GPR63
NOS2	GPR63
5HT2B	GPR63
HS90A	GPR63
LCK	GPR63
ADCYA	GPR63
HS90B	GPR63
ADA2A	GPR63
CACP	GPR63
RARA	GPR63
PYC	GPR63
CATL1	GPR63
ACHA9	GPR63
NH2L1	GPR63
AAKB2	GPR63
DCXR	GPR63
CXCL7	GPR63
KCNE1	GPR63
B3GT4	GPR63
ACES	GPR63
SCNNG	GPR63
HASP	GPR63
MMP3	GPR63
MET	GPR63
AA2BR	GPR63
PDE8A	GPR63
5HT2C	GPR63
AK1C3	GPR63
OSTCN	GPR63
NMD3B	GPR63
CDK5	GPR63
PPARA	GPR63
DRD2	GPR63
VGFR2	GPR63
CP1A2	GPR63
NGF	GPR63
GBRA6	GPR63
ACHA7	GPR63
CP2C9	GPR63
TBA1A	GPR63
IL2RA	GPR63
PPB1	GPR63
PD2R	GPR63
Q71TU5	GPR63
DCE1	GPR63
GBRG1	GPR63
FGFR2	GPR63
IMPA1	GPR63
ACM2	GPR63
IL8	GPR63
5HT6R	GPR63
KPCT	GPR63
AOC1	GPR63
PCNA	GPR63
KSYK	GPR63
CAH9	GPR63
RL11	GPR63
CACB3	GPR63
HMDH	GPR63
GBRA4	GPR63
KIT	GPR63
AOFA	GPR63
NEP	GPR63
GLYC	GPR63
NCOA2	GPR63
5HT1E	GPR63
TBA4A	GPR63
METH	GPR63
LDHA	GPR63
MK08	GPR63
IGHG4	GPR63
CP2CJ	GPR63
RXRA	GPR63
PA2GA	GPR63
CP131	GPR63
ACACB	GPR63
PTHY	GPR63
IL10	GPR63
CAH2	GPR63
OPRD	GPR63
AAPK1	GPR63
PDPK1	GPR63
ADRB3	GPR63
C11B1	GPR63
GBRP	GPR63
ROCK2	GPR63
RL8	GPR63
ADCY2	GPR63
PHOP2	GPR63
CAH12	GPR63
S10A4	GPR63
GRIK1	GPR63
CBG	GPR63
PRGR	GPR63
HCAR2	GPR63
DNMT1	GPR63
PGH2	GPR63
CAC1F	GPR63
ADA2C	GPR63
S15A1	GPR63
ADA1A	GPR63
A1AG2	GPR63
OX1R	GPR63
KCMA1	GPR63
NMDE3	GPR63
HIBCH	GPR63
IPKA	GPR63
S22AI	GPR63
S29A1	GPR63
HDAC1	GPR63
PNPH	GPR63
ADA2B	GPR63
TRFL	GPR63
ALBU	GPR63
FMO3	GPR63
PLK1	GPR63
SGMR1	GPR63
GUAA	GPR63
QOR	GPR63
GCR	GPR63
CATD	GPR63
MIF	GPR63
HPGDS	GPR63
MKNK1	GPR63
P2RY2	GPR63
S12A4	GPR63
EGFR	GPR63
NFKB1	GPR63
PGFRB	GPR63
ANT3	GPR63
GTR1	GPR63
MK10	GPR63
CAMLG	GPR63
HEMH	GPR63
MTRR	GPR63
NQO1	GPR63
ACH10	GPR63
FMO4	GPR63
DRD5	GPR63
TRY1	GPR63
SCNAA	GPR63
GBRG3	GPR63
PDE8B	GPR63
KCNA2	GPR63
IFNA2	GPR63
AA1R	GPR63
MAPK2	GPR63
PK3CD	GPR63
HRH4	GPR63
GBRB1	GPR63
HCN2	GPR63
RL26L	GPR63
DMTA2	GPR63
6PGD	GPR63
GRP78	GPR63
PSIP1	GPR63
AT1A4	GPR63
GLR	GPR63
OPRK	GPR63
