source	destinations_disconnected_to
ACE	MLEC
KAPCA	MLEC
NTKL	MLEC
CALM	MLEC
ACHA4	MLEC
ANXA2	MLEC
AURKB	MLEC
GNAT3	MLEC
CA2D1	MLEC
CAH4	MLEC
AK1C1	MLEC
ROCK1	MLEC
CHLE	MLEC
J3QK85	MLEC
ZAP70	MLEC
UD14	MLEC
S12A2	MLEC
EST1A	MLEC
VKOR1	MLEC
XDH	MLEC
ACHB4	MLEC
RLP24	MLEC
EDN1	MLEC
GBRB3	MLEC
TKT	MLEC
NEU2	MLEC
3HAO	MLEC
RL10L	MLEC
ADA1D	MLEC
CANB2	MLEC
KAP3	MLEC
PANX1	MLEC
ST2A1	MLEC
UPP2	MLEC
AK1D1	MLEC
CAC1A	MLEC
CUBN	MLEC
THA	MLEC
TBB5	MLEC
CATA	MLEC
RL3	MLEC
PA2GE	MLEC
HRH2	MLEC
ATTY	MLEC
S29A2	MLEC
GBRT	MLEC
ACHA3	MLEC
CDK6	MLEC
5HT7R	MLEC
ADRB1	MLEC
CP11A	MLEC
CSK	MLEC
5HT3A	MLEC
AT12A	MLEC
IOD3	MLEC
PGFRA	MLEC
A1AG1	MLEC
TNFA	MLEC
NFAC2	MLEC
NOS2	MLEC
5HT2B	MLEC
HS90A	MLEC
LCK	MLEC
ADCYA	MLEC
HS90B	MLEC
ADA2A	MLEC
CACP	MLEC
RARA	MLEC
PYC	MLEC
CATL1	MLEC
ACHA9	MLEC
NH2L1	MLEC
AAKB2	MLEC
DCXR	MLEC
CXCL7	MLEC
KCNE1	MLEC
B3GT4	MLEC
ACES	MLEC
SCNNG	MLEC
HASP	MLEC
MMP3	MLEC
MET	MLEC
AA2BR	MLEC
PDE8A	MLEC
5HT2C	MLEC
AK1C3	MLEC
OSTCN	MLEC
NMD3B	MLEC
CDK5	MLEC
PPARA	MLEC
DRD2	MLEC
VGFR2	MLEC
CP1A2	MLEC
NGF	MLEC
GBRA6	MLEC
ACHA7	MLEC
CP2C9	MLEC
TBA1A	MLEC
IL2RA	MLEC
PPB1	MLEC
PD2R	MLEC
Q71TU5	MLEC
DCE1	MLEC
GBRG1	MLEC
FGFR2	MLEC
IMPA1	MLEC
ACM2	MLEC
IL8	MLEC
5HT6R	MLEC
KPCT	MLEC
AOC1	MLEC
PCNA	MLEC
KSYK	MLEC
CAH9	MLEC
RL11	MLEC
CACB3	MLEC
HMDH	MLEC
GBRA4	MLEC
KIT	MLEC
AOFA	MLEC
NEP	MLEC
GLYC	MLEC
NCOA2	MLEC
5HT1E	MLEC
TBA4A	MLEC
METH	MLEC
LDHA	MLEC
MK08	MLEC
IGHG4	MLEC
CP2CJ	MLEC
RXRA	MLEC
PA2GA	MLEC
CP131	MLEC
ACACB	MLEC
PTHY	MLEC
IL10	MLEC
CAH2	MLEC
OPRD	MLEC
AAPK1	MLEC
PDPK1	MLEC
ADRB3	MLEC
C11B1	MLEC
GBRP	MLEC
ROCK2	MLEC
RL8	MLEC
ADCY2	MLEC
PHOP2	MLEC
CAH12	MLEC
S10A4	MLEC
GRIK1	MLEC
CBG	MLEC
PRGR	MLEC
HCAR2	MLEC
