source	destinations_disconnected_to
ACE	SOBP	GPR63	PXDC1	KCMF1
KAPCA	SOBP	GPR63	PXDC1	KCMF1
NTKL	SOBP	GPR63	PXDC1	KCMF1
CALM	SOBP	GPR63	PXDC1	KCMF1
ACHA4	SOBP	GPR63	PXDC1	KCMF1
ANXA2	SOBP	GPR63	PXDC1	KCMF1
AURKB	SOBP	GPR63	PXDC1	KCMF1
GNAT3	SOBP	GPR63	PXDC1	KCMF1
CA2D1	SOBP	GPR63	PXDC1	KCMF1
CAH4	SOBP	GPR63	PXDC1	KCMF1
AK1C1	SOBP	GPR63	PXDC1	KCMF1
ROCK1	SOBP	GPR63	PXDC1	KCMF1
CHLE	SOBP	GPR63	PXDC1	KCMF1
J3QK85	SOBP	GPR63	PXDC1	KCMF1
ZAP70	SOBP	GPR63	PXDC1	KCMF1
UD14	SOBP	GPR63	PXDC1	KCMF1
S12A2	SOBP	GPR63	PXDC1	KCMF1
EST1A	SOBP	GPR63	PXDC1	KCMF1
VKOR1	SOBP	GPR63	PXDC1	KCMF1
XDH	SOBP	GPR63	PXDC1	KCMF1
ACHB4	SOBP	GPR63	PXDC1	KCMF1
RLP24	SOBP	GPR63	PXDC1	KCMF1
EDN1	SOBP	GPR63	PXDC1	KCMF1
GBRB3	SOBP	GPR63	PXDC1	KCMF1
TKT	SOBP	GPR63	PXDC1	KCMF1
NEU2	SOBP	GPR63	PXDC1	KCMF1
3HAO	SOBP	GPR63	PXDC1	KCMF1
RL10L	SOBP	GPR63	PXDC1	KCMF1
ADA1D	SOBP	GPR63	PXDC1	KCMF1
CANB2	SOBP	GPR63	PXDC1	KCMF1
KAP3	SOBP	GPR63	PXDC1	KCMF1
PANX1	SOBP	GPR63	PXDC1	KCMF1
ST2A1	SOBP	GPR63	PXDC1	KCMF1
UPP2	SOBP	GPR63	PXDC1	KCMF1
AK1D1	SOBP	GPR63	PXDC1	KCMF1
CAC1A	SOBP	GPR63	PXDC1	KCMF1
CUBN	SOBP	GPR63	PXDC1	KCMF1
THA	SOBP	GPR63	PXDC1	KCMF1
TBB5	SOBP	GPR63	PXDC1	KCMF1
CATA	SOBP	GPR63	PXDC1	KCMF1
RL3	SOBP	GPR63	PXDC1	KCMF1
PA2GE	SOBP	GPR63	PXDC1	KCMF1
HRH2	SOBP	GPR63	PXDC1	KCMF1
ATTY	SOBP	GPR63	PXDC1	KCMF1
S29A2	SOBP	GPR63	PXDC1	KCMF1
GBRT	SOBP	GPR63	PXDC1	KCMF1
ACHA3	SOBP	GPR63	PXDC1	KCMF1
CDK6	SOBP	GPR63	PXDC1	KCMF1
5HT7R	SOBP	GPR63	PXDC1	KCMF1
ADRB1	SOBP	GPR63	PXDC1	KCMF1
CP11A	SOBP	GPR63	PXDC1	KCMF1
CSK	SOBP	GPR63	PXDC1	KCMF1
5HT3A	SOBP	GPR63	PXDC1	KCMF1
AT12A	SOBP	GPR63	PXDC1	KCMF1
IOD3	SOBP	GPR63	PXDC1	KCMF1
PGFRA	SOBP	GPR63	PXDC1	KCMF1
