source	destinations_disconnected_to
ACE	GLRA3	UNC50
KAPCA	GLRA3	UNC50
NTKL	GLRA3	UNC50
CALM	GLRA3	UNC50
ACHA4	GLRA3	UNC50
ANXA2	GLRA3	UNC50
AURKB	GLRA3	UNC50
GNAT3	GLRA3	UNC50
CA2D1	GLRA3	UNC50
CAH4	GLRA3	UNC50
AK1C1	GLRA3	UNC50
ROCK1	GLRA3	UNC50
CHLE	GLRA3	UNC50
J3QK85	GLRA3	UNC50
ZAP70	GLRA3	UNC50
UD14	GLRA3	UNC50
S12A2	GLRA3	UNC50
EST1A	GLRA3	UNC50
VKOR1	GLRA3	UNC50
XDH	GLRA3	UNC50
ACHB4	GLRA3	UNC50
RLP24	GLRA3	UNC50
EDN1	GLRA3	UNC50
GBRB3	GLRA3	UNC50
TKT	GLRA3	UNC50
NEU2	GLRA3	UNC50
3HAO	GLRA3	UNC50
RL10L	GLRA3	UNC50
ADA1D	GLRA3	UNC50
CANB2	GLRA3	UNC50
KAP3	GLRA3	UNC50
PANX1	GLRA3	UNC50
ST2A1	GLRA3	UNC50
UPP2	GLRA3	UNC50
AK1D1	GLRA3	UNC50
CAC1A	GLRA3	UNC50
CUBN	GLRA3	UNC50
THA	GLRA3	UNC50
TBB5	GLRA3	UNC50
CATA	GLRA3	UNC50
RL3	GLRA3	UNC50
PA2GE	GLRA3	UNC50
HRH2	GLRA3	UNC50
ATTY	GLRA3	UNC50
S29A2	GLRA3	UNC50
GBRT	GLRA3	UNC50
ACHA3	GLRA3	UNC50
CDK6	GLRA3	UNC50
5HT7R	GLRA3	UNC50
ADRB1	GLRA3	UNC50
CP11A	GLRA3	UNC50
CSK	GLRA3	UNC50
5HT3A	GLRA3	UNC50
AT12A	GLRA3	UNC50
IOD3	GLRA3	UNC50
PGFRA	GLRA3	UNC50
A1AG1	GLRA3	UNC50
TNFA	GLRA3	UNC50
NFAC2	GLRA3	UNC50
NOS2	GLRA3	UNC50
5HT2B	GLRA3	UNC50
HS90A	GLRA3	UNC50
LCK	GLRA3	UNC50
ADCYA	GLRA3	UNC50
HS90B	GLRA3	UNC50
ADA2A	GLRA3	UNC50
CACP	GLRA3	UNC50
RARA	GLRA3	UNC50
PYC	GLRA3	UNC50
CATL1	GLRA3	UNC50
ACHA9	GLRA3	UNC50
NH2L1	GLRA3	UNC50
AAKB2	GLRA3	UNC50
DCXR	GLRA3	UNC50
CXCL7	GLRA3	UNC50
KCNE1	GLRA3	UNC50
B3GT4	GLRA3	UNC50
ACES	GLRA3	UNC50
SCNNG	GLRA3	UNC50
HASP	GLRA3	UNC50
MMP3	GLRA3	UNC50
MET	GLRA3	UNC50
AA2BR	GLRA3	UNC50
PDE8A	GLRA3	UNC50
5HT2C	GLRA3	UNC50
AK1C3	GLRA3	UNC50
OSTCN	GLRA3	UNC50
NMD3B	GLRA3	UNC50
CDK5	GLRA3	UNC50
PPARA	GLRA3	UNC50
DRD2	GLRA3	UNC50
VGFR2	GLRA3	UNC50
CP1A2	GLRA3	UNC50
NGF	GLRA3	UNC50
GBRA6	GLRA3	UNC50
ACHA7	GLRA3	UNC50
CP2C9	GLRA3	UNC50
TBA1A	GLRA3	UNC50
IL2RA	GLRA3	UNC50
PPB1	GLRA3	UNC50
PD2R	GLRA3	UNC50
Q71TU5	GLRA3	UNC50
DCE1	GLRA3	UNC50
GBRG1	GLRA3	UNC50
