source	destinations_disconnected_to
ACE	SLIT3
KAPCA	SLIT3
NTKL	SLIT3
CALM	SLIT3
ACHA4	SLIT3
ANXA2	SLIT3
AURKB	SLIT3
GNAT3	SLIT3
CA2D1	SLIT3
CAH4	SLIT3
AK1C1	SLIT3
ROCK1	SLIT3
CHLE	SLIT3
J3QK85	SLIT3
ZAP70	SLIT3
UD14	SLIT3
S12A2	SLIT3
EST1A	SLIT3
VKOR1	SLIT3
XDH	SLIT3
ACHB4	SLIT3
RLP24	SLIT3
EDN1	SLIT3
GBRB3	SLIT3
TKT	SLIT3
NEU2	SLIT3
3HAO	SLIT3
RL10L	SLIT3
ADA1D	SLIT3
CANB2	SLIT3
KAP3	SLIT3
PANX1	SLIT3
ST2A1	SLIT3
UPP2	SLIT3
AK1D1	SLIT3
CAC1A	SLIT3
CUBN	SLIT3
THA	SLIT3
TBB5	SLIT3
CATA	SLIT3
RL3	SLIT3
PA2GE	SLIT3
HRH2	SLIT3
ATTY	SLIT3
S29A2	SLIT3
GBRT	SLIT3
ACHA3	SLIT3
CDK6	SLIT3
5HT7R	SLIT3
ADRB1	SLIT3
CP11A	SLIT3
CSK	SLIT3
5HT3A	SLIT3
AT12A	SLIT3
IOD3	SLIT3
PGFRA	SLIT3
A1AG1	SLIT3
TNFA	SLIT3
NFAC2	SLIT3
NOS2	SLIT3
5HT2B	SLIT3
HS90A	SLIT3
LCK	SLIT3
ADCYA	SLIT3
HS90B	SLIT3
ADA2A	SLIT3
CACP	SLIT3
RARA	SLIT3
PYC	SLIT3
CATL1	SLIT3
ACHA9	SLIT3
NH2L1	SLIT3
AAKB2	SLIT3
DCXR	SLIT3
CXCL7	SLIT3
KCNE1	SLIT3
B3GT4	SLIT3
ACES	SLIT3
SCNNG	SLIT3
HASP	SLIT3
MMP3	SLIT3
MET	SLIT3
AA2BR	SLIT3
PDE8A	SLIT3
5HT2C	SLIT3
AK1C3	SLIT3
OSTCN	SLIT3
NMD3B	SLIT3
CDK5	SLIT3
PPARA	SLIT3
DRD2	SLIT3
VGFR2	SLIT3
CP1A2	SLIT3
NGF	SLIT3
GBRA6	SLIT3
ACHA7	SLIT3
CP2C9	SLIT3
TBA1A	SLIT3
IL2RA	SLIT3
PPB1	SLIT3
PD2R	SLIT3
Q71TU5	SLIT3
DCE1	SLIT3
GBRG1	SLIT3
FGFR2	SLIT3
IMPA1	SLIT3
ACM2	SLIT3
IL8	SLIT3
5HT6R	SLIT3
KPCT	SLIT3
AOC1	SLIT3
PCNA	SLIT3
KSYK	SLIT3
CAH9	SLIT3
RL11	SLIT3
CACB3	SLIT3
HMDH	SLIT3
GBRA4	SLIT3
KIT	SLIT3
AOFA	SLIT3
NEP	SLIT3
GLYC	SLIT3
NCOA2	SLIT3
5HT1E	SLIT3
TBA4A	SLIT3
METH	SLIT3
LDHA	SLIT3
MK08	SLIT3
IGHG4	SLIT3
CP2CJ	SLIT3
RXRA	SLIT3
PA2GA	SLIT3
CP131	SLIT3
ACACB	SLIT3
PTHY	SLIT3
IL10	SLIT3
CAH2	SLIT3
OPRD	SLIT3
AAPK1	SLIT3
PDPK1	SLIT3
ADRB3	SLIT3
C11B1	SLIT3
GBRP	SLIT3
ROCK2	SLIT3
RL8	SLIT3
ADCY2	SLIT3
PHOP2	SLIT3
CAH12	SLIT3
S10A4	SLIT3
GRIK1	SLIT3
CBG	SLIT3
PRGR	SLIT3
HCAR2	SLIT3
DNMT1	SLIT3
PGH2	SLIT3
CAC1F	SLIT3
ADA2C	SLIT3
S15A1	SLIT3
ADA1A	SLIT3
A1AG2	SLIT3
OX1R	SLIT3
KCMA1	SLIT3
NMDE3	SLIT3
HIBCH	SLIT3
IPKA	SLIT3
S22AI	SLIT3
S29A1	SLIT3
HDAC1	SLIT3
PNPH	SLIT3
ADA2B	SLIT3
TRFL	SLIT3
ALBU	SLIT3
FMO3	SLIT3
PLK1	SLIT3
SGMR1	SLIT3
GUAA	SLIT3
QOR	SLIT3
GCR	SLIT3
CATD	SLIT3
MIF	SLIT3
HPGDS	SLIT3
MKNK1	SLIT3
P2RY2	SLIT3
S12A4	SLIT3
EGFR	SLIT3
NFKB1	SLIT3
PGFRB	SLIT3
ANT3	SLIT3
GTR1	SLIT3
MK10	SLIT3
CAMLG	SLIT3
HEMH	SLIT3
MTRR	SLIT3
NQO1	SLIT3
ACH10	SLIT3
FMO4	SLIT3
DRD5	SLIT3
TRY1	SLIT3
SCNAA	SLIT3
GBRG3	SLIT3
PDE8B	SLIT3
KCNA2	SLIT3
IFNA2	SLIT3
AA1R	SLIT3
MAPK2	SLIT3
PK3CD	SLIT3
HRH4	SLIT3
GBRB1	SLIT3
HCN2	SLIT3
RL26L	SLIT3
DMTA2	SLIT3
6PGD	SLIT3
GRP78	SLIT3
PSIP1	SLIT3
AT1A4	SLIT3
GLR	SLIT3
OPRK	SLIT3
ATPB	SLIT3
STMN4	SLIT3
CACB2	SLIT3
NMDZ1	SLIT3
SC6A3	SLIT3
ST2B1	SLIT3
TBG1	SLIT3
ESR1	SLIT3
CREB1	SLIT3
5HT1B	SLIT3
ERBB2	SLIT3
HDAC7	SLIT3
KCC1B	SLIT3
TBD	SLIT3
TOP2B	SLIT3
3BHS1	SLIT3
ATP4A	SLIT3
LOX5	SLIT3
UD3A1	SLIT3
BDNF	SLIT3
GBRA1	SLIT3
FOS	SLIT3
SHBG	SLIT3
ODP2	SLIT3
ABCA1	SLIT3
DYR	SLIT3
P85A	SLIT3
SIR1	SLIT3
MTHR	SLIT3
ADCL2	SLIT3
IBP3	SLIT3
DDR1	SLIT3
CP46A	SLIT3
SCN2A	SLIT3
IL4	SLIT3
NPS	SLIT3
NMDE1	SLIT3
AOFB	SLIT3
RL13A	SLIT3
S22A2	SLIT3
CALY	SLIT3
S12A5	SLIT3
PK3CA	SLIT3
PDE4D	SLIT3
KIF11	SLIT3
NR1I2	SLIT3
NISCH	SLIT3
NFKB2	SLIT3
ITK	SLIT3
PPIA	SLIT3
MMAA	SLIT3
PA24A	SLIT3
HYES	SLIT3
CP2C8	SLIT3
CAC1D	SLIT3
SCNNA	SLIT3
DRD3	SLIT3
IOD1	SLIT3
AAKB1	SLIT3
ARY2	SLIT3
DOPO	SLIT3
PDE3A	SLIT3
TR10B	SLIT3
ADA1B	SLIT3
C9JK77	SLIT3
MYLK3	SLIT3
PDE1B	SLIT3
MYH9	SLIT3
TRI15	SLIT3
HPRT	SLIT3
ADRB2	SLIT3
LIPL	SLIT3
MDR1	SLIT3
5HT1A	SLIT3
CP19A	SLIT3
ARY1	SLIT3
5HT2A	SLIT3
G6PD	SLIT3
PYRD	SLIT3
GBRB2	SLIT3
IKBA	SLIT3
THRB	SLIT3
GPX1	SLIT3
TNNC2	SLIT3
S22AB	SLIT3
PDE5A	SLIT3
TGFB1	SLIT3
TOP2A	SLIT3
RL23	SLIT3
PDK3	SLIT3
EDNRA	SLIT3
TF65	SLIT3
KAP0	SLIT3
PPIF	SLIT3
RL15	SLIT3
KCNH2	SLIT3
PDE4C	SLIT3
ABCC8	SLIT3
J3KPA4	SLIT3
HDAC8	SLIT3
GBRD	SLIT3
CCKN	SLIT3
ADCY5	SLIT3
ATPA	SLIT3
ATPG	SLIT3
CAC1G	SLIT3
LDHB	SLIT3
JUN	SLIT3
CSF1R	SLIT3
UD19	SLIT3
ATF6A	SLIT3
RL19	SLIT3
ST17B	SLIT3
