source	destinations_disconnected_to
ACE	PRR7
KAPCA	PRR7
NTKL	PRR7
CALM	PRR7
ACHA4	PRR7
ANXA2	PRR7
AURKB	PRR7
GNAT3	PRR7
CA2D1	PRR7
CAH4	PRR7
AK1C1	PRR7
ROCK1	PRR7
CHLE	PRR7
J3QK85	PRR7
ZAP70	PRR7
UD14	PRR7
S12A2	PRR7
EST1A	PRR7
VKOR1	PRR7
XDH	PRR7
ACHB4	PRR7
RLP24	PRR7
EDN1	PRR7
GBRB3	PRR7
TKT	PRR7
NEU2	PRR7
3HAO	PRR7
RL10L	PRR7
ADA1D	PRR7
CANB2	PRR7
KAP3	PRR7
PANX1	PRR7
ST2A1	PRR7
UPP2	PRR7
AK1D1	PRR7
CAC1A	PRR7
CUBN	PRR7
THA	PRR7
TBB5	PRR7
CATA	PRR7
RL3	PRR7
PA2GE	PRR7
HRH2	PRR7
ATTY	PRR7
S29A2	PRR7
GBRT	PRR7
ACHA3	PRR7
CDK6	PRR7
5HT7R	PRR7
ADRB1	PRR7
CP11A	PRR7
CSK	PRR7
5HT3A	PRR7
AT12A	PRR7
IOD3	PRR7
PGFRA	PRR7
A1AG1	PRR7
TNFA	PRR7
NFAC2	PRR7
NOS2	PRR7
5HT2B	PRR7
HS90A	PRR7
LCK	PRR7
ADCYA	PRR7
HS90B	PRR7
ADA2A	PRR7
CACP	PRR7
RARA	PRR7
PYC	PRR7
CATL1	PRR7
ACHA9	PRR7
NH2L1	PRR7
AAKB2	PRR7
DCXR	PRR7
CXCL7	PRR7
KCNE1	PRR7
B3GT4	PRR7
ACES	PRR7
SCNNG	PRR7
HASP	PRR7
MMP3	PRR7
MET	PRR7
AA2BR	PRR7
PDE8A	PRR7
5HT2C	PRR7
AK1C3	PRR7
OSTCN	PRR7
NMD3B	PRR7
CDK5	PRR7
PPARA	PRR7
DRD2	PRR7
VGFR2	PRR7
CP1A2	PRR7
NGF	PRR7
GBRA6	PRR7
ACHA7	PRR7
CP2C9	PRR7
TBA1A	PRR7
IL2RA	PRR7
PPB1	PRR7
PD2R	PRR7
Q71TU5	PRR7
DCE1	PRR7
GBRG1	PRR7
FGFR2	PRR7
IMPA1	PRR7
ACM2	PRR7
IL8	PRR7
5HT6R	PRR7
KPCT	PRR7
AOC1	PRR7
PCNA	PRR7
KSYK	PRR7
CAH9	PRR7
RL11	PRR7
CACB3	PRR7
HMDH	PRR7
GBRA4	PRR7
KIT	PRR7
AOFA	PRR7
NEP	PRR7
GLYC	PRR7
NCOA2	PRR7
5HT1E	PRR7
TBA4A	PRR7
METH	PRR7
LDHA	PRR7
MK08	PRR7
IGHG4	PRR7
CP2CJ	PRR7
RXRA	PRR7
PA2GA	PRR7
CP131	PRR7
ACACB	PRR7
PTHY	PRR7
IL10	PRR7
CAH2	PRR7
OPRD	PRR7
AAPK1	PRR7
PDPK1	PRR7
ADRB3	PRR7
C11B1	PRR7
GBRP	PRR7
ROCK2	PRR7
RL8	PRR7
ADCY2	PRR7
PHOP2	PRR7
CAH12	PRR7
S10A4	PRR7
GRIK1	PRR7
CBG	PRR7
PRGR	PRR7
HCAR2	PRR7
DNMT1	PRR7
PGH2	PRR7
CAC1F	PRR7
ADA2C	PRR7
S15A1	PRR7
ADA1A	PRR7
A1AG2	PRR7
OX1R	PRR7
KCMA1	PRR7
NMDE3	PRR7
HIBCH	PRR7
IPKA	PRR7
S22AI	PRR7
S29A1	PRR7
HDAC1	PRR7
PNPH	PRR7
ADA2B	PRR7
TRFL	PRR7
ALBU	PRR7
FMO3	PRR7
PLK1	PRR7
SGMR1	PRR7
GUAA	PRR7
QOR	PRR7
GCR	PRR7
CATD	PRR7
MIF	PRR7
HPGDS	PRR7
MKNK1	PRR7
P2RY2	PRR7
S12A4	PRR7
EGFR	PRR7
NFKB1	PRR7
PGFRB	PRR7
ANT3	PRR7
GTR1	PRR7
MK10	PRR7
CAMLG	PRR7
HEMH	PRR7
MTRR	PRR7
NQO1	PRR7
ACH10	PRR7
FMO4	PRR7
DRD5	PRR7
TRY1	PRR7
SCNAA	PRR7
GBRG3	PRR7
PDE8B	PRR7
KCNA2	PRR7
IFNA2	PRR7
AA1R	PRR7
MAPK2	PRR7
PK3CD	PRR7
HRH4	PRR7
GBRB1	PRR7
HCN2	PRR7
RL26L	PRR7
DMTA2	PRR7
6PGD	PRR7
GRP78	PRR7
PSIP1	PRR7
AT1A4	PRR7
GLR	PRR7
OPRK	PRR7
ATPB	PRR7
STMN4	PRR7
CACB2	PRR7
NMDZ1	PRR7
SC6A3	PRR7
ST2B1	PRR7
TBG1	PRR7
ESR1	PRR7
CREB1	PRR7
5HT1B	PRR7
ERBB2	PRR7
HDAC7	PRR7
KCC1B	PRR7
TBD	PRR7
TOP2B	PRR7
3BHS1	PRR7
ATP4A	PRR7
LOX5	PRR7
UD3A1	PRR7
BDNF	PRR7
GBRA1	PRR7
FOS	PRR7
SHBG	PRR7
ODP2	PRR7
ABCA1	PRR7
DYR	PRR7
P85A	PRR7
SIR1	PRR7
MTHR	PRR7
ADCL2	PRR7
IBP3	PRR7
DDR1	PRR7
CP46A	PRR7
SCN2A	PRR7
IL4	PRR7
NPS	PRR7
NMDE1	PRR7
AOFB	PRR7
RL13A	PRR7
S22A2	PRR7
CALY	PRR7
S12A5	PRR7
PK3CA	PRR7
PDE4D	PRR7
KIF11	PRR7
NR1I2	PRR7
NISCH	PRR7
NFKB2	PRR7
ITK	PRR7
PPIA	PRR7
MMAA	PRR7
PA24A	PRR7
HYES	PRR7
CP2C8	PRR7
CAC1D	PRR7
SCNNA	PRR7
DRD3	PRR7
IOD1	PRR7
AAKB1	PRR7
ARY2	PRR7
DOPO	PRR7
PDE3A	PRR7
TR10B	PRR7
ADA1B	PRR7
C9JK77	PRR7
MYLK3	PRR7
PDE1B	PRR7
MYH9	PRR7
TRI15	PRR7
HPRT	PRR7
ADRB2	PRR7
LIPL	PRR7
MDR1	PRR7
5HT1A	PRR7
CP19A	PRR7
ARY1	PRR7
5HT2A	PRR7
G6PD	PRR7
PYRD	PRR7
GBRB2	PRR7
IKBA	PRR7
THRB	PRR7
GPX1	PRR7
TNNC2	PRR7
S22AB	PRR7
PDE5A	PRR7
TGFB1	PRR7
TOP2A	PRR7
RL23	PRR7
PDK3	PRR7
EDNRA	PRR7
TF65	PRR7
KAP0	PRR7
PPIF	PRR7
RL15	PRR7
KCNH2	PRR7
PDE4C	PRR7
ABCC8	PRR7
J3KPA4	PRR7
HDAC8	PRR7
GBRD	PRR7
CCKN	PRR7
ADCY5	PRR7
ATPA	PRR7
ATPG	PRR7
CAC1G	PRR7
LDHB	PRR7
JUN	PRR7
CSF1R	PRR7
UD19	PRR7
ATF6A	PRR7
RL19	PRR7
ST17B	PRR7
ABL1	PRR7
PHOP1	PRR7
SC6A4	PRR7
S22A6	PRR7
GRIK2	PRR7
ACM3	PRR7
RYR1	PRR7
S23IP	PRR7
CRBN	PRR7
MUTA	PRR7
ARGI1	PRR7
AA3R	PRR7
GBRA5	PRR7
CAH6	PRR7
FAK1	PRR7
SCNND	PRR7
CASP8	PRR7
SYRC	PRR7
CP3A4	PRR7
A4	PRR7
MRP1	PRR7
KCNN4	PRR7
PDE7A	PRR7
SCN4A	PRR7
CACB1	PRR7
DHI1	PRR7
PDIA1	PRR7
LRP2	PRR7
ESR2	PRR7
SCNNB	PRR7
NMDE4	PRR7
TY3H	PRR7
SOAT1	PRR7
NMD3A	PRR7
ASM	PRR7
S12A1	PRR7
CP1A1	PRR7
INSR2	PRR7
NCOA1	PRR7
TBE	PRR7
ITAL	PRR7
PPARG	PRR7
GSK3B	PRR7
CAC1I	PRR7
THB	PRR7
KLK3	PRR7
GBRA2	PRR7
TBB4B	PRR7
DRD4	PRR7
CLIC1	PRR7
GBRE	PRR7
RHOA	PRR7
TERT	PRR7
RL23A	PRR7
KITH	PRR7
HIF1A	PRR7
TEBP	PRR7
PERM	PRR7
TYSY	PRR7
PAR10	PRR7
NNMT	PRR7
RARB	PRR7
PK3CG	PRR7
CAC1C	PRR7
PLPL9	PRR7
OPRM	PRR7
PLMN	PRR7
ADA	PRR7
TNNC1	PRR7
J3KN87	PRR7
GBRG2	PRR7
FAD1	PRR7
PDE1A	PRR7
GLUC	PRR7
EST1	PRR7
