source	destinations_disconnected_to
ACE	MLEC	PTCD2
KAPCA	MLEC	PTCD2
NTKL	MLEC	PTCD2
CALM	MLEC	PTCD2
ACHA4	MLEC	PTCD2
ANXA2	MLEC	PTCD2
AURKB	MLEC	PTCD2
GNAT3	MLEC	PTCD2
CA2D1	MLEC	PTCD2
CAH4	MLEC	PTCD2
AK1C1	MLEC	PTCD2
ROCK1	MLEC	PTCD2
CHLE	MLEC	PTCD2
J3QK85	MLEC	PTCD2
ZAP70	MLEC	PTCD2
UD14	MLEC	PTCD2
S12A2	MLEC	PTCD2
EST1A	MLEC	PTCD2
VKOR1	MLEC	PTCD2
XDH	MLEC	PTCD2
ACHB4	MLEC	PTCD2
RLP24	MLEC	PTCD2
EDN1	MLEC	PTCD2
GBRB3	MLEC	PTCD2
TKT	MLEC	PTCD2
NEU2	MLEC	PTCD2
3HAO	MLEC	PTCD2
RL10L	MLEC	PTCD2
ADA1D	MLEC	PTCD2
CANB2	MLEC	PTCD2
KAP3	MLEC	PTCD2
PANX1	MLEC	PTCD2
ST2A1	MLEC	PTCD2
UPP2	MLEC	PTCD2
AK1D1	MLEC	PTCD2
CAC1A	MLEC	PTCD2
CUBN	MLEC	PTCD2
THA	MLEC	PTCD2
TBB5	MLEC	PTCD2
CATA	MLEC	PTCD2
RL3	MLEC	PTCD2
PA2GE	MLEC	PTCD2
HRH2	MLEC	PTCD2
ATTY	MLEC	PTCD2
S29A2	MLEC	PTCD2
GBRT	MLEC	PTCD2
ACHA3	MLEC	PTCD2
CDK6	MLEC	PTCD2
5HT7R	MLEC	PTCD2
ADRB1	MLEC	PTCD2
CP11A	MLEC	PTCD2
CSK	MLEC	PTCD2
5HT3A	MLEC	PTCD2
AT12A	MLEC	PTCD2
IOD3	MLEC	PTCD2
PGFRA	MLEC	PTCD2
A1AG1	MLEC	PTCD2
TNFA	MLEC	PTCD2
NFAC2	MLEC	PTCD2
NOS2	MLEC	PTCD2
5HT2B	MLEC	PTCD2
HS90A	MLEC	PTCD2
LCK	MLEC	PTCD2
ADCYA	MLEC	PTCD2
HS90B	MLEC	PTCD2
ADA2A	MLEC	PTCD2
CACP	MLEC	PTCD2
RARA	MLEC	PTCD2
PYC	MLEC	PTCD2
CATL1	MLEC	PTCD2
ACHA9	MLEC	PTCD2
NH2L1	MLEC	PTCD2
AAKB2	MLEC	PTCD2
DCXR	MLEC	PTCD2
CXCL7	MLEC	PTCD2
KCNE1	MLEC	PTCD2
B3GT4	MLEC	PTCD2
ACES	MLEC	PTCD2
SCNNG	MLEC	PTCD2
HASP	MLEC	PTCD2
MMP3	MLEC	PTCD2
MET	MLEC	PTCD2
AA2BR	MLEC	PTCD2
PDE8A	MLEC	PTCD2
5HT2C	MLEC	PTCD2
AK1C3	MLEC	PTCD2
OSTCN	MLEC	PTCD2
NMD3B	MLEC	PTCD2
CDK5	MLEC	PTCD2
PPARA	MLEC	PTCD2
DRD2	MLEC	PTCD2
VGFR2	MLEC	PTCD2
CP1A2	MLEC	PTCD2
NGF	MLEC	PTCD2
GBRA6	MLEC	PTCD2
ACHA7	MLEC	PTCD2
CP2C9	MLEC	PTCD2
TBA1A	MLEC	PTCD2
IL2RA	MLEC	PTCD2
PPB1	MLEC	PTCD2
PD2R	MLEC	PTCD2
Q71TU5	MLEC	PTCD2
DCE1	MLEC	PTCD2
GBRG1	MLEC	PTCD2
FGFR2	MLEC	PTCD2
IMPA1	MLEC	PTCD2
ACM2	MLEC	PTCD2
IL8	MLEC	PTCD2
5HT6R	MLEC	PTCD2
KPCT	MLEC	PTCD2
AOC1	MLEC	PTCD2
PCNA	MLEC	PTCD2
KSYK	MLEC	PTCD2
CAH9	MLEC	PTCD2
RL11	MLEC	PTCD2
CACB3	MLEC	PTCD2
HMDH	MLEC	PTCD2
GBRA4	MLEC	PTCD2
KIT	MLEC	PTCD2
AOFA	MLEC	PTCD2
NEP	MLEC	PTCD2
GLYC	MLEC	PTCD2
NCOA2	MLEC	PTCD2
5HT1E	MLEC	PTCD2
TBA4A	MLEC	PTCD2
METH	MLEC	PTCD2
LDHA	MLEC	PTCD2
MK08	MLEC	PTCD2
IGHG4	MLEC	PTCD2
CP2CJ	MLEC	PTCD2
RXRA	MLEC	PTCD2
PA2GA	MLEC	PTCD2
CP131	MLEC	PTCD2
ACACB	MLEC	PTCD2
PTHY	MLEC	PTCD2
IL10	MLEC	PTCD2
CAH2	MLEC	PTCD2
