source	destinations_disconnected_to
ACE	GPR20	PRRC1
KAPCA	GPR20	PRRC1
NTKL	GPR20	PRRC1
CALM	GPR20	PRRC1
ACHA4	GPR20	PRRC1
ANXA2	GPR20	PRRC1
AURKB	GPR20	PRRC1
GNAT3	GPR20	PRRC1
CA2D1	GPR20	PRRC1
CAH4	GPR20	PRRC1
AK1C1	GPR20	PRRC1
ROCK1	GPR20	PRRC1
CHLE	GPR20	PRRC1
J3QK85	GPR20	PRRC1
ZAP70	GPR20	PRRC1
UD14	GPR20	PRRC1
S12A2	GPR20	PRRC1
EST1A	GPR20	PRRC1
VKOR1	GPR20	PRRC1
XDH	GPR20	PRRC1
ACHB4	GPR20	PRRC1
RLP24	GPR20	PRRC1
EDN1	GPR20	PRRC1
GBRB3	GPR20	PRRC1
TKT	GPR20	PRRC1
NEU2	GPR20	PRRC1
3HAO	GPR20	PRRC1
RL10L	GPR20	PRRC1
ADA1D	GPR20	PRRC1
CANB2	GPR20	PRRC1
KAP3	GPR20	PRRC1
PANX1	GPR20	PRRC1
ST2A1	GPR20	PRRC1
UPP2	GPR20	PRRC1
AK1D1	GPR20	PRRC1
CAC1A	GPR20	PRRC1
CUBN	GPR20	PRRC1
THA	GPR20	PRRC1
TBB5	GPR20	PRRC1
CATA	GPR20	PRRC1
RL3	GPR20	PRRC1
PA2GE	GPR20	PRRC1
HRH2	GPR20	PRRC1
ATTY	GPR20	PRRC1
S29A2	GPR20	PRRC1
GBRT	GPR20	PRRC1
ACHA3	GPR20	PRRC1
CDK6	GPR20	PRRC1
5HT7R	GPR20	PRRC1
ADRB1	GPR20	PRRC1
CP11A	GPR20	PRRC1
CSK	GPR20	PRRC1
5HT3A	GPR20	PRRC1
AT12A	GPR20	PRRC1
IOD3	GPR20	PRRC1
PGFRA	GPR20	PRRC1
A1AG1	GPR20	PRRC1
TNFA	GPR20	PRRC1
NFAC2	GPR20	PRRC1
NOS2	GPR20	PRRC1
5HT2B	GPR20	PRRC1
HS90A	GPR20	PRRC1
LCK	GPR20	PRRC1
ADCYA	GPR20	PRRC1
HS90B	GPR20	PRRC1
ADA2A	GPR20	PRRC1
CACP	GPR20	PRRC1
RARA	GPR20	PRRC1
PYC	GPR20	PRRC1
CATL1	GPR20	PRRC1
ACHA9	GPR20	PRRC1
NH2L1	GPR20	PRRC1
AAKB2	GPR20	PRRC1
DCXR	GPR20	PRRC1
CXCL7	GPR20	PRRC1
KCNE1	GPR20	PRRC1
B3GT4	GPR20	PRRC1
ACES	GPR20	PRRC1
SCNNG	GPR20	PRRC1
HASP	GPR20	PRRC1
MMP3	GPR20	PRRC1
MET	GPR20	PRRC1
AA2BR	GPR20	PRRC1
PDE8A	GPR20	PRRC1
5HT2C	GPR20	PRRC1
AK1C3	GPR20	PRRC1
OSTCN	GPR20	PRRC1
NMD3B	GPR20	PRRC1
CDK5	GPR20	PRRC1
PPARA	GPR20	PRRC1
DRD2	GPR20	PRRC1
VGFR2	GPR20	PRRC1
CP1A2	GPR20	PRRC1
NGF	GPR20	PRRC1
GBRA6	GPR20	PRRC1
ACHA7	GPR20	PRRC1
CP2C9	GPR20	PRRC1
TBA1A	GPR20	PRRC1
IL2RA	GPR20	PRRC1
PPB1	GPR20	PRRC1
PD2R	GPR20	PRRC1
Q71TU5	GPR20	PRRC1
DCE1	GPR20	PRRC1
GBRG1	GPR20	PRRC1
FGFR2	GPR20	PRRC1
IMPA1	GPR20	PRRC1
ACM2	GPR20	PRRC1
IL8	GPR20	PRRC1
5HT6R	GPR20	PRRC1
KPCT	GPR20	PRRC1
AOC1	GPR20	PRRC1
PCNA	GPR20	PRRC1
KSYK	GPR20	PRRC1
CAH9	GPR20	PRRC1
RL11	GPR20	PRRC1
CACB3	GPR20	PRRC1
HMDH	GPR20	PRRC1
GBRA4	GPR20	PRRC1
KIT	GPR20	PRRC1
AOFA	GPR20	PRRC1
NEP	GPR20	PRRC1
GLYC	GPR20	PRRC1
NCOA2	GPR20	PRRC1
5HT1E	GPR20	PRRC1
TBA4A	GPR20	PRRC1
METH	GPR20	PRRC1
LDHA	GPR20	PRRC1
MK08	GPR20	PRRC1
IGHG4	GPR20	PRRC1
CP2CJ	GPR20	PRRC1
RXRA	GPR20	PRRC1
PA2GA	GPR20	PRRC1
CP131	GPR20	PRRC1
ACACB	GPR20	PRRC1
PTHY	GPR20	PRRC1
IL10	GPR20	PRRC1
CAH2	GPR20	PRRC1
OPRD	GPR20	PRRC1
AAPK1	GPR20	PRRC1
PDPK1	GPR20	PRRC1
ADRB3	GPR20	PRRC1
C11B1	GPR20	PRRC1
GBRP	GPR20	PRRC1
ROCK2	GPR20	PRRC1
RL8	GPR20	PRRC1
ADCY2	GPR20	PRRC1
PHOP2	GPR20	PRRC1
CAH12	GPR20	PRRC1
S10A4	GPR20	PRRC1
GRIK1	GPR20	PRRC1
CBG	GPR20	PRRC1
PRGR	GPR20	PRRC1
HCAR2	GPR20	PRRC1
DNMT1	GPR20	PRRC1
PGH2	GPR20	PRRC1
CAC1F	GPR20	PRRC1
ADA2C	GPR20	PRRC1
