source	destinations_disconnected_to
ACE	ADCK2
KAPCA	ADCK2
NTKL	ADCK2
CALM	ADCK2
ACHA4	ADCK2
ANXA2	ADCK2
AURKB	ADCK2
GNAT3	ADCK2
CA2D1	ADCK2
CAH4	ADCK2
AK1C1	ADCK2
ROCK1	ADCK2
CHLE	ADCK2
J3QK85	ADCK2
ZAP70	ADCK2
UD14	ADCK2
S12A2	ADCK2
EST1A	ADCK2
VKOR1	ADCK2
XDH	ADCK2
ACHB4	ADCK2
RLP24	ADCK2
EDN1	ADCK2
GBRB3	ADCK2
TKT	ADCK2
NEU2	ADCK2
3HAO	ADCK2
RL10L	ADCK2
ADA1D	ADCK2
CANB2	ADCK2
KAP3	ADCK2
PANX1	ADCK2
ST2A1	ADCK2
UPP2	ADCK2
AK1D1	ADCK2
CAC1A	ADCK2
CUBN	ADCK2
THA	ADCK2
TBB5	ADCK2
CATA	ADCK2
RL3	ADCK2
PA2GE	ADCK2
HRH2	ADCK2
ATTY	ADCK2
S29A2	ADCK2
GBRT	ADCK2
ACHA3	ADCK2
CDK6	ADCK2
5HT7R	ADCK2
ADRB1	ADCK2
CP11A	ADCK2
CSK	ADCK2
5HT3A	ADCK2
AT12A	ADCK2
IOD3	ADCK2
PGFRA	ADCK2
A1AG1	ADCK2
TNFA	ADCK2
NFAC2	ADCK2
NOS2	ADCK2
5HT2B	ADCK2
HS90A	ADCK2
LCK	ADCK2
ADCYA	ADCK2
HS90B	ADCK2
ADA2A	ADCK2
CACP	ADCK2
RARA	ADCK2
PYC	ADCK2
CATL1	ADCK2
ACHA9	ADCK2
NH2L1	ADCK2
AAKB2	ADCK2
DCXR	ADCK2
CXCL7	ADCK2
KCNE1	ADCK2
B3GT4	ADCK2
ACES	ADCK2
SCNNG	ADCK2
HASP	ADCK2
MMP3	ADCK2
MET	ADCK2
AA2BR	ADCK2
PDE8A	ADCK2
5HT2C	ADCK2
AK1C3	ADCK2
OSTCN	ADCK2
NMD3B	ADCK2
CDK5	ADCK2
PPARA	ADCK2
DRD2	ADCK2
VGFR2	ADCK2
CP1A2	ADCK2
NGF	ADCK2
GBRA6	ADCK2
ACHA7	ADCK2
CP2C9	ADCK2
TBA1A	ADCK2
IL2RA	ADCK2
PPB1	ADCK2
PD2R	ADCK2
Q71TU5	ADCK2
DCE1	ADCK2
GBRG1	ADCK2
FGFR2	ADCK2
IMPA1	ADCK2
ACM2	ADCK2
IL8	ADCK2
5HT6R	ADCK2
KPCT	ADCK2
AOC1	ADCK2
PCNA	ADCK2
KSYK	ADCK2
CAH9	ADCK2
RL11	ADCK2
CACB3	ADCK2
HMDH	ADCK2
GBRA4	ADCK2
KIT	ADCK2
AOFA	ADCK2
NEP	ADCK2
GLYC	ADCK2
NCOA2	ADCK2
5HT1E	ADCK2
TBA4A	ADCK2
METH	ADCK2
LDHA	ADCK2
MK08	ADCK2
IGHG4	ADCK2
CP2CJ	ADCK2
RXRA	ADCK2
PA2GA	ADCK2
CP131	ADCK2
ACACB	ADCK2
PTHY	ADCK2
IL10	ADCK2
CAH2	ADCK2
OPRD	ADCK2
AAPK1	ADCK2
PDPK1	ADCK2
ADRB3	ADCK2
C11B1	ADCK2
GBRP	ADCK2
ROCK2	ADCK2
RL8	ADCK2
ADCY2	ADCK2
PHOP2	ADCK2
CAH12	ADCK2
S10A4	ADCK2
GRIK1	ADCK2
CBG	ADCK2
PRGR	ADCK2
HCAR2	ADCK2
DNMT1	ADCK2
PGH2	ADCK2
CAC1F	ADCK2
ADA2C	ADCK2
S15A1	ADCK2
ADA1A	ADCK2
A1AG2	ADCK2
OX1R	ADCK2
KCMA1	ADCK2
NMDE3	ADCK2
HIBCH	ADCK2
IPKA	ADCK2
S22AI	ADCK2
S29A1	ADCK2
HDAC1	ADCK2
PNPH	ADCK2
ADA2B	ADCK2
TRFL	ADCK2
ALBU	ADCK2
