source	destinations_disconnected_to
ACE	SNX24
KAPCA	SNX24
NTKL	SNX24
CALM	SNX24
ACHA4	SNX24
ANXA2	SNX24
AURKB	SNX24
GNAT3	SNX24
CA2D1	SNX24
CAH4	SNX24
AK1C1	SNX24
ROCK1	SNX24
CHLE	SNX24
J3QK85	SNX24
ZAP70	SNX24
UD14	SNX24
S12A2	SNX24
EST1A	SNX24
VKOR1	SNX24
XDH	SNX24
ACHB4	SNX24
RLP24	SNX24
EDN1	SNX24
GBRB3	SNX24
TKT	SNX24
NEU2	SNX24
3HAO	SNX24
RL10L	SNX24
ADA1D	SNX24
CANB2	SNX24
KAP3	SNX24
PANX1	SNX24
ST2A1	SNX24
UPP2	SNX24
AK1D1	SNX24
CAC1A	SNX24
CUBN	SNX24
THA	SNX24
TBB5	SNX24
CATA	SNX24
RL3	SNX24
PA2GE	SNX24
HRH2	SNX24
ATTY	SNX24
S29A2	SNX24
GBRT	SNX24
ACHA3	SNX24
CDK6	SNX24
5HT7R	SNX24
ADRB1	SNX24
CP11A	SNX24
CSK	SNX24
5HT3A	SNX24
AT12A	SNX24
IOD3	SNX24
PGFRA	SNX24
A1AG1	SNX24
TNFA	SNX24
NFAC2	SNX24
NOS2	SNX24
5HT2B	SNX24
HS90A	SNX24
LCK	SNX24
ADCYA	SNX24
HS90B	SNX24
ADA2A	SNX24
CACP	SNX24
RARA	SNX24
PYC	SNX24
CATL1	SNX24
ACHA9	SNX24
NH2L1	SNX24
AAKB2	SNX24
DCXR	SNX24
CXCL7	SNX24
KCNE1	SNX24
B3GT4	SNX24
ACES	SNX24
SCNNG	SNX24
HASP	SNX24
MMP3	SNX24
MET	SNX24
AA2BR	SNX24
PDE8A	SNX24
5HT2C	SNX24
AK1C3	SNX24
OSTCN	SNX24
NMD3B	SNX24
CDK5	SNX24
PPARA	SNX24
DRD2	SNX24
VGFR2	SNX24
CP1A2	SNX24
NGF	SNX24
GBRA6	SNX24
ACHA7	SNX24
CP2C9	SNX24
TBA1A	SNX24
IL2RA	SNX24
PPB1	SNX24
PD2R	SNX24
Q71TU5	SNX24
DCE1	SNX24
GBRG1	SNX24
FGFR2	SNX24
IMPA1	SNX24
ACM2	SNX24
IL8	SNX24
5HT6R	SNX24
KPCT	SNX24
AOC1	SNX24
PCNA	SNX24
KSYK	SNX24
CAH9	SNX24
RL11	SNX24
CACB3	SNX24
HMDH	SNX24
GBRA4	SNX24
KIT	SNX24
AOFA	SNX24
NEP	SNX24
GLYC	SNX24
NCOA2	SNX24
5HT1E	SNX24
TBA4A	SNX24
METH	SNX24
LDHA	SNX24
MK08	SNX24
IGHG4	SNX24
CP2CJ	SNX24
RXRA	SNX24
PA2GA	SNX24
CP131	SNX24
ACACB	SNX24
PTHY	SNX24
IL10	SNX24
CAH2	SNX24
OPRD	SNX24
AAPK1	SNX24
PDPK1	SNX24
ADRB3	SNX24
C11B1	SNX24
GBRP	SNX24
ROCK2	SNX24
RL8	SNX24
ADCY2	SNX24
PHOP2	SNX24
CAH12	SNX24
S10A4	SNX24
GRIK1	SNX24
CBG	SNX24
PRGR	SNX24
HCAR2	SNX24
DNMT1	SNX24
PGH2	SNX24
CAC1F	SNX24
ADA2C	SNX24
S15A1	SNX24
ADA1A	SNX24
A1AG2	SNX24
OX1R	SNX24
KCMA1	SNX24
NMDE3	SNX24
HIBCH	SNX24
IPKA	SNX24
S22AI	SNX24
S29A1	SNX24
HDAC1	SNX24
PNPH	SNX24
ADA2B	SNX24
TRFL	SNX24
ALBU	SNX24
FMO3	SNX24
