source	destinations_disconnected_to
ACE	SNX24	PRR7
KAPCA	SNX24	PRR7
NTKL	SNX24	PRR7
CALM	SNX24	PRR7
ACHA4	SNX24	PRR7
ANXA2	SNX24	PRR7
AURKB	SNX24	PRR7
GNAT3	SNX24	PRR7
CA2D1	SNX24	PRR7
CAH4	SNX24	PRR7
AK1C1	SNX24	PRR7
ROCK1	SNX24	PRR7
CHLE	SNX24	PRR7
J3QK85	SNX24	PRR7
ZAP70	SNX24	PRR7
UD14	SNX24	PRR7
S12A2	SNX24	PRR7
EST1A	SNX24	PRR7
VKOR1	SNX24	PRR7
XDH	SNX24	PRR7
ACHB4	SNX24	PRR7
RLP24	SNX24	PRR7
EDN1	SNX24	PRR7
GBRB3	SNX24	PRR7
TKT	SNX24	PRR7
NEU2	SNX24	PRR7
3HAO	SNX24	PRR7
RL10L	SNX24	PRR7
ADA1D	SNX24	PRR7
CANB2	SNX24	PRR7
KAP3	SNX24	PRR7
PANX1	SNX24	PRR7
ST2A1	SNX24	PRR7
UPP2	SNX24	PRR7
AK1D1	SNX24	PRR7
CAC1A	SNX24	PRR7
CUBN	SNX24	PRR7
THA	SNX24	PRR7
TBB5	SNX24	PRR7
CATA	SNX24	PRR7
RL3	SNX24	PRR7
PA2GE	SNX24	PRR7
HRH2	SNX24	PRR7
ATTY	SNX24	PRR7
S29A2	SNX24	PRR7
GBRT	SNX24	PRR7
ACHA3	SNX24	PRR7
CDK6	SNX24	PRR7
5HT7R	SNX24	PRR7
ADRB1	SNX24	PRR7
CP11A	SNX24	PRR7
CSK	SNX24	PRR7
5HT3A	SNX24	PRR7
AT12A	SNX24	PRR7
IOD3	SNX24	PRR7
PGFRA	SNX24	PRR7
A1AG1	SNX24	PRR7
TNFA	SNX24	PRR7
NFAC2	SNX24	PRR7
NOS2	SNX24	PRR7
5HT2B	SNX24	PRR7
HS90A	SNX24	PRR7
LCK	SNX24	PRR7
ADCYA	SNX24	PRR7
HS90B	SNX24	PRR7
ADA2A	SNX24	PRR7
CACP	SNX24	PRR7
RARA	SNX24	PRR7
PYC	SNX24	PRR7
CATL1	SNX24	PRR7
ACHA9	SNX24	PRR7
NH2L1	SNX24	PRR7
AAKB2	SNX24	PRR7
DCXR	SNX24	PRR7
CXCL7	SNX24	PRR7
KCNE1	SNX24	PRR7
B3GT4	SNX24	PRR7
ACES	SNX24	PRR7
SCNNG	SNX24	PRR7
HASP	SNX24	PRR7
MMP3	SNX24	PRR7
MET	SNX24	PRR7
AA2BR	SNX24	PRR7
PDE8A	SNX24	PRR7
5HT2C	SNX24	PRR7
AK1C3	SNX24	PRR7
OSTCN	SNX24	PRR7
NMD3B	SNX24	PRR7
CDK5	SNX24	PRR7
PPARA	SNX24	PRR7
DRD2	SNX24	PRR7
VGFR2	SNX24	PRR7
CP1A2	SNX24	PRR7
NGF	SNX24	PRR7
GBRA6	SNX24	PRR7
ACHA7	SNX24	PRR7
CP2C9	SNX24	PRR7
TBA1A	SNX24	PRR7
IL2RA	SNX24	PRR7
PPB1	SNX24	PRR7
PD2R	SNX24	PRR7
Q71TU5	SNX24	PRR7
DCE1	SNX24	PRR7
GBRG1	SNX24	PRR7
FGFR2	SNX24	PRR7
IMPA1	SNX24	PRR7
ACM2	SNX24	PRR7
IL8	SNX24	PRR7
5HT6R	SNX24	PRR7
KPCT	SNX24	PRR7
AOC1	SNX24	PRR7
PCNA	SNX24	PRR7
KSYK	SNX24	PRR7
CAH9	SNX24	PRR7
RL11	SNX24	PRR7
CACB3	SNX24	PRR7
HMDH	SNX24	PRR7
GBRA4	SNX24	PRR7
KIT	SNX24	PRR7
AOFA	SNX24	PRR7
NEP	SNX24	PRR7
GLYC	SNX24	PRR7
NCOA2	SNX24	PRR7
5HT1E	SNX24	PRR7
TBA4A	SNX24	PRR7
METH	SNX24	PRR7
LDHA	SNX24	PRR7
MK08	SNX24	PRR7
IGHG4	SNX24	PRR7
CP2CJ	SNX24	PRR7
RXRA	SNX24	PRR7
PA2GA	SNX24	PRR7
CP131	SNX24	PRR7
ACACB	SNX24	PRR7
PTHY	SNX24	PRR7
IL10	SNX24	PRR7
CAH2	SNX24	PRR7
OPRD	SNX24	PRR7
AAPK1	SNX24	PRR7
PDPK1	SNX24	PRR7
ADRB3	SNX24	PRR7
C11B1	SNX24	PRR7
GBRP	SNX24	PRR7
ROCK2	SNX24	PRR7
RL8	SNX24	PRR7
ADCY2	SNX24	PRR7
PHOP2	SNX24	PRR7
CAH12	SNX24	PRR7
S10A4	SNX24	PRR7
GRIK1	SNX24	PRR7
CBG	SNX24	PRR7
PRGR	SNX24	PRR7
HCAR2	SNX24	PRR7
DNMT1	SNX24	PRR7
PGH2	SNX24	PRR7
CAC1F	SNX24	PRR7
ADA2C	SNX24	PRR7
S15A1	SNX24	PRR7
ADA1A	SNX24	PRR7
A1AG2	SNX24	PRR7
OX1R	SNX24	PRR7
KCMA1	SNX24	PRR7
NMDE3	SNX24	PRR7
HIBCH	SNX24	PRR7
IPKA	SNX24	PRR7
S22AI	SNX24	PRR7
S29A1	SNX24	PRR7
HDAC1	SNX24	PRR7
PNPH	SNX24	PRR7
ADA2B	SNX24	PRR7
TRFL	SNX24	PRR7
ALBU	SNX24	PRR7
FMO3	SNX24	PRR7
PLK1	SNX24	PRR7
SGMR1	SNX24	PRR7
GUAA	SNX24	PRR7
QOR	SNX24	PRR7
GCR	SNX24	PRR7
CATD	SNX24	PRR7
MIF	SNX24	PRR7
HPGDS	SNX24	PRR7
MKNK1	SNX24	PRR7
P2RY2	SNX24	PRR7
S12A4	SNX24	PRR7
EGFR	SNX24	PRR7
NFKB1	SNX24	PRR7
PGFRB	SNX24	PRR7
ANT3	SNX24	PRR7
GTR1	SNX24	PRR7
MK10	SNX24	PRR7
CAMLG	SNX24	PRR7
HEMH	SNX24	PRR7
MTRR	SNX24	PRR7
NQO1	SNX24	PRR7
ACH10	SNX24	PRR7
FMO4	SNX24	PRR7
DRD5	SNX24	PRR7
TRY1	SNX24	PRR7
SCNAA	SNX24	PRR7
GBRG3	SNX24	PRR7
PDE8B	SNX24	PRR7
KCNA2	SNX24	PRR7
IFNA2	SNX24	PRR7
AA1R	SNX24	PRR7
MAPK2	SNX24	PRR7
PK3CD	SNX24	PRR7
HRH4	SNX24	PRR7
GBRB1	SNX24	PRR7
HCN2	SNX24	PRR7
RL26L	SNX24	PRR7
DMTA2	SNX24	PRR7
6PGD	SNX24	PRR7
GRP78	SNX24	PRR7
PSIP1	SNX24	PRR7
AT1A4	SNX24	PRR7
GLR	SNX24	PRR7
OPRK	SNX24	PRR7
ATPB	SNX24	PRR7
