source	destinations_disconnected_to
ACE	INE1
KAPCA	INE1
NTKL	INE1
CALM	INE1
ACHA4	INE1
ANXA2	INE1
AURKB	INE1
GNAT3	INE1
CA2D1	INE1
CAH4	INE1
AK1C1	INE1
ROCK1	INE1
CHLE	INE1
J3QK85	INE1
ZAP70	INE1
UD14	INE1
S12A2	INE1
EST1A	INE1
VKOR1	INE1
XDH	INE1
ACHB4	INE1
RLP24	INE1
EDN1	INE1
GBRB3	INE1
TKT	INE1
NEU2	INE1
3HAO	INE1
RL10L	INE1
ADA1D	INE1
CANB2	INE1
KAP3	INE1
PANX1	INE1
ST2A1	INE1
UPP2	INE1
AK1D1	INE1
CAC1A	INE1
CUBN	INE1
THA	INE1
TBB5	INE1
CATA	INE1
RL3	INE1
PA2GE	INE1
HRH2	INE1
ATTY	INE1
S29A2	INE1
GBRT	INE1
ACHA3	INE1
CDK6	INE1
5HT7R	INE1
ADRB1	INE1
CP11A	INE1
CSK	INE1
5HT3A	INE1
AT12A	INE1
IOD3	INE1
PGFRA	INE1
A1AG1	INE1
TNFA	INE1
NFAC2	INE1
NOS2	INE1
5HT2B	INE1
HS90A	INE1
LCK	INE1
ADCYA	INE1
HS90B	INE1
ADA2A	INE1
CACP	INE1
RARA	INE1
PYC	INE1
CATL1	INE1
ACHA9	INE1
NH2L1	INE1
AAKB2	INE1
DCXR	INE1
CXCL7	INE1
KCNE1	INE1
B3GT4	INE1
ACES	INE1
SCNNG	INE1
HASP	INE1
MMP3	INE1
MET	INE1
AA2BR	INE1
PDE8A	INE1
5HT2C	INE1
AK1C3	INE1
OSTCN	INE1
NMD3B	INE1
CDK5	INE1
PPARA	INE1
DRD2	INE1
VGFR2	INE1
CP1A2	INE1
NGF	INE1
GBRA6	INE1
ACHA7	INE1
CP2C9	INE1
TBA1A	INE1
IL2RA	INE1
PPB1	INE1
PD2R	INE1
Q71TU5	INE1
DCE1	INE1
GBRG1	INE1
FGFR2	INE1
IMPA1	INE1
ACM2	INE1
IL8	INE1
5HT6R	INE1
KPCT	INE1
AOC1	INE1
PCNA	INE1
KSYK	INE1
CAH9	INE1
RL11	INE1
CACB3	INE1
HMDH	INE1
GBRA4	INE1
KIT	INE1
AOFA	INE1
NEP	INE1
GLYC	INE1
NCOA2	INE1
5HT1E	INE1
TBA4A	INE1
METH	INE1
LDHA	INE1
MK08	INE1
IGHG4	INE1
CP2CJ	INE1
RXRA	INE1
PA2GA	INE1
CP131	INE1
ACACB	INE1
PTHY	INE1
IL10	INE1
CAH2	INE1
OPRD	INE1
AAPK1	INE1
PDPK1	INE1
ADRB3	INE1
C11B1	INE1
GBRP	INE1
ROCK2	INE1
RL8	INE1
ADCY2	INE1
PHOP2	INE1
CAH12	INE1
S10A4	INE1
GRIK1	INE1
CBG	INE1
PRGR	INE1
HCAR2	INE1
DNMT1	INE1
PGH2	INE1
CAC1F	INE1
ADA2C	INE1
S15A1	INE1
ADA1A	INE1
A1AG2	INE1
OX1R	INE1
KCMA1	INE1
NMDE3	INE1
HIBCH	INE1
IPKA	INE1
S22AI	INE1
S29A1	INE1
HDAC1	INE1
PNPH	INE1
ADA2B	INE1
TRFL	INE1
ALBU	INE1
FMO3	INE1
PLK1	INE1
SGMR1	INE1
GUAA	INE1
QOR	INE1
GCR	INE1
CATD	INE1
MIF	INE1
HPGDS	INE1
MKNK1	INE1
P2RY2	INE1
S12A4	INE1
EGFR	INE1
NFKB1	INE1
PGFRB	INE1
ANT3	INE1
GTR1	INE1
MK10	INE1
CAMLG	INE1
HEMH	INE1
MTRR	INE1
NQO1	INE1
ACH10	INE1
FMO4	INE1
DRD5	INE1
TRY1	INE1
SCNAA	INE1
GBRG3	INE1
PDE8B	INE1
KCNA2	INE1
IFNA2	INE1
AA1R	INE1
MAPK2	INE1
PK3CD	INE1
HRH4	INE1
GBRB1	INE1
HCN2	INE1
RL26L	INE1
DMTA2	INE1
6PGD	INE1
GRP78	INE1
PSIP1	INE1
AT1A4	INE1
GLR	INE1
OPRK	INE1
ATPB	INE1
STMN4	INE1
CACB2	INE1
NMDZ1	INE1
SC6A3	INE1
ST2B1	INE1
TBG1	INE1
ESR1	INE1
CREB1	INE1
5HT1B	INE1
ERBB2	INE1
HDAC7	INE1
KCC1B	INE1
TBD	INE1
TOP2B	INE1
3BHS1	INE1
ATP4A	INE1
LOX5	INE1
UD3A1	INE1
BDNF	INE1
GBRA1	INE1
FOS	INE1
SHBG	INE1
ODP2	INE1
ABCA1	INE1
DYR	INE1
P85A	INE1
SIR1	INE1
MTHR	INE1
ADCL2	INE1
IBP3	INE1
DDR1	INE1
CP46A	INE1
SCN2A	INE1
IL4	INE1
NPS	INE1
NMDE1	INE1
AOFB	INE1
RL13A	INE1
S22A2	INE1
