source	dest	edges	cum_dist	avg_dist_per_edge
ACE	HDAC4	3	0.088	0.0293333333333333
ACE	RRAGD	5	0.689	0.1378
ACE	CIZ1	4	0.402	0.1005
ACE	GDNF	4	0.121	0.03025
ACE	NCALD	6	0.275	0.0458333333333333
ACE	KDM4B	3	0.384	0.128
ACE	SGSM2	6	0.439	0.0731666666666667
ACE	MAEA	3	0.449	0.149666666666667
ACE	COQ2	5	0.426	0.0852
ACE	BATF3	2	0.176	0.088
ACE	TTF1	4	0.207	0.05175
ACE	FZD3	3	0.266	0.0886666666666667
ACE	ISL1	3	0.311	0.103666666666667
ACE	KCND1	5	0.26	0.052
ACE	MATN3	6	0.901	0.150166666666667
ACE	NOS3	1	0.043	0.043
ACE	CLK1	6	0.122	0.0203333333333333
ACE	KCNH1	6	0.304	0.0506666666666667
KAPCA	HDAC4	4	0.086	0.0215
KAPCA	RRAGD	3	0.598	0.199333333333333
KAPCA	CIZ1	4	0.387	0.09675
KAPCA	GDNF	2	0.119	0.0595
KAPCA	NCALD	7	0.273	0.039
KAPCA	KDM4B	4	0.828	0.207
KAPCA	SGSM2	2	0.301	0.1505
KAPCA	MAEA	4	0.44	0.11
KAPCA	COQ2	5	0.422	0.0844
KAPCA	BATF3	3	0.167	0.0556666666666667
KAPCA	TTF1	4	0.192	0.048
KAPCA	FZD3	4	0.362	0.0905
KAPCA	ISL1	3	0.273	0.091
KAPCA	KCND1	2	0.182	0.091
KAPCA	MATN3	6	0.886	0.147666666666667
KAPCA	NOS3	3	0.251	0.0836666666666667
KAPCA	CLK1	7	0.12	0.0171428571428571
KAPCA	KCNH1	2	0.222	0.111
NTKL	HDAC4	4	0.219	0.05475
NTKL	RRAGD	7	0.773	0.110428571428571
NTKL	CIZ1	5	0.499	0.0998
NTKL	GDNF	6	0.243	0.0405
NTKL	NCALD	1	0.101	0.101
NTKL	KDM4B	7	0.996	0.142285714285714
NTKL	SGSM2	4	0.555	0.13875
NTKL	MAEA	6	0.565	0.0941666666666667
NTKL	COQ2	6	0.543	0.0905
