source	destinations_disconnected_to
ACE	VRTN
KAPCA	VRTN
NTKL	VRTN
CALM	VRTN
ACHA4	VRTN
ANXA2	VRTN
AURKB	VRTN
GNAT3	VRTN
CA2D1	VRTN
CAH4	VRTN
AK1C1	VRTN
ROCK1	VRTN
CHLE	VRTN
J3QK85	VRTN
ZAP70	VRTN
UD14	VRTN
S12A2	VRTN
EST1A	VRTN
VKOR1	VRTN
XDH	VRTN
ACHB4	VRTN
RLP24	VRTN
EDN1	VRTN
GBRB3	VRTN
TKT	VRTN
NEU2	VRTN
3HAO	VRTN
RL10L	VRTN
ADA1D	VRTN
CANB2	VRTN
KAP3	VRTN
PANX1	VRTN
ST2A1	VRTN
UPP2	VRTN
AK1D1	VRTN
CAC1A	VRTN
CUBN	VRTN
THA	VRTN
TBB5	VRTN
CATA	VRTN
RL3	VRTN
PA2GE	VRTN
HRH2	VRTN
ATTY	VRTN
S29A2	VRTN
GBRT	VRTN
ACHA3	VRTN
CDK6	VRTN
5HT7R	VRTN
ADRB1	VRTN
CP11A	VRTN
CSK	VRTN
5HT3A	VRTN
AT12A	VRTN
IOD3	VRTN
PGFRA	VRTN
A1AG1	VRTN
TNFA	VRTN
NFAC2	VRTN
NOS2	VRTN
5HT2B	VRTN
HS90A	VRTN
LCK	VRTN
ADCYA	VRTN
HS90B	VRTN
ADA2A	VRTN
CACP	VRTN
RARA	VRTN
PYC	VRTN
CATL1	VRTN
ACHA9	VRTN
NH2L1	VRTN
AAKB2	VRTN
DCXR	VRTN
CXCL7	VRTN
KCNE1	VRTN
B3GT4	VRTN
ACES	VRTN
SCNNG	VRTN
HASP	VRTN
MMP3	VRTN
MET	VRTN
AA2BR	VRTN
PDE8A	VRTN
5HT2C	VRTN
AK1C3	VRTN
OSTCN	VRTN
NMD3B	VRTN
CDK5	VRTN
PPARA	VRTN
DRD2	VRTN
VGFR2	VRTN
CP1A2	VRTN
NGF	VRTN
GBRA6	VRTN
ACHA7	VRTN
CP2C9	VRTN
TBA1A	VRTN
IL2RA	VRTN
PPB1	VRTN
PD2R	VRTN
Q71TU5	VRTN
DCE1	VRTN
GBRG1	VRTN
FGFR2	VRTN
IMPA1	VRTN
ACM2	VRTN
IL8	VRTN
5HT6R	VRTN
KPCT	VRTN
AOC1	VRTN
PCNA	VRTN
KSYK	VRTN
CAH9	VRTN
RL11	VRTN
CACB3	VRTN
HMDH	VRTN
GBRA4	VRTN
KIT	VRTN
AOFA	VRTN
NEP	VRTN
GLYC	VRTN
NCOA2	VRTN
5HT1E	VRTN
TBA4A	VRTN
METH	VRTN
LDHA	VRTN
MK08	VRTN
IGHG4	VRTN
CP2CJ	VRTN
RXRA	VRTN
PA2GA	VRTN
CP131	VRTN
ACACB	VRTN
PTHY	VRTN
IL10	VRTN
CAH2	VRTN
OPRD	VRTN
AAPK1	VRTN
PDPK1	VRTN
ADRB3	VRTN
C11B1	VRTN
GBRP	VRTN
ROCK2	VRTN
RL8	VRTN
ADCY2	VRTN
PHOP2	VRTN
CAH12	VRTN
S10A4	VRTN
GRIK1	VRTN
CBG	VRTN
PRGR	VRTN
HCAR2	VRTN
DNMT1	VRTN
PGH2	VRTN
CAC1F	VRTN
ADA2C	VRTN
S15A1	VRTN
ADA1A	VRTN
A1AG2	VRTN
OX1R	VRTN
KCMA1	VRTN
NMDE3	VRTN
HIBCH	VRTN
IPKA	VRTN
S22AI	VRTN
S29A1	VRTN
HDAC1	VRTN
PNPH	VRTN
ADA2B	VRTN
TRFL	VRTN
ALBU	VRTN
FMO3	VRTN
PLK1	VRTN
SGMR1	VRTN
GUAA	VRTN
QOR	VRTN
GCR	VRTN
CATD	VRTN
MIF	VRTN
HPGDS	VRTN
MKNK1	VRTN
P2RY2	VRTN
S12A4	VRTN
EGFR	VRTN
NFKB1	VRTN
PGFRB	VRTN
ANT3	VRTN
GTR1	VRTN
MK10	VRTN
CAMLG	VRTN
HEMH	VRTN
MTRR	VRTN
NQO1	VRTN
ACH10	VRTN
FMO4	VRTN
DRD5	VRTN
TRY1	VRTN
SCNAA	VRTN
GBRG3	VRTN
PDE8B	VRTN
KCNA2	VRTN
IFNA2	VRTN
AA1R	VRTN
MAPK2	VRTN
PK3CD	VRTN
HRH4	VRTN
GBRB1	VRTN
HCN2	VRTN
RL26L	VRTN
DMTA2	VRTN
6PGD	VRTN
GRP78	VRTN
PSIP1	VRTN
AT1A4	VRTN
GLR	VRTN
OPRK	VRTN
ATPB	VRTN
STMN4	VRTN
CACB2	VRTN
NMDZ1	VRTN
SC6A3	VRTN
ST2B1	VRTN
TBG1	VRTN
ESR1	VRTN
CREB1	VRTN
5HT1B	VRTN
ERBB2	VRTN
HDAC7	VRTN
KCC1B	VRTN
TBD	VRTN
TOP2B	VRTN
3BHS1	VRTN
ATP4A	VRTN
LOX5	VRTN
UD3A1	VRTN
BDNF	VRTN
GBRA1	VRTN
FOS	VRTN
SHBG	VRTN
ODP2	VRTN
ABCA1	VRTN
DYR	VRTN
P85A	VRTN
SIR1	VRTN
MTHR	VRTN
ADCL2	VRTN
IBP3	VRTN
DDR1	VRTN
CP46A	VRTN
SCN2A	VRTN
IL4	VRTN
NPS	VRTN
NMDE1	VRTN
AOFB	VRTN
RL13A	VRTN
S22A2	VRTN
CALY	VRTN
S12A5	VRTN
PK3CA	VRTN
PDE4D	VRTN
