source	destinations_disconnected_to
ACE	RAB20	INE1
KAPCA	RAB20	INE1
NTKL	RAB20	INE1
CALM	RAB20	INE1
ACHA4	RAB20	INE1
ANXA2	RAB20	INE1
AURKB	RAB20	INE1
GNAT3	RAB20	INE1
CA2D1	RAB20	INE1
CAH4	RAB20	INE1
AK1C1	RAB20	INE1
ROCK1	RAB20	INE1
CHLE	RAB20	INE1
J3QK85	RAB20	INE1
ZAP70	RAB20	INE1
UD14	RAB20	INE1
S12A2	RAB20	INE1
EST1A	RAB20	INE1
VKOR1	RAB20	INE1
XDH	RAB20	INE1
ACHB4	RAB20	INE1
RLP24	RAB20	INE1
EDN1	RAB20	INE1
GBRB3	RAB20	INE1
TKT	RAB20	INE1
NEU2	RAB20	INE1
3HAO	RAB20	INE1
RL10L	RAB20	INE1
ADA1D	RAB20	INE1
CANB2	RAB20	INE1
KAP3	RAB20	INE1
PANX1	RAB20	INE1
ST2A1	RAB20	INE1
UPP2	RAB20	INE1
AK1D1	RAB20	INE1
CAC1A	RAB20	INE1
CUBN	RAB20	INE1
THA	RAB20	INE1
TBB5	RAB20	INE1
CATA	RAB20	INE1
RL3	RAB20	INE1
PA2GE	RAB20	INE1
HRH2	RAB20	INE1
ATTY	RAB20	INE1
S29A2	RAB20	INE1
GBRT	RAB20	INE1
ACHA3	RAB20	INE1
CDK6	RAB20	INE1
5HT7R	RAB20	INE1
ADRB1	RAB20	INE1
CP11A	RAB20	INE1
CSK	RAB20	INE1
5HT3A	RAB20	INE1
AT12A	RAB20	INE1
IOD3	RAB20	INE1
PGFRA	RAB20	INE1
A1AG1	RAB20	INE1
TNFA	RAB20	INE1
NFAC2	RAB20	INE1
NOS2	RAB20	INE1
5HT2B	RAB20	INE1
HS90A	RAB20	INE1
LCK	RAB20	INE1
ADCYA	RAB20	INE1
HS90B	RAB20	INE1
ADA2A	RAB20	INE1
CACP	RAB20	INE1
RARA	RAB20	INE1
PYC	RAB20	INE1
CATL1	RAB20	INE1
ACHA9	RAB20	INE1
NH2L1	RAB20	INE1
AAKB2	RAB20	INE1
DCXR	RAB20	INE1
CXCL7	RAB20	INE1
KCNE1	RAB20	INE1
B3GT4	RAB20	INE1
ACES	RAB20	INE1
SCNNG	RAB20	INE1
HASP	RAB20	INE1
MMP3	RAB20	INE1
MET	RAB20	INE1
AA2BR	RAB20	INE1
PDE8A	RAB20	INE1
5HT2C	RAB20	INE1
AK1C3	RAB20	INE1
OSTCN	RAB20	INE1
NMD3B	RAB20	INE1
CDK5	RAB20	INE1
PPARA	RAB20	INE1
DRD2	RAB20	INE1
VGFR2	RAB20	INE1
CP1A2	RAB20	INE1
NGF	RAB20	INE1
GBRA6	RAB20	INE1
ACHA7	RAB20	INE1
CP2C9	RAB20	INE1
TBA1A	RAB20	INE1
IL2RA	RAB20	INE1
PPB1	RAB20	INE1
PD2R	RAB20	INE1
Q71TU5	RAB20	INE1
DCE1	RAB20	INE1
GBRG1	RAB20	INE1
FGFR2	RAB20	INE1
IMPA1	RAB20	INE1
ACM2	RAB20	INE1
IL8	RAB20	INE1
5HT6R	RAB20	INE1
KPCT	RAB20	INE1
AOC1	RAB20	INE1
PCNA	RAB20	INE1
KSYK	RAB20	INE1
CAH9	RAB20	INE1
RL11	RAB20	INE1
CACB3	RAB20	INE1
HMDH	RAB20	INE1
GBRA4	RAB20	INE1
KIT	RAB20	INE1
AOFA	RAB20	INE1
NEP	RAB20	INE1
GLYC	RAB20	INE1
NCOA2	RAB20	INE1
5HT1E	RAB20	INE1
TBA4A	RAB20	INE1
METH	RAB20	INE1
LDHA	RAB20	INE1
MK08	RAB20	INE1
IGHG4	RAB20	INE1
CP2CJ	RAB20	INE1
RXRA	RAB20	INE1
PA2GA	RAB20	INE1
CP131	RAB20	INE1
ACACB	RAB20	INE1
PTHY	RAB20	INE1
IL10	RAB20	INE1
CAH2	RAB20	INE1
OPRD	RAB20	INE1
AAPK1	RAB20	INE1
PDPK1	RAB20	INE1
ADRB3	RAB20	INE1
C11B1	RAB20	INE1
GBRP	RAB20	INE1
ROCK2	RAB20	INE1
RL8	RAB20	INE1
ADCY2	RAB20	INE1
PHOP2	RAB20	INE1
CAH12	RAB20	INE1
S10A4	RAB20	INE1
GRIK1	RAB20	INE1
CBG	RAB20	INE1
PRGR	RAB20	INE1
HCAR2	RAB20	INE1
DNMT1	RAB20	INE1
PGH2	RAB20	INE1
CAC1F	RAB20	INE1
ADA2C	RAB20	INE1
S15A1	RAB20	INE1
ADA1A	RAB20	INE1
A1AG2	RAB20	INE1
OX1R	RAB20	INE1
KCMA1	RAB20	INE1
NMDE3	RAB20	INE1
HIBCH	RAB20	INE1
IPKA	RAB20	INE1
S22AI	RAB20	INE1
S29A1	RAB20	INE1
HDAC1	RAB20	INE1
PNPH	RAB20	INE1
ADA2B	RAB20	INE1
TRFL	RAB20	INE1
ALBU	RAB20	INE1
FMO3	RAB20	INE1
PLK1	RAB20	INE1
SGMR1	RAB20	INE1
GUAA	RAB20	INE1
QOR	RAB20	INE1
GCR	RAB20	INE1
CATD	RAB20	INE1
MIF	RAB20	INE1
HPGDS	RAB20	INE1
MKNK1	RAB20	INE1
P2RY2	RAB20	INE1
S12A4	RAB20	INE1
EGFR	RAB20	INE1
NFKB1	RAB20	INE1
PGFRB	RAB20	INE1
ANT3	RAB20	INE1
GTR1	RAB20	INE1
MK10	RAB20	INE1
CAMLG	RAB20	INE1
HEMH	RAB20	INE1
MTRR	RAB20	INE1
NQO1	RAB20	INE1
ACH10	RAB20	INE1
FMO4	RAB20	INE1
DRD5	RAB20	INE1
TRY1	RAB20	INE1
SCNAA	RAB20	INE1
GBRG3	RAB20	INE1
PDE8B	RAB20	INE1
KCNA2	RAB20	INE1
IFNA2	RAB20	INE1
AA1R	RAB20	INE1
MAPK2	RAB20	INE1
PK3CD	RAB20	INE1
HRH4	RAB20	INE1
GBRB1	RAB20	INE1
HCN2	RAB20	INE1
RL26L	RAB20	INE1
DMTA2	RAB20	INE1
6PGD	RAB20	INE1
GRP78	RAB20	INE1
PSIP1	RAB20	INE1
AT1A4	RAB20	INE1
GLR	RAB20	INE1
OPRK	RAB20	INE1
ATPB	RAB20	INE1
STMN4	RAB20	INE1
CACB2	RAB20	INE1
NMDZ1	RAB20	INE1
SC6A3	RAB20	INE1
ST2B1	RAB20	INE1
TBG1	RAB20	INE1
ESR1	RAB20	INE1
CREB1	RAB20	INE1
5HT1B	RAB20	INE1
ERBB2	RAB20	INE1
HDAC7	RAB20	INE1
KCC1B	RAB20	INE1
TBD	RAB20	INE1
TOP2B	RAB20	INE1
3BHS1	RAB20	INE1
ATP4A	RAB20	INE1
LOX5	RAB20	INE1
UD3A1	RAB20	INE1
BDNF	RAB20	INE1
GBRA1	RAB20	INE1
FOS	RAB20	INE1
SHBG	RAB20	INE1
ODP2	RAB20	INE1
ABCA1	RAB20	INE1
DYR	RAB20	INE1
P85A	RAB20	INE1
SIR1	RAB20	INE1
MTHR	RAB20	INE1
ADCL2	RAB20	INE1
IBP3	RAB20	INE1
DDR1	RAB20	INE1
CP46A	RAB20	INE1
SCN2A	RAB20	INE1
IL4	RAB20	INE1
NPS	RAB20	INE1
NMDE1	RAB20	INE1
AOFB	RAB20	INE1
RL13A	RAB20	INE1
S22A2	RAB20	INE1
CALY	RAB20	INE1
S12A5	RAB20	INE1
PK3CA	RAB20	INE1
PDE4D	RAB20	INE1
KIF11	RAB20	INE1
NR1I2	RAB20	INE1
NISCH	RAB20	INE1
NFKB2	RAB20	INE1
ITK	RAB20	INE1
PPIA	RAB20	INE1
MMAA	RAB20	INE1
PA24A	RAB20	INE1
HYES	RAB20	INE1
CP2C8	RAB20	INE1
CAC1D	RAB20	INE1
SCNNA	RAB20	INE1
DRD3	RAB20	INE1
IOD1	RAB20	INE1
AAKB1	RAB20	INE1
ARY2	RAB20	INE1
DOPO	RAB20	INE1
PDE3A	RAB20	INE1
TR10B	RAB20	INE1
ADA1B	RAB20	INE1
