source	destinations_disconnected_to
ACE	ATP9B
KAPCA	ATP9B
NTKL	ATP9B
CALM	ATP9B
ACHA4	ATP9B
ANXA2	ATP9B
AURKB	ATP9B
GNAT3	ATP9B
CA2D1	ATP9B
CAH4	ATP9B
AK1C1	ATP9B
ROCK1	ATP9B
CHLE	ATP9B
J3QK85	ATP9B
ZAP70	ATP9B
UD14	ATP9B
S12A2	ATP9B
EST1A	ATP9B
VKOR1	ATP9B
XDH	ATP9B
ACHB4	ATP9B
RLP24	ATP9B
EDN1	ATP9B
GBRB3	ATP9B
TKT	ATP9B
NEU2	ATP9B
3HAO	ATP9B
RL10L	ATP9B
ADA1D	ATP9B
CANB2	ATP9B
KAP3	ATP9B
PANX1	ATP9B
ST2A1	ATP9B
UPP2	ATP9B
AK1D1	ATP9B
CAC1A	ATP9B
CUBN	ATP9B
THA	ATP9B
TBB5	ATP9B
CATA	ATP9B
RL3	ATP9B
PA2GE	ATP9B
HRH2	ATP9B
ATTY	ATP9B
S29A2	ATP9B
GBRT	ATP9B
ACHA3	ATP9B
CDK6	ATP9B
5HT7R	ATP9B
ADRB1	ATP9B
CP11A	ATP9B
CSK	ATP9B
5HT3A	ATP9B
AT12A	ATP9B
IOD3	ATP9B
PGFRA	ATP9B
A1AG1	ATP9B
TNFA	ATP9B
NFAC2	ATP9B
NOS2	ATP9B
5HT2B	ATP9B
HS90A	ATP9B
LCK	ATP9B
ADCYA	ATP9B
HS90B	ATP9B
ADA2A	ATP9B
CACP	ATP9B
RARA	ATP9B
PYC	ATP9B
CATL1	ATP9B
ACHA9	ATP9B
NH2L1	ATP9B
AAKB2	ATP9B
DCXR	ATP9B
CXCL7	ATP9B
KCNE1	ATP9B
B3GT4	ATP9B
ACES	ATP9B
SCNNG	ATP9B
HASP	ATP9B
MMP3	ATP9B
MET	ATP9B
AA2BR	ATP9B
PDE8A	ATP9B
5HT2C	ATP9B
AK1C3	ATP9B
OSTCN	ATP9B
NMD3B	ATP9B
CDK5	ATP9B
PPARA	ATP9B
DRD2	ATP9B
VGFR2	ATP9B
CP1A2	ATP9B
NGF	ATP9B
GBRA6	ATP9B
ACHA7	ATP9B
CP2C9	ATP9B
TBA1A	ATP9B
IL2RA	ATP9B
PPB1	ATP9B
PD2R	ATP9B
Q71TU5	ATP9B
DCE1	ATP9B
GBRG1	ATP9B
FGFR2	ATP9B
IMPA1	ATP9B
ACM2	ATP9B
IL8	ATP9B
5HT6R	ATP9B
KPCT	ATP9B
AOC1	ATP9B
PCNA	ATP9B
KSYK	ATP9B
CAH9	ATP9B
RL11	ATP9B
CACB3	ATP9B
HMDH	ATP9B
GBRA4	ATP9B
KIT	ATP9B
AOFA	ATP9B
NEP	ATP9B
GLYC	ATP9B
NCOA2	ATP9B
5HT1E	ATP9B
TBA4A	ATP9B
METH	ATP9B
LDHA	ATP9B
MK08	ATP9B
IGHG4	ATP9B
CP2CJ	ATP9B
RXRA	ATP9B
PA2GA	ATP9B
CP131	ATP9B
ACACB	ATP9B
PTHY	ATP9B
IL10	ATP9B
CAH2	ATP9B
OPRD	ATP9B
AAPK1	ATP9B
PDPK1	ATP9B
ADRB3	ATP9B
C11B1	ATP9B
GBRP	ATP9B
ROCK2	ATP9B
RL8	ATP9B
ADCY2	ATP9B
PHOP2	ATP9B
CAH12	ATP9B
S10A4	ATP9B
GRIK1	ATP9B
CBG	ATP9B
PRGR	ATP9B
HCAR2	ATP9B
DNMT1	ATP9B
PGH2	ATP9B
CAC1F	ATP9B
ADA2C	ATP9B
S15A1	ATP9B
ADA1A	ATP9B
A1AG2	ATP9B
OX1R	ATP9B
KCMA1	ATP9B
NMDE3	ATP9B
HIBCH	ATP9B
IPKA	ATP9B
S22AI	ATP9B
S29A1	ATP9B
HDAC1	ATP9B
PNPH	ATP9B
ADA2B	ATP9B
TRFL	ATP9B
ALBU	ATP9B
FMO3	ATP9B
PLK1	ATP9B
SGMR1	ATP9B
GUAA	ATP9B
QOR	ATP9B
GCR	ATP9B
CATD	ATP9B
MIF	ATP9B
HPGDS	ATP9B
MKNK1	ATP9B
P2RY2	ATP9B
S12A4	ATP9B
EGFR	ATP9B
NFKB1	ATP9B
PGFRB	ATP9B
ANT3	ATP9B
GTR1	ATP9B
MK10	ATP9B
CAMLG	ATP9B
HEMH	ATP9B
MTRR	ATP9B
NQO1	ATP9B
ACH10	ATP9B
FMO4	ATP9B
DRD5	ATP9B
TRY1	ATP9B
SCNAA	ATP9B
GBRG3	ATP9B
PDE8B	ATP9B
KCNA2	ATP9B
IFNA2	ATP9B
AA1R	ATP9B
MAPK2	ATP9B
PK3CD	ATP9B
HRH4	ATP9B
GBRB1	ATP9B
HCN2	ATP9B
RL26L	ATP9B
DMTA2	ATP9B
6PGD	ATP9B
GRP78	ATP9B
PSIP1	ATP9B
AT1A4	ATP9B
GLR	ATP9B
OPRK	ATP9B
ATPB	ATP9B
STMN4	ATP9B
CACB2	ATP9B
NMDZ1	ATP9B
SC6A3	ATP9B
ST2B1	ATP9B
TBG1	ATP9B
ESR1	ATP9B
CREB1	ATP9B
5HT1B	ATP9B
ERBB2	ATP9B
HDAC7	ATP9B
KCC1B	ATP9B
TBD	ATP9B
TOP2B	ATP9B
3BHS1	ATP9B
ATP4A	ATP9B
LOX5	ATP9B
UD3A1	ATP9B
BDNF	ATP9B
GBRA1	ATP9B
FOS	ATP9B
SHBG	ATP9B
ODP2	ATP9B
ABCA1	ATP9B
DYR	ATP9B
P85A	ATP9B
SIR1	ATP9B
MTHR	ATP9B
ADCL2	ATP9B
IBP3	ATP9B
DDR1	ATP9B
CP46A	ATP9B
SCN2A	ATP9B
IL4	ATP9B
NPS	ATP9B
NMDE1	ATP9B
AOFB	ATP9B
