source	destinations_disconnected_to
ACE	ZNF32
KAPCA	ZNF32
NTKL	ZNF32
CALM	ZNF32
ACHA4	ZNF32
ANXA2	ZNF32
AURKB	ZNF32
GNAT3	ZNF32
CA2D1	ZNF32
CAH4	ZNF32
AK1C1	ZNF32
ROCK1	ZNF32
CHLE	ZNF32
J3QK85	ZNF32
ZAP70	ZNF32
UD14	ZNF32
S12A2	ZNF32
EST1A	ZNF32
VKOR1	ZNF32
XDH	ZNF32
ACHB4	ZNF32
RLP24	ZNF32
EDN1	ZNF32
GBRB3	ZNF32
TKT	ZNF32
NEU2	ZNF32
3HAO	ZNF32
RL10L	ZNF32
ADA1D	ZNF32
CANB2	ZNF32
KAP3	ZNF32
PANX1	ZNF32
ST2A1	ZNF32
UPP2	ZNF32
AK1D1	ZNF32
CAC1A	ZNF32
CUBN	ZNF32
THA	ZNF32
TBB5	ZNF32
CATA	ZNF32
RL3	ZNF32
PA2GE	ZNF32
HRH2	ZNF32
ATTY	ZNF32
S29A2	ZNF32
GBRT	ZNF32
ACHA3	ZNF32
CDK6	ZNF32
5HT7R	ZNF32
ADRB1	ZNF32
CP11A	ZNF32
CSK	ZNF32
5HT3A	ZNF32
AT12A	ZNF32
IOD3	ZNF32
PGFRA	ZNF32
A1AG1	ZNF32
TNFA	ZNF32
NFAC2	ZNF32
NOS2	ZNF32
5HT2B	ZNF32
HS90A	ZNF32
LCK	ZNF32
ADCYA	ZNF32
HS90B	ZNF32
ADA2A	ZNF32
CACP	ZNF32
RARA	ZNF32
PYC	ZNF32
CATL1	ZNF32
ACHA9	ZNF32
NH2L1	ZNF32
AAKB2	ZNF32
DCXR	ZNF32
CXCL7	ZNF32
KCNE1	ZNF32
B3GT4	ZNF32
ACES	ZNF32
SCNNG	ZNF32
HASP	ZNF32
MMP3	ZNF32
MET	ZNF32
AA2BR	ZNF32
PDE8A	ZNF32
5HT2C	ZNF32
AK1C3	ZNF32
OSTCN	ZNF32
NMD3B	ZNF32
CDK5	ZNF32
