source	destinations_disconnected_to
ACE	PRRC1	ACN9
KAPCA	PRRC1	ACN9
NTKL	PRRC1	ACN9
CALM	PRRC1	ACN9
ACHA4	PRRC1	ACN9
ANXA2	PRRC1	ACN9
AURKB	PRRC1	ACN9
GNAT3	PRRC1	ACN9
CA2D1	PRRC1	ACN9
CAH4	PRRC1	ACN9
AK1C1	PRRC1	ACN9
ROCK1	PRRC1	ACN9
CHLE	PRRC1	ACN9
J3QK85	PRRC1	ACN9
ZAP70	PRRC1	ACN9
UD14	PRRC1	ACN9
S12A2	PRRC1	ACN9
EST1A	PRRC1	ACN9
VKOR1	PRRC1	ACN9
XDH	PRRC1	ACN9
ACHB4	PRRC1	ACN9
RLP24	PRRC1	ACN9
EDN1	PRRC1	ACN9
GBRB3	PRRC1	ACN9
TKT	PRRC1	ACN9
NEU2	PRRC1	ACN9
3HAO	PRRC1	ACN9
RL10L	PRRC1	ACN9
ADA1D	PRRC1	ACN9
CANB2	PRRC1	ACN9
KAP3	PRRC1	ACN9
PANX1	PRRC1	ACN9
ST2A1	PRRC1	ACN9
UPP2	PRRC1	ACN9
AK1D1	PRRC1	ACN9
CAC1A	PRRC1	ACN9
CUBN	PRRC1	ACN9
THA	PRRC1	ACN9
TBB5	PRRC1	ACN9
CATA	PRRC1	ACN9
RL3	PRRC1	ACN9
PA2GE	PRRC1	ACN9
HRH2	PRRC1	ACN9
ATTY	PRRC1	ACN9
S29A2	PRRC1	ACN9
GBRT	PRRC1	ACN9
ACHA3	PRRC1	ACN9
CDK6	PRRC1	ACN9
5HT7R	PRRC1	ACN9
ADRB1	PRRC1	ACN9
CP11A	PRRC1	ACN9
CSK	PRRC1	ACN9
5HT3A	PRRC1	ACN9
AT12A	PRRC1	ACN9
IOD3	PRRC1	ACN9
PGFRA	PRRC1	ACN9
A1AG1	PRRC1	ACN9
TNFA	PRRC1	ACN9
NFAC2	PRRC1	ACN9
NOS2	PRRC1	ACN9
5HT2B	PRRC1	ACN9
HS90A	PRRC1	ACN9
LCK	PRRC1	ACN9
ADCYA	PRRC1	ACN9
HS90B	PRRC1	ACN9
ADA2A	PRRC1	ACN9
CACP	PRRC1	ACN9
RARA	PRRC1	ACN9
PYC	PRRC1	ACN9
CATL1	PRRC1	ACN9
ACHA9	PRRC1	ACN9
NH2L1	PRRC1	ACN9
AAKB2	PRRC1	ACN9
DCXR	PRRC1	ACN9
CXCL7	PRRC1	ACN9
KCNE1	PRRC1	ACN9
B3GT4	PRRC1	ACN9
ACES	PRRC1	ACN9
SCNNG	PRRC1	ACN9
HASP	PRRC1	ACN9
MMP3	PRRC1	ACN9
MET	PRRC1	ACN9
AA2BR	PRRC1	ACN9
PDE8A	PRRC1	ACN9
5HT2C	PRRC1	ACN9
AK1C3	PRRC1	ACN9
OSTCN	PRRC1	ACN9
NMD3B	PRRC1	ACN9
CDK5	PRRC1	ACN9
PPARA	PRRC1	ACN9
DRD2	PRRC1	ACN9
VGFR2	PRRC1	ACN9
CP1A2	PRRC1	ACN9
NGF	PRRC1	ACN9
GBRA6	PRRC1	ACN9
ACHA7	PRRC1	ACN9
CP2C9	PRRC1	ACN9
TBA1A	PRRC1	ACN9
IL2RA	PRRC1	ACN9
PPB1	PRRC1	ACN9
PD2R	PRRC1	ACN9
Q71TU5	PRRC1	ACN9
DCE1	PRRC1	ACN9
GBRG1	PRRC1	ACN9
