source	destinations_disconnected_to
ACE	ATP9B	TDRKH
KAPCA	ATP9B	TDRKH
NTKL	ATP9B	TDRKH
CALM	ATP9B	TDRKH
ACHA4	ATP9B	TDRKH
ANXA2	ATP9B	TDRKH
AURKB	ATP9B	TDRKH
GNAT3	ATP9B	TDRKH
CA2D1	ATP9B	TDRKH
CAH4	ATP9B	TDRKH
AK1C1	ATP9B	TDRKH
ROCK1	ATP9B	TDRKH
CHLE	ATP9B	TDRKH
J3QK85	ATP9B	TDRKH
ZAP70	ATP9B	TDRKH
UD14	ATP9B	TDRKH
S12A2	ATP9B	TDRKH
EST1A	ATP9B	TDRKH
VKOR1	ATP9B	TDRKH
XDH	ATP9B	TDRKH
ACHB4	ATP9B	TDRKH
RLP24	ATP9B	TDRKH
EDN1	ATP9B	TDRKH
GBRB3	ATP9B	TDRKH
TKT	ATP9B	TDRKH
NEU2	ATP9B	TDRKH
3HAO	ATP9B	TDRKH
RL10L	ATP9B	TDRKH
ADA1D	ATP9B	TDRKH
CANB2	ATP9B	TDRKH
KAP3	ATP9B	TDRKH
PANX1	ATP9B	TDRKH
ST2A1	ATP9B	TDRKH
UPP2	ATP9B	TDRKH
AK1D1	ATP9B	TDRKH
CAC1A	ATP9B	TDRKH
CUBN	ATP9B	TDRKH
THA	ATP9B	TDRKH
TBB5	ATP9B	TDRKH
CATA	ATP9B	TDRKH
RL3	ATP9B	TDRKH
PA2GE	ATP9B	TDRKH
HRH2	ATP9B	TDRKH
ATTY	ATP9B	TDRKH
S29A2	ATP9B	TDRKH
GBRT	ATP9B	TDRKH
ACHA3	ATP9B	TDRKH
CDK6	ATP9B	TDRKH
5HT7R	ATP9B	TDRKH
ADRB1	ATP9B	TDRKH
CP11A	ATP9B	TDRKH
CSK	ATP9B	TDRKH
5HT3A	ATP9B	TDRKH
AT12A	ATP9B	TDRKH
IOD3	ATP9B	TDRKH
PGFRA	ATP9B	TDRKH
A1AG1	ATP9B	TDRKH
TNFA	ATP9B	TDRKH
NFAC2	ATP9B	TDRKH
NOS2	ATP9B	TDRKH
5HT2B	ATP9B	TDRKH
HS90A	ATP9B	TDRKH
LCK	ATP9B	TDRKH
ADCYA	ATP9B	TDRKH
HS90B	ATP9B	TDRKH
ADA2A	ATP9B	TDRKH
CACP	ATP9B	TDRKH
RARA	ATP9B	TDRKH
PYC	ATP9B	TDRKH
CATL1	ATP9B	TDRKH
ACHA9	ATP9B	TDRKH
NH2L1	ATP9B	TDRKH
AAKB2	ATP9B	TDRKH
DCXR	ATP9B	TDRKH
CXCL7	ATP9B	TDRKH
KCNE1	ATP9B	TDRKH
B3GT4	ATP9B	TDRKH
ACES	ATP9B	TDRKH
SCNNG	ATP9B	TDRKH
HASP	ATP9B	TDRKH
MMP3	ATP9B	TDRKH
MET	ATP9B	TDRKH
AA2BR	ATP9B	TDRKH
PDE8A	ATP9B	TDRKH
5HT2C	ATP9B	TDRKH
AK1C3	ATP9B	TDRKH
OSTCN	ATP9B	TDRKH
NMD3B	ATP9B	TDRKH
CDK5	ATP9B	TDRKH
PPARA	ATP9B	TDRKH
DRD2	ATP9B	TDRKH
VGFR2	ATP9B	TDRKH
CP1A2	ATP9B	TDRKH
NGF	ATP9B	TDRKH
GBRA6	ATP9B	TDRKH
ACHA7	ATP9B	TDRKH
CP2C9	ATP9B	TDRKH
TBA1A	ATP9B	TDRKH
IL2RA	ATP9B	TDRKH
PPB1	ATP9B	TDRKH
PD2R	ATP9B	TDRKH
Q71TU5	ATP9B	TDRKH
DCE1	ATP9B	TDRKH
GBRG1	ATP9B	TDRKH
FGFR2	ATP9B	TDRKH
IMPA1	ATP9B	TDRKH
ACM2	ATP9B	TDRKH
IL8	ATP9B	TDRKH
5HT6R	ATP9B	TDRKH
KPCT	ATP9B	TDRKH
AOC1	ATP9B	TDRKH
PCNA	ATP9B	TDRKH
KSYK	ATP9B	TDRKH
CAH9	ATP9B	TDRKH
RL11	ATP9B	TDRKH
CACB3	ATP9B	TDRKH
HMDH	ATP9B	TDRKH
GBRA4	ATP9B	TDRKH
KIT	ATP9B	TDRKH
AOFA	ATP9B	TDRKH
NEP	ATP9B	TDRKH
GLYC	ATP9B	TDRKH
NCOA2	ATP9B	TDRKH
5HT1E	ATP9B	TDRKH
TBA4A	ATP9B	TDRKH
METH	ATP9B	TDRKH
LDHA	ATP9B	TDRKH
MK08	ATP9B	TDRKH
IGHG4	ATP9B	TDRKH
CP2CJ	ATP9B	TDRKH
RXRA	ATP9B	TDRKH
PA2GA	ATP9B	TDRKH
CP131	ATP9B	TDRKH
ACACB	ATP9B	TDRKH
PTHY	ATP9B	TDRKH
IL10	ATP9B	TDRKH
CAH2	ATP9B	TDRKH
OPRD	ATP9B	TDRKH
AAPK1	ATP9B	TDRKH
PDPK1	ATP9B	TDRKH
ADRB3	ATP9B	TDRKH
C11B1	ATP9B	TDRKH
GBRP	ATP9B	TDRKH
ROCK2	ATP9B	TDRKH
RL8	ATP9B	TDRKH
ADCY2	ATP9B	TDRKH
PHOP2	ATP9B	TDRKH
CAH12	ATP9B	TDRKH
S10A4	ATP9B	TDRKH
GRIK1	ATP9B	TDRKH
CBG	ATP9B	TDRKH
PRGR	ATP9B	TDRKH
HCAR2	ATP9B	TDRKH
DNMT1	ATP9B	TDRKH
PGH2	ATP9B	TDRKH
CAC1F	ATP9B	TDRKH
ADA2C	ATP9B	TDRKH
S15A1	ATP9B	TDRKH
ADA1A	ATP9B	TDRKH
A1AG2	ATP9B	TDRKH
OX1R	ATP9B	TDRKH
KCMA1	ATP9B	TDRKH
NMDE3	ATP9B	TDRKH
HIBCH	ATP9B	TDRKH
IPKA	ATP9B	TDRKH
S22AI	ATP9B	TDRKH
S29A1	ATP9B	TDRKH
HDAC1	ATP9B	TDRKH
PNPH	ATP9B	TDRKH
ADA2B	ATP9B	TDRKH
TRFL	ATP9B	TDRKH
ALBU	ATP9B	TDRKH
FMO3	ATP9B	TDRKH
PLK1	ATP9B	TDRKH
SGMR1	ATP9B	TDRKH
GUAA	ATP9B	TDRKH
QOR	ATP9B	TDRKH
GCR	ATP9B	TDRKH
CATD	ATP9B	TDRKH
MIF	ATP9B	TDRKH
HPGDS	ATP9B	TDRKH
MKNK1	ATP9B	TDRKH
P2RY2	ATP9B	TDRKH
S12A4	ATP9B	TDRKH
EGFR	ATP9B	TDRKH
NFKB1	ATP9B	TDRKH
PGFRB	ATP9B	TDRKH
ANT3	ATP9B	TDRKH
GTR1	ATP9B	TDRKH
MK10	ATP9B	TDRKH
CAMLG	ATP9B	TDRKH
HEMH	ATP9B	TDRKH
MTRR	ATP9B	TDRKH
NQO1	ATP9B	TDRKH
ACH10	ATP9B	TDRKH
FMO4	ATP9B	TDRKH
DRD5	ATP9B	TDRKH
TRY1	ATP9B	TDRKH
SCNAA	ATP9B	TDRKH
GBRG3	ATP9B	TDRKH
PDE8B	ATP9B	TDRKH
KCNA2	ATP9B	TDRKH
IFNA2	ATP9B	TDRKH
AA1R	ATP9B	TDRKH
MAPK2	ATP9B	TDRKH
PK3CD	ATP9B	TDRKH
HRH4	ATP9B	TDRKH
GBRB1	ATP9B	TDRKH
HCN2	ATP9B	TDRKH
RL26L	ATP9B	TDRKH
DMTA2	ATP9B	TDRKH
6PGD	ATP9B	TDRKH
GRP78	ATP9B	TDRKH
PSIP1	ATP9B	TDRKH
AT1A4	ATP9B	TDRKH
GLR	ATP9B	TDRKH
OPRK	ATP9B	TDRKH
ATPB	ATP9B	TDRKH
STMN4	ATP9B	TDRKH
CACB2	ATP9B	TDRKH
NMDZ1	ATP9B	TDRKH
SC6A3	ATP9B	TDRKH
ST2B1	ATP9B	TDRKH
TBG1	ATP9B	TDRKH
ESR1	ATP9B	TDRKH
CREB1	ATP9B	TDRKH
5HT1B	ATP9B	TDRKH
ERBB2	ATP9B	TDRKH
HDAC7	ATP9B	TDRKH
KCC1B	ATP9B	TDRKH
TBD	ATP9B	TDRKH
TOP2B	ATP9B	TDRKH
3BHS1	ATP9B	TDRKH
ATP4A	ATP9B	TDRKH
LOX5	ATP9B	TDRKH
UD3A1	ATP9B	TDRKH
BDNF	ATP9B	TDRKH
GBRA1	ATP9B	TDRKH
FOS	ATP9B	TDRKH
SHBG	ATP9B	TDRKH
ODP2	ATP9B	TDRKH
ABCA1	ATP9B	TDRKH
DYR	ATP9B	TDRKH
P85A	ATP9B	TDRKH
SIR1	ATP9B	TDRKH
MTHR	ATP9B	TDRKH
ADCL2	ATP9B	TDRKH
IBP3	ATP9B	TDRKH
DDR1	ATP9B	TDRKH
CP46A	ATP9B	TDRKH
SCN2A	ATP9B	TDRKH
IL4	ATP9B	TDRKH
NPS	ATP9B	TDRKH
NMDE1	ATP9B	TDRKH
AOFB	ATP9B	TDRKH
RL13A	ATP9B	TDRKH
S22A2	ATP9B	TDRKH
CALY	ATP9B	TDRKH
S12A5	ATP9B	TDRKH
PK3CA	ATP9B	TDRKH
PDE4D	ATP9B	TDRKH
KIF11	ATP9B	TDRKH
NR1I2	ATP9B	TDRKH
NISCH	ATP9B	TDRKH
NFKB2	ATP9B	TDRKH
ITK	ATP9B	TDRKH
PPIA	ATP9B	TDRKH
MMAA	ATP9B	TDRKH
PA24A	ATP9B	TDRKH
HYES	ATP9B	TDRKH
CP2C8	ATP9B	TDRKH
CAC1D	ATP9B	TDRKH
SCNNA	ATP9B	TDRKH
DRD3	ATP9B	TDRKH
IOD1	ATP9B	TDRKH
AAKB1	ATP9B	TDRKH
ARY2	ATP9B	TDRKH
DOPO	ATP9B	TDRKH
PDE3A	ATP9B	TDRKH
TR10B	ATP9B	TDRKH
ADA1B	ATP9B	TDRKH
C9JK77	ATP9B	TDRKH
MYLK3	ATP9B	TDRKH
PDE1B	ATP9B	TDRKH
MYH9	ATP9B	TDRKH
TRI15	ATP9B	TDRKH
HPRT	ATP9B	TDRKH
ADRB2	ATP9B	TDRKH
LIPL	ATP9B	TDRKH
MDR1	ATP9B	TDRKH
5HT1A	ATP9B	TDRKH
CP19A	ATP9B	TDRKH
ARY1	ATP9B	TDRKH
5HT2A	ATP9B	TDRKH
G6PD	ATP9B	TDRKH
PYRD	ATP9B	TDRKH
GBRB2	ATP9B	TDRKH
IKBA	ATP9B	TDRKH
THRB	ATP9B	TDRKH
GPX1	ATP9B	TDRKH
TNNC2	ATP9B	TDRKH
S22AB	ATP9B	TDRKH
PDE5A	ATP9B	TDRKH
TGFB1	ATP9B	TDRKH
TOP2A	ATP9B	TDRKH
RL23	ATP9B	TDRKH
PDK3	ATP9B	TDRKH
EDNRA	ATP9B	TDRKH
TF65	ATP9B	TDRKH
KAP0	ATP9B	TDRKH
PPIF	ATP9B	TDRKH
RL15	ATP9B	TDRKH
KCNH2	ATP9B	TDRKH
