source	destinations_disconnected_to
ACE	EFHD2	TMUB2	CDHR2	SUSD4
KAPCA	EFHD2	TMUB2	CDHR2	SUSD4
NTKL	EFHD2	TMUB2	CDHR2	SUSD4
CALM	EFHD2	TMUB2	CDHR2	SUSD4
ACHA4	EFHD2	TMUB2	CDHR2	SUSD4
ANXA2	EFHD2	TMUB2	CDHR2	SUSD4
AURKB	EFHD2	TMUB2	CDHR2	SUSD4
GNAT3	EFHD2	TMUB2	CDHR2	SUSD4
CA2D1	EFHD2	TMUB2	CDHR2	SUSD4
CAH4	EFHD2	TMUB2	CDHR2	SUSD4
AK1C1	EFHD2	TMUB2	CDHR2	SUSD4
ROCK1	EFHD2	TMUB2	CDHR2	SUSD4
CHLE	EFHD2	TMUB2	CDHR2	SUSD4
J3QK85	EFHD2	TMUB2	CDHR2	SUSD4
ZAP70	EFHD2	TMUB2	CDHR2	SUSD4
UD14	EFHD2	TMUB2	CDHR2	SUSD4
S12A2	EFHD2	TMUB2	CDHR2	SUSD4
EST1A	EFHD2	TMUB2	CDHR2	SUSD4
VKOR1	EFHD2	TMUB2	CDHR2	SUSD4
XDH	EFHD2	TMUB2	CDHR2	SUSD4
ACHB4	EFHD2	TMUB2	CDHR2	SUSD4
RLP24	EFHD2	TMUB2	CDHR2	SUSD4
EDN1	EFHD2	TMUB2	CDHR2	SUSD4
GBRB3	EFHD2	TMUB2	CDHR2	SUSD4
TKT	EFHD2	TMUB2	CDHR2	SUSD4
NEU2	EFHD2	TMUB2	CDHR2	SUSD4
3HAO	EFHD2	TMUB2	CDHR2	SUSD4
RL10L	EFHD2	TMUB2	CDHR2	SUSD4
ADA1D	EFHD2	TMUB2	CDHR2	SUSD4
CANB2	EFHD2	TMUB2	CDHR2	SUSD4
KAP3	EFHD2	TMUB2	CDHR2	SUSD4
PANX1	EFHD2	TMUB2	CDHR2	SUSD4
ST2A1	EFHD2	TMUB2	CDHR2	SUSD4
UPP2	EFHD2	TMUB2	CDHR2	SUSD4
AK1D1	EFHD2	TMUB2	CDHR2	SUSD4
CAC1A	EFHD2	TMUB2	CDHR2	SUSD4
CUBN	EFHD2	TMUB2	CDHR2	SUSD4
THA	EFHD2	TMUB2	CDHR2	SUSD4
TBB5	EFHD2	TMUB2	CDHR2	SUSD4
CATA	EFHD2	TMUB2	CDHR2	SUSD4
RL3	EFHD2	TMUB2	CDHR2	SUSD4
PA2GE	EFHD2	TMUB2	CDHR2	SUSD4
HRH2	EFHD2	TMUB2	CDHR2	SUSD4
ATTY	EFHD2	TMUB2	CDHR2	SUSD4
