source	destinations_disconnected_to
ACE	LRCH3
KAPCA	LRCH3
NTKL	LRCH3
CALM	LRCH3
ACHA4	LRCH3
ANXA2	LRCH3
AURKB	LRCH3
GNAT3	LRCH3
CA2D1	LRCH3
CAH4	LRCH3
AK1C1	LRCH3
ROCK1	LRCH3
CHLE	LRCH3
J3QK85	LRCH3
ZAP70	LRCH3
UD14	LRCH3
S12A2	LRCH3
EST1A	LRCH3
VKOR1	LRCH3
XDH	LRCH3
ACHB4	LRCH3
RLP24	LRCH3
EDN1	LRCH3
GBRB3	LRCH3
TKT	LRCH3
NEU2	LRCH3
3HAO	LRCH3
RL10L	LRCH3
ADA1D	LRCH3
CANB2	LRCH3
KAP3	LRCH3
PANX1	LRCH3
ST2A1	LRCH3
UPP2	LRCH3
AK1D1	LRCH3
CAC1A	LRCH3
CUBN	LRCH3
THA	LRCH3
TBB5	LRCH3
CATA	LRCH3
RL3	LRCH3
PA2GE	LRCH3
HRH2	LRCH3
ATTY	LRCH3
S29A2	LRCH3
GBRT	LRCH3
ACHA3	LRCH3
CDK6	LRCH3
5HT7R	LRCH3
ADRB1	LRCH3
CP11A	LRCH3
CSK	LRCH3
5HT3A	LRCH3
AT12A	LRCH3
IOD3	LRCH3
PGFRA	LRCH3
A1AG1	LRCH3
TNFA	LRCH3
NFAC2	LRCH3
NOS2	LRCH3
5HT2B	LRCH3
HS90A	LRCH3
LCK	LRCH3
ADCYA	LRCH3
HS90B	LRCH3
ADA2A	LRCH3
CACP	LRCH3
RARA	LRCH3
PYC	LRCH3
CATL1	LRCH3
ACHA9	LRCH3
NH2L1	LRCH3
AAKB2	LRCH3
DCXR	LRCH3
CXCL7	LRCH3
KCNE1	LRCH3
B3GT4	LRCH3
ACES	LRCH3
SCNNG	LRCH3
HASP	LRCH3
MMP3	LRCH3
MET	LRCH3
AA2BR	LRCH3
PDE8A	LRCH3
5HT2C	LRCH3
AK1C3	LRCH3
OSTCN	LRCH3
NMD3B	LRCH3
CDK5	LRCH3
PPARA	LRCH3
DRD2	LRCH3
VGFR2	LRCH3
CP1A2	LRCH3
NGF	LRCH3
GBRA6	LRCH3
ACHA7	LRCH3
CP2C9	LRCH3
TBA1A	LRCH3
IL2RA	LRCH3
PPB1	LRCH3
PD2R	LRCH3
Q71TU5	LRCH3
DCE1	LRCH3
GBRG1	LRCH3
FGFR2	LRCH3
IMPA1	LRCH3
ACM2	LRCH3
IL8	LRCH3
5HT6R	LRCH3
KPCT	LRCH3
AOC1	LRCH3
PCNA	LRCH3
KSYK	LRCH3
CAH9	LRCH3
RL11	LRCH3
CACB3	LRCH3
HMDH	LRCH3
GBRA4	LRCH3
KIT	LRCH3
AOFA	LRCH3
NEP	LRCH3
GLYC	LRCH3
NCOA2	LRCH3
5HT1E	LRCH3
TBA4A	LRCH3
METH	LRCH3
LDHA	LRCH3
MK08	LRCH3
IGHG4	LRCH3
CP2CJ	LRCH3
RXRA	LRCH3
PA2GA	LRCH3
CP131	LRCH3
ACACB	LRCH3
PTHY	LRCH3
IL10	LRCH3
CAH2	LRCH3
OPRD	LRCH3
AAPK1	LRCH3
PDPK1	LRCH3
ADRB3	LRCH3
C11B1	LRCH3
GBRP	LRCH3
ROCK2	LRCH3
RL8	LRCH3
ADCY2	LRCH3
PHOP2	LRCH3
CAH12	LRCH3
S10A4	LRCH3
GRIK1	LRCH3
CBG	LRCH3
PRGR	LRCH3
HCAR2	LRCH3
DNMT1	LRCH3
PGH2	LRCH3
CAC1F	LRCH3
ADA2C	LRCH3
S15A1	LRCH3
ADA1A	LRCH3
A1AG2	LRCH3
OX1R	LRCH3
KCMA1	LRCH3
NMDE3	LRCH3
HIBCH	LRCH3
IPKA	LRCH3
S22AI	LRCH3
S29A1	LRCH3
HDAC1	LRCH3
PNPH	LRCH3
ADA2B	LRCH3
TRFL	LRCH3
ALBU	LRCH3
FMO3	LRCH3
PLK1	LRCH3
SGMR1	LRCH3
GUAA	LRCH3
QOR	LRCH3
GCR	LRCH3
CATD	LRCH3
MIF	LRCH3
HPGDS	LRCH3
MKNK1	LRCH3
P2RY2	LRCH3
S12A4	LRCH3
EGFR	LRCH3
NFKB1	LRCH3
PGFRB	LRCH3
ANT3	LRCH3
GTR1	LRCH3
MK10	LRCH3
CAMLG	LRCH3
HEMH	LRCH3
MTRR	LRCH3
NQO1	LRCH3
ACH10	LRCH3
FMO4	LRCH3
DRD5	LRCH3
TRY1	LRCH3
SCNAA	LRCH3
GBRG3	LRCH3
PDE8B	LRCH3
KCNA2	LRCH3
IFNA2	LRCH3
AA1R	LRCH3
MAPK2	LRCH3
PK3CD	LRCH3
HRH4	LRCH3
GBRB1	LRCH3
HCN2	LRCH3
RL26L	LRCH3
DMTA2	LRCH3
6PGD	LRCH3
GRP78	LRCH3
PSIP1	LRCH3
AT1A4	LRCH3
GLR	LRCH3
OPRK	LRCH3
ATPB	LRCH3
STMN4	LRCH3
CACB2	LRCH3
NMDZ1	LRCH3
SC6A3	LRCH3
ST2B1	LRCH3
TBG1	LRCH3
ESR1	LRCH3
CREB1	LRCH3
5HT1B	LRCH3
ERBB2	LRCH3
HDAC7	LRCH3
KCC1B	LRCH3
TBD	LRCH3
TOP2B	LRCH3
3BHS1	LRCH3
ATP4A	LRCH3
LOX5	LRCH3
UD3A1	LRCH3
BDNF	LRCH3
GBRA1	LRCH3
FOS	LRCH3
SHBG	LRCH3
ODP2	LRCH3
ABCA1	LRCH3
DYR	LRCH3
P85A	LRCH3
SIR1	LRCH3
MTHR	LRCH3
ADCL2	LRCH3
IBP3	LRCH3
DDR1	LRCH3
CP46A	LRCH3
SCN2A	LRCH3
IL4	LRCH3
NPS	LRCH3
NMDE1	LRCH3
AOFB	LRCH3
RL13A	LRCH3
S22A2	LRCH3
CALY	LRCH3
S12A5	LRCH3
PK3CA	LRCH3
PDE4D	LRCH3
KIF11	LRCH3
NR1I2	LRCH3
NISCH	LRCH3
NFKB2	LRCH3
ITK	LRCH3
PPIA	LRCH3
MMAA	LRCH3
PA24A	LRCH3
HYES	LRCH3
CP2C8	LRCH3
CAC1D	LRCH3
SCNNA	LRCH3
DRD3	LRCH3
IOD1	LRCH3
AAKB1	LRCH3
ARY2	LRCH3
DOPO	LRCH3
PDE3A	LRCH3
TR10B	LRCH3
ADA1B	LRCH3
C9JK77	LRCH3
MYLK3	LRCH3
PDE1B	LRCH3
MYH9	LRCH3
TRI15	LRCH3
HPRT	LRCH3
ADRB2	LRCH3
LIPL	LRCH3
MDR1	LRCH3
5HT1A	LRCH3
CP19A	LRCH3
ARY1	LRCH3
5HT2A	LRCH3
G6PD	LRCH3
PYRD	LRCH3
GBRB2	LRCH3
IKBA	LRCH3
THRB	LRCH3
GPX1	LRCH3
TNNC2	LRCH3
S22AB	LRCH3
PDE5A	LRCH3
TGFB1	LRCH3
TOP2A	LRCH3
RL23	LRCH3
PDK3	LRCH3
EDNRA	LRCH3
TF65	LRCH3
KAP0	LRCH3
PPIF	LRCH3
RL15	LRCH3
KCNH2	LRCH3
PDE4C	LRCH3
ABCC8	LRCH3
J3KPA4	LRCH3
HDAC8	LRCH3
GBRD	LRCH3
CCKN	LRCH3
ADCY5	LRCH3
ATPA	LRCH3
ATPG	LRCH3
CAC1G	LRCH3
LDHB	LRCH3
JUN	LRCH3
CSF1R	LRCH3
UD19	LRCH3
ATF6A	LRCH3
RL19	LRCH3
ST17B	LRCH3
ABL1	LRCH3
PHOP1	LRCH3
SC6A4	LRCH3
S22A6	LRCH3
GRIK2	LRCH3
ACM3	LRCH3
RYR1	LRCH3
S23IP	LRCH3
CRBN	LRCH3
MUTA	LRCH3
ARGI1	LRCH3
AA3R	LRCH3
GBRA5	LRCH3
CAH6	LRCH3
FAK1	LRCH3
SCNND	LRCH3
CASP8	LRCH3
SYRC	LRCH3
CP3A4	LRCH3
A4	LRCH3
MRP1	LRCH3
KCNN4	LRCH3
PDE7A	LRCH3
SCN4A	LRCH3
CACB1	LRCH3
DHI1	LRCH3
PDIA1	LRCH3
LRP2	LRCH3
ESR2	LRCH3
SCNNB	LRCH3
NMDE4	LRCH3
TY3H	LRCH3
SOAT1	LRCH3
NMD3A	LRCH3
ASM	LRCH3
S12A1	LRCH3
CP1A1	LRCH3
INSR2	LRCH3
NCOA1	LRCH3
TBE	LRCH3
ITAL	LRCH3
PPARG	LRCH3
GSK3B	LRCH3
CAC1I	LRCH3
THB	LRCH3
KLK3	LRCH3
GBRA2	LRCH3
TBB4B	LRCH3
DRD4	LRCH3
CLIC1	LRCH3
GBRE	LRCH3
RHOA	LRCH3
TERT	LRCH3
RL23A	LRCH3
KITH	LRCH3
HIF1A	LRCH3
TEBP	LRCH3
PERM	LRCH3
TYSY	LRCH3
PAR10	LRCH3
NNMT	LRCH3
RARB	LRCH3
PK3CG	LRCH3
CAC1C	LRCH3
PLPL9	LRCH3
OPRM	LRCH3
PLMN	LRCH3
ADA	LRCH3
TNNC1	LRCH3
J3KN87	LRCH3
GBRG2	LRCH3
FAD1	LRCH3
PDE1A	LRCH3
GLUC	LRCH3
EST1	LRCH3
P2RX2	LRCH3
NOS3	LRCH3
GSTP1	LRCH3
CAH7	LRCH3
IL6	LRCH3
UD13	LRCH3
PDE4A	LRCH3
CBPB2	LRCH3
KCJ11	LRCH3
SCN5A	LRCH3
CP21A	LRCH3
CFTR	LRCH3
ACM1	LRCH3
GRIA2	LRCH3
CPT2	LRCH3
COMT	LRCH3
P53	LRCH3
CNGA1	LRCH3
HDAC9	LRCH3
KCNQ1	LRCH3
PGH1	LRCH3
CP2R1	LRCH3
CAC1H	LRCH3
CAB45	LRCH3
CDK2	LRCH3
SC6A2	LRCH3
AK1C2	LRCH3
CA2D2	LRCH3
S22A8	LRCH3
EBP	LRCH3
NADC	LRCH3
5HT5A	LRCH3
AHR	LRCH3
HDAC6	LRCH3
MRP2	LRCH3
PDE4B	LRCH3
AA2AR	LRCH3
PDE7B	LRCH3
FAK2	LRCH3
CASP3	LRCH3
CATB	LRCH3
CAC1S	LRCH3
TA2R	LRCH3
TPMT	LRCH3
5HT1D	LRCH3
PIM1	LRCH3
AT1A1	LRCH3
MMP9	LRCH3
RL37	LRCH3
PARP1	LRCH3
RENR	LRCH3
ENPL	LRCH3
NR1I3	LRCH3
CAH1	LRCH3
SL9A7	LRCH3
ACM4	LRCH3
TOP1	LRCH3
DHB8	LRCH3
FABP6	LRCH3
GABR1	LRCH3
LY66C	LRCH3
GLNA	LRCH3
SCN1A	LRCH3
HDAC3	LRCH3
RENI	LRCH3
