source	destinations_disconnected_to
ACE	EXOG
KAPCA	EXOG
NTKL	EXOG
CALM	EXOG
ACHA4	EXOG
ANXA2	EXOG
AURKB	EXOG
GNAT3	EXOG
CA2D1	EXOG
CAH4	EXOG
AK1C1	EXOG
ROCK1	EXOG
CHLE	EXOG
J3QK85	EXOG
ZAP70	EXOG
UD14	EXOG
S12A2	EXOG
EST1A	EXOG
VKOR1	EXOG
XDH	EXOG
ACHB4	EXOG
RLP24	EXOG
EDN1	EXOG
GBRB3	EXOG
TKT	EXOG
NEU2	EXOG
3HAO	EXOG
RL10L	EXOG
ADA1D	EXOG
CANB2	EXOG
KAP3	EXOG
PANX1	EXOG
ST2A1	EXOG
UPP2	EXOG
AK1D1	EXOG
CAC1A	EXOG
CUBN	EXOG
THA	EXOG
TBB5	EXOG
CATA	EXOG
RL3	EXOG
PA2GE	EXOG
HRH2	EXOG
ATTY	EXOG
S29A2	EXOG
GBRT	EXOG
ACHA3	EXOG
CDK6	EXOG
5HT7R	EXOG
ADRB1	EXOG
CP11A	EXOG
CSK	EXOG
5HT3A	EXOG
AT12A	EXOG
IOD3	EXOG
PGFRA	EXOG
A1AG1	EXOG
TNFA	EXOG
NFAC2	EXOG
NOS2	EXOG
5HT2B	EXOG
HS90A	EXOG
LCK	EXOG
ADCYA	EXOG
HS90B	EXOG
ADA2A	EXOG
CACP	EXOG
RARA	EXOG
PYC	EXOG
CATL1	EXOG
ACHA9	EXOG
NH2L1	EXOG
AAKB2	EXOG
DCXR	EXOG
CXCL7	EXOG
KCNE1	EXOG
B3GT4	EXOG
ACES	EXOG
SCNNG	EXOG
HASP	EXOG
MMP3	EXOG
MET	EXOG
AA2BR	EXOG
PDE8A	EXOG
5HT2C	EXOG
AK1C3	EXOG
OSTCN	EXOG
NMD3B	EXOG
CDK5	EXOG
PPARA	EXOG
DRD2	EXOG
VGFR2	EXOG
CP1A2	EXOG
NGF	EXOG
GBRA6	EXOG
ACHA7	EXOG
CP2C9	EXOG
TBA1A	EXOG
IL2RA	EXOG
PPB1	EXOG
PD2R	EXOG
Q71TU5	EXOG
DCE1	EXOG
GBRG1	EXOG
FGFR2	EXOG
IMPA1	EXOG
ACM2	EXOG
IL8	EXOG
5HT6R	EXOG
KPCT	EXOG
AOC1	EXOG
PCNA	EXOG
KSYK	EXOG
CAH9	EXOG
RL11	EXOG
CACB3	EXOG
HMDH	EXOG
GBRA4	EXOG
KIT	EXOG
AOFA	EXOG
NEP	EXOG
GLYC	EXOG
NCOA2	EXOG
5HT1E	EXOG
TBA4A	EXOG
METH	EXOG
LDHA	EXOG
MK08	EXOG
IGHG4	EXOG
CP2CJ	EXOG
RXRA	EXOG
PA2GA	EXOG
CP131	EXOG
ACACB	EXOG
PTHY	EXOG
IL10	EXOG
CAH2	EXOG
OPRD	EXOG
AAPK1	EXOG
PDPK1	EXOG
ADRB3	EXOG
C11B1	EXOG
GBRP	EXOG
ROCK2	EXOG
RL8	EXOG
ADCY2	EXOG
PHOP2	EXOG
CAH12	EXOG
S10A4	EXOG
GRIK1	EXOG
CBG	EXOG
PRGR	EXOG
HCAR2	EXOG
DNMT1	EXOG
PGH2	EXOG
CAC1F	EXOG
ADA2C	EXOG
S15A1	EXOG
ADA1A	EXOG
A1AG2	EXOG
OX1R	EXOG
KCMA1	EXOG
NMDE3	EXOG
HIBCH	EXOG
IPKA	EXOG
S22AI	EXOG
S29A1	EXOG
HDAC1	EXOG
PNPH	EXOG
ADA2B	EXOG
TRFL	EXOG
ALBU	EXOG
FMO3	EXOG
PLK1	EXOG
SGMR1	EXOG
GUAA	EXOG
QOR	EXOG
GCR	EXOG
CATD	EXOG
MIF	EXOG
HPGDS	EXOG
MKNK1	EXOG
P2RY2	EXOG
S12A4	EXOG
EGFR	EXOG
NFKB1	EXOG
PGFRB	EXOG
ANT3	EXOG
GTR1	EXOG
MK10	EXOG
CAMLG	EXOG
HEMH	EXOG
MTRR	EXOG
NQO1	EXOG
ACH10	EXOG
FMO4	EXOG
DRD5	EXOG
TRY1	EXOG
SCNAA	EXOG
GBRG3	EXOG
PDE8B	EXOG
KCNA2	EXOG
IFNA2	EXOG
AA1R	EXOG
MAPK2	EXOG
PK3CD	EXOG
HRH4	EXOG
GBRB1	EXOG
HCN2	EXOG
RL26L	EXOG
DMTA2	EXOG
6PGD	EXOG
GRP78	EXOG
PSIP1	EXOG
AT1A4	EXOG
GLR	EXOG
OPRK	EXOG
ATPB	EXOG
STMN4	EXOG
CACB2	EXOG
NMDZ1	EXOG
SC6A3	EXOG
ST2B1	EXOG
TBG1	EXOG
ESR1	EXOG
CREB1	EXOG
5HT1B	EXOG
ERBB2	EXOG
HDAC7	EXOG
KCC1B	EXOG
TBD	EXOG
TOP2B	EXOG
3BHS1	EXOG
ATP4A	EXOG
LOX5	EXOG
UD3A1	EXOG
BDNF	EXOG
GBRA1	EXOG
FOS	EXOG
SHBG	EXOG
ODP2	EXOG
ABCA1	EXOG
DYR	EXOG
P85A	EXOG
SIR1	EXOG
MTHR	EXOG
ADCL2	EXOG
IBP3	EXOG
DDR1	EXOG
CP46A	EXOG
SCN2A	EXOG
IL4	EXOG
NPS	EXOG
NMDE1	EXOG
AOFB	EXOG
RL13A	EXOG
S22A2	EXOG
CALY	EXOG
S12A5	EXOG
PK3CA	EXOG
PDE4D	EXOG
KIF11	EXOG
NR1I2	EXOG
NISCH	EXOG
NFKB2	EXOG
ITK	EXOG
PPIA	EXOG
MMAA	EXOG
PA24A	EXOG
HYES	EXOG
CP2C8	EXOG
CAC1D	EXOG
SCNNA	EXOG
DRD3	EXOG
IOD1	EXOG
AAKB1	EXOG
ARY2	EXOG
DOPO	EXOG
PDE3A	EXOG
TR10B	EXOG
ADA1B	EXOG
C9JK77	EXOG
MYLK3	EXOG
PDE1B	EXOG
MYH9	EXOG
TRI15	EXOG
HPRT	EXOG
ADRB2	EXOG
LIPL	EXOG
MDR1	EXOG
5HT1A	EXOG
CP19A	EXOG
ARY1	EXOG
5HT2A	EXOG
G6PD	EXOG
PYRD	EXOG
GBRB2	EXOG
IKBA	EXOG
THRB	EXOG
GPX1	EXOG
TNNC2	EXOG
S22AB	EXOG
PDE5A	EXOG
TGFB1	EXOG
TOP2A	EXOG
RL23	EXOG
PDK3	EXOG
