source	destinations_disconnected_to
ACE	PTCD1
KAPCA	PTCD1
NTKL	PTCD1
CALM	PTCD1
ACHA4	PTCD1
ANXA2	PTCD1
AURKB	PTCD1
GNAT3	PTCD1
CA2D1	PTCD1
CAH4	PTCD1
AK1C1	PTCD1
ROCK1	PTCD1
CHLE	PTCD1
J3QK85	PTCD1
ZAP70	PTCD1
UD14	PTCD1
S12A2	PTCD1
EST1A	PTCD1
VKOR1	PTCD1
XDH	PTCD1
ACHB4	PTCD1
RLP24	PTCD1
EDN1	PTCD1
GBRB3	PTCD1
TKT	PTCD1
NEU2	PTCD1
3HAO	PTCD1
RL10L	PTCD1
ADA1D	PTCD1
CANB2	PTCD1
KAP3	PTCD1
PANX1	PTCD1
ST2A1	PTCD1
UPP2	PTCD1
AK1D1	PTCD1
CAC1A	PTCD1
CUBN	PTCD1
THA	PTCD1
TBB5	PTCD1
CATA	PTCD1
RL3	PTCD1
PA2GE	PTCD1
HRH2	PTCD1
ATTY	PTCD1
S29A2	PTCD1
GBRT	PTCD1
ACHA3	PTCD1
CDK6	PTCD1
5HT7R	PTCD1
ADRB1	PTCD1
CP11A	PTCD1
CSK	PTCD1
5HT3A	PTCD1
AT12A	PTCD1
IOD3	PTCD1
PGFRA	PTCD1
A1AG1	PTCD1
TNFA	PTCD1
NFAC2	PTCD1
NOS2	PTCD1
5HT2B	PTCD1
HS90A	PTCD1
LCK	PTCD1
ADCYA	PTCD1
HS90B	PTCD1
ADA2A	PTCD1
CACP	PTCD1
RARA	PTCD1
PYC	PTCD1
CATL1	PTCD1
ACHA9	PTCD1
NH2L1	PTCD1
AAKB2	PTCD1
DCXR	PTCD1
CXCL7	PTCD1
KCNE1	PTCD1
B3GT4	PTCD1
ACES	PTCD1
SCNNG	PTCD1
HASP	PTCD1
MMP3	PTCD1
MET	PTCD1
AA2BR	PTCD1
PDE8A	PTCD1
5HT2C	PTCD1
AK1C3	PTCD1
OSTCN	PTCD1
NMD3B	PTCD1
CDK5	PTCD1
PPARA	PTCD1
DRD2	PTCD1
VGFR2	PTCD1
CP1A2	PTCD1
NGF	PTCD1
GBRA6	PTCD1
ACHA7	PTCD1
CP2C9	PTCD1
TBA1A	PTCD1
IL2RA	PTCD1
PPB1	PTCD1
PD2R	PTCD1
Q71TU5	PTCD1
DCE1	PTCD1
GBRG1	PTCD1
FGFR2	PTCD1
IMPA1	PTCD1
ACM2	PTCD1
IL8	PTCD1
5HT6R	PTCD1
KPCT	PTCD1
AOC1	PTCD1
PCNA	PTCD1
KSYK	PTCD1
CAH9	PTCD1
RL11	PTCD1
CACB3	PTCD1
HMDH	PTCD1
GBRA4	PTCD1
KIT	PTCD1
AOFA	PTCD1
NEP	PTCD1
GLYC	PTCD1
NCOA2	PTCD1
5HT1E	PTCD1
TBA4A	PTCD1
METH	PTCD1
LDHA	PTCD1
MK08	PTCD1
IGHG4	PTCD1
CP2CJ	PTCD1
RXRA	PTCD1
PA2GA	PTCD1
CP131	PTCD1
ACACB	PTCD1
PTHY	PTCD1
IL10	PTCD1
CAH2	PTCD1
OPRD	PTCD1
AAPK1	PTCD1
PDPK1	PTCD1
ADRB3	PTCD1
C11B1	PTCD1
GBRP	PTCD1
ROCK2	PTCD1
RL8	PTCD1
ADCY2	PTCD1
PHOP2	PTCD1
CAH12	PTCD1
S10A4	PTCD1
GRIK1	PTCD1
CBG	PTCD1
PRGR	PTCD1
HCAR2	PTCD1
DNMT1	PTCD1
PGH2	PTCD1
CAC1F	PTCD1
ADA2C	PTCD1
S15A1	PTCD1
ADA1A	PTCD1
A1AG2	PTCD1
OX1R	PTCD1
KCMA1	PTCD1
NMDE3	PTCD1
HIBCH	PTCD1
IPKA	PTCD1
S22AI	PTCD1
S29A1	PTCD1
HDAC1	PTCD1
PNPH	PTCD1
ADA2B	PTCD1
TRFL	PTCD1
ALBU	PTCD1
FMO3	PTCD1
PLK1	PTCD1
SGMR1	PTCD1
GUAA	PTCD1
QOR	PTCD1
GCR	PTCD1
CATD	PTCD1
MIF	PTCD1
HPGDS	PTCD1
MKNK1	PTCD1
P2RY2	PTCD1
S12A4	PTCD1
EGFR	PTCD1
NFKB1	PTCD1
PGFRB	PTCD1
ANT3	PTCD1
GTR1	PTCD1
MK10	PTCD1
CAMLG	PTCD1
HEMH	PTCD1
MTRR	PTCD1
NQO1	PTCD1
ACH10	PTCD1
FMO4	PTCD1
DRD5	PTCD1
TRY1	PTCD1
SCNAA	PTCD1
GBRG3	PTCD1
PDE8B	PTCD1
KCNA2	PTCD1
IFNA2	PTCD1
AA1R	PTCD1
MAPK2	PTCD1
PK3CD	PTCD1
HRH4	PTCD1
GBRB1	PTCD1
HCN2	PTCD1
RL26L	PTCD1
DMTA2	PTCD1
6PGD	PTCD1
GRP78	PTCD1
PSIP1	PTCD1
AT1A4	PTCD1
GLR	PTCD1
OPRK	PTCD1
ATPB	PTCD1
STMN4	PTCD1
CACB2	PTCD1
NMDZ1	PTCD1
SC6A3	PTCD1
ST2B1	PTCD1
TBG1	PTCD1
ESR1	PTCD1
CREB1	PTCD1
5HT1B	PTCD1
ERBB2	PTCD1
HDAC7	PTCD1
KCC1B	PTCD1
TBD	PTCD1
TOP2B	PTCD1
3BHS1	PTCD1
ATP4A	PTCD1
LOX5	PTCD1
UD3A1	PTCD1
BDNF	PTCD1
GBRA1	PTCD1
FOS	PTCD1
SHBG	PTCD1
ODP2	PTCD1
ABCA1	PTCD1
DYR	PTCD1
P85A	PTCD1
SIR1	PTCD1
MTHR	PTCD1
ADCL2	PTCD1
IBP3	PTCD1
DDR1	PTCD1
CP46A	PTCD1
SCN2A	PTCD1
IL4	PTCD1
NPS	PTCD1
NMDE1	PTCD1
AOFB	PTCD1
RL13A	PTCD1
S22A2	PTCD1
CALY	PTCD1
S12A5	PTCD1
PK3CA	PTCD1
PDE4D	PTCD1
KIF11	PTCD1
NR1I2	PTCD1
NISCH	PTCD1
NFKB2	PTCD1
ITK	PTCD1
PPIA	PTCD1
MMAA	PTCD1
PA24A	PTCD1
HYES	PTCD1
CP2C8	PTCD1
CAC1D	PTCD1
SCNNA	PTCD1
DRD3	PTCD1
IOD1	PTCD1
AAKB1	PTCD1
ARY2	PTCD1
DOPO	PTCD1
PDE3A	PTCD1
TR10B	PTCD1
ADA1B	PTCD1
C9JK77	PTCD1
MYLK3	PTCD1
PDE1B	PTCD1
MYH9	PTCD1
TRI15	PTCD1
HPRT	PTCD1
ADRB2	PTCD1
LIPL	PTCD1
MDR1	PTCD1
5HT1A	PTCD1
CP19A	PTCD1
ARY1	PTCD1
5HT2A	PTCD1
G6PD	PTCD1
PYRD	PTCD1
GBRB2	PTCD1
IKBA	PTCD1
THRB	PTCD1
GPX1	PTCD1
TNNC2	PTCD1
S22AB	PTCD1
PDE5A	PTCD1
TGFB1	PTCD1
TOP2A	PTCD1
RL23	PTCD1
PDK3	PTCD1
EDNRA	PTCD1
TF65	PTCD1
KAP0	PTCD1
PPIF	PTCD1
RL15	PTCD1
KCNH2	PTCD1
PDE4C	PTCD1
ABCC8	PTCD1
J3KPA4	PTCD1
HDAC8	PTCD1
GBRD	PTCD1
CCKN	PTCD1
ADCY5	PTCD1
ATPA	PTCD1
ATPG	PTCD1
CAC1G	PTCD1
LDHB	PTCD1
JUN	PTCD1
CSF1R	PTCD1
UD19	PTCD1
ATF6A	PTCD1
RL19	PTCD1
ST17B	PTCD1
ABL1	PTCD1
PHOP1	PTCD1
SC6A4	PTCD1
S22A6	PTCD1
GRIK2	PTCD1
ACM3	PTCD1
RYR1	PTCD1
S23IP	PTCD1
CRBN	PTCD1
MUTA	PTCD1
ARGI1	PTCD1
AA3R	PTCD1
GBRA5	PTCD1
CAH6	PTCD1
FAK1	PTCD1
SCNND	PTCD1
CASP8	PTCD1
