source	destinations_disconnected_to
ACE	GPR63	RTDR1
KAPCA	GPR63	RTDR1
NTKL	GPR63	RTDR1
CALM	GPR63	RTDR1
ACHA4	GPR63	RTDR1
ANXA2	GPR63	RTDR1
AURKB	GPR63	RTDR1
GNAT3	GPR63	RTDR1
CA2D1	GPR63	RTDR1
CAH4	GPR63	RTDR1
AK1C1	GPR63	RTDR1
ROCK1	GPR63	RTDR1
CHLE	GPR63	RTDR1
J3QK85	GPR63	RTDR1
ZAP70	GPR63	RTDR1
UD14	GPR63	RTDR1
S12A2	GPR63	RTDR1
EST1A	GPR63	RTDR1
VKOR1	GPR63	RTDR1
XDH	GPR63	RTDR1
ACHB4	GPR63	RTDR1
RLP24	GPR63	RTDR1
EDN1	GPR63	RTDR1
GBRB3	GPR63	RTDR1
TKT	GPR63	RTDR1
NEU2	GPR63	RTDR1
3HAO	GPR63	RTDR1
RL10L	GPR63	RTDR1
ADA1D	GPR63	RTDR1
CANB2	GPR63	RTDR1
KAP3	GPR63	RTDR1
PANX1	GPR63	RTDR1
ST2A1	GPR63	RTDR1
UPP2	GPR63	RTDR1
AK1D1	GPR63	RTDR1
CAC1A	GPR63	RTDR1
CUBN	GPR63	RTDR1
THA	GPR63	RTDR1
TBB5	GPR63	RTDR1
CATA	GPR63	RTDR1
RL3	GPR63	RTDR1
PA2GE	GPR63	RTDR1
HRH2	GPR63	RTDR1
ATTY	GPR63	RTDR1
S29A2	GPR63	RTDR1
GBRT	GPR63	RTDR1
ACHA3	GPR63	RTDR1
CDK6	GPR63	RTDR1
5HT7R	GPR63	RTDR1
ADRB1	GPR63	RTDR1
CP11A	GPR63	RTDR1
CSK	GPR63	RTDR1
5HT3A	GPR63	RTDR1
AT12A	GPR63	RTDR1
IOD3	GPR63	RTDR1
PGFRA	GPR63	RTDR1
A1AG1	GPR63	RTDR1
TNFA	GPR63	RTDR1
NFAC2	GPR63	RTDR1
NOS2	GPR63	RTDR1
5HT2B	GPR63	RTDR1
HS90A	GPR63	RTDR1
LCK	GPR63	RTDR1
ADCYA	GPR63	RTDR1
HS90B	GPR63	RTDR1
ADA2A	GPR63	RTDR1
CACP	GPR63	RTDR1
RARA	GPR63	RTDR1
PYC	GPR63	RTDR1
CATL1	GPR63	RTDR1
ACHA9	GPR63	RTDR1
NH2L1	GPR63	RTDR1
AAKB2	GPR63	RTDR1
DCXR	GPR63	RTDR1
CXCL7	GPR63	RTDR1
KCNE1	GPR63	RTDR1
B3GT4	GPR63	RTDR1
ACES	GPR63	RTDR1
SCNNG	GPR63	RTDR1
HASP	GPR63	RTDR1
MMP3	GPR63	RTDR1
MET	GPR63	RTDR1
AA2BR	GPR63	RTDR1
PDE8A	GPR63	RTDR1
5HT2C	GPR63	RTDR1
AK1C3	GPR63	RTDR1
OSTCN	GPR63	RTDR1
NMD3B	GPR63	RTDR1
CDK5	GPR63	RTDR1
PPARA	GPR63	RTDR1
DRD2	GPR63	RTDR1
VGFR2	GPR63	RTDR1
CP1A2	GPR63	RTDR1
NGF	GPR63	RTDR1
GBRA6	GPR63	RTDR1
ACHA7	GPR63	RTDR1
CP2C9	GPR63	RTDR1
TBA1A	GPR63	RTDR1
IL2RA	GPR63	RTDR1
PPB1	GPR63	RTDR1
PD2R	GPR63	RTDR1
Q71TU5	GPR63	RTDR1
DCE1	GPR63	RTDR1
GBRG1	GPR63	RTDR1
FGFR2	GPR63	RTDR1
IMPA1	GPR63	RTDR1
ACM2	GPR63	RTDR1
IL8	GPR63	RTDR1
5HT6R	GPR63	RTDR1
KPCT	GPR63	RTDR1
AOC1	GPR63	RTDR1
PCNA	GPR63	RTDR1
KSYK	GPR63	RTDR1
CAH9	GPR63	RTDR1
RL11	GPR63	RTDR1
CACB3	GPR63	RTDR1
HMDH	GPR63	RTDR1
GBRA4	GPR63	RTDR1
KIT	GPR63	RTDR1
AOFA	GPR63	RTDR1
NEP	GPR63	RTDR1
GLYC	GPR63	RTDR1
NCOA2	GPR63	RTDR1
5HT1E	GPR63	RTDR1
TBA4A	GPR63	RTDR1
METH	GPR63	RTDR1
LDHA	GPR63	RTDR1
MK08	GPR63	RTDR1
IGHG4	GPR63	RTDR1
CP2CJ	GPR63	RTDR1
RXRA	GPR63	RTDR1
PA2GA	GPR63	RTDR1
CP131	GPR63	RTDR1
ACACB	GPR63	RTDR1
PTHY	GPR63	RTDR1
IL10	GPR63	RTDR1
CAH2	GPR63	RTDR1
OPRD	GPR63	RTDR1
AAPK1	GPR63	RTDR1
PDPK1	GPR63	RTDR1
ADRB3	GPR63	RTDR1
C11B1	GPR63	RTDR1
GBRP	GPR63	RTDR1
ROCK2	GPR63	RTDR1
RL8	GPR63	RTDR1
ADCY2	GPR63	RTDR1
PHOP2	GPR63	RTDR1
CAH12	GPR63	RTDR1
S10A4	GPR63	RTDR1
GRIK1	GPR63	RTDR1
CBG	GPR63	RTDR1
PRGR	GPR63	RTDR1
HCAR2	GPR63	RTDR1
