source	destinations_disconnected_to
ACE	CCDC9	ACSM5
KAPCA	CCDC9	ACSM5
NTKL	CCDC9	ACSM5
CALM	CCDC9	ACSM5
ACHA4	CCDC9	ACSM5
ANXA2	CCDC9	ACSM5
AURKB	CCDC9	ACSM5
GNAT3	CCDC9	ACSM5
CA2D1	CCDC9	ACSM5
CAH4	CCDC9	ACSM5
AK1C1	CCDC9	ACSM5
ROCK1	CCDC9	ACSM5
CHLE	CCDC9	ACSM5
J3QK85	CCDC9	ACSM5
ZAP70	CCDC9	ACSM5
UD14	CCDC9	ACSM5
S12A2	CCDC9	ACSM5
EST1A	CCDC9	ACSM5
VKOR1	CCDC9	ACSM5
XDH	CCDC9	ACSM5
ACHB4	CCDC9	ACSM5
RLP24	CCDC9	ACSM5
EDN1	CCDC9	ACSM5
GBRB3	CCDC9	ACSM5
TKT	CCDC9	ACSM5
NEU2	CCDC9	ACSM5
3HAO	CCDC9	ACSM5
RL10L	CCDC9	ACSM5
ADA1D	CCDC9	ACSM5
CANB2	CCDC9	ACSM5
KAP3	CCDC9	ACSM5
PANX1	CCDC9	ACSM5
ST2A1	CCDC9	ACSM5
UPP2	CCDC9	ACSM5
AK1D1	CCDC9	ACSM5
CAC1A	CCDC9	ACSM5
CUBN	CCDC9	ACSM5
THA	CCDC9	ACSM5
TBB5	CCDC9	ACSM5
CATA	CCDC9	ACSM5
RL3	CCDC9	ACSM5
PA2GE	CCDC9	ACSM5
HRH2	CCDC9	ACSM5
ATTY	CCDC9	ACSM5
S29A2	CCDC9	ACSM5
GBRT	CCDC9	ACSM5
ACHA3	CCDC9	ACSM5
CDK6	CCDC9	ACSM5
5HT7R	CCDC9	ACSM5
ADRB1	CCDC9	ACSM5
CP11A	CCDC9	ACSM5
CSK	CCDC9	ACSM5
5HT3A	CCDC9	ACSM5
AT12A	CCDC9	ACSM5
IOD3	CCDC9	ACSM5
PGFRA	CCDC9	ACSM5
A1AG1	CCDC9	ACSM5
TNFA	CCDC9	ACSM5
NFAC2	CCDC9	ACSM5
NOS2	CCDC9	ACSM5
5HT2B	CCDC9	ACSM5
HS90A	CCDC9	ACSM5
LCK	CCDC9	ACSM5
ADCYA	CCDC9	ACSM5
HS90B	CCDC9	ACSM5
ADA2A	CCDC9	ACSM5
CACP	CCDC9	ACSM5
RARA	CCDC9	ACSM5
PYC	CCDC9	ACSM5
CATL1	CCDC9	ACSM5
ACHA9	CCDC9	ACSM5
NH2L1	CCDC9	ACSM5
AAKB2	CCDC9	ACSM5
DCXR	CCDC9	ACSM5
CXCL7	CCDC9	ACSM5
KCNE1	CCDC9	ACSM5
B3GT4	CCDC9	ACSM5
ACES	CCDC9	ACSM5
SCNNG	CCDC9	ACSM5
HASP	CCDC9	ACSM5
MMP3	CCDC9	ACSM5
MET	CCDC9	ACSM5
AA2BR	CCDC9	ACSM5
PDE8A	CCDC9	ACSM5
5HT2C	CCDC9	ACSM5
AK1C3	CCDC9	ACSM5
OSTCN	CCDC9	ACSM5
NMD3B	CCDC9	ACSM5
CDK5	CCDC9	ACSM5
PPARA	CCDC9	ACSM5
DRD2	CCDC9	ACSM5
VGFR2	CCDC9	ACSM5
CP1A2	CCDC9	ACSM5
NGF	CCDC9	ACSM5
GBRA6	CCDC9	ACSM5
ACHA7	CCDC9	ACSM5
CP2C9	CCDC9	ACSM5
TBA1A	CCDC9	ACSM5
IL2RA	CCDC9	ACSM5
PPB1	CCDC9	ACSM5
PD2R	CCDC9	ACSM5
Q71TU5	CCDC9	ACSM5
DCE1	CCDC9	ACSM5
GBRG1	CCDC9	ACSM5
FGFR2	CCDC9	ACSM5
IMPA1	CCDC9	ACSM5
ACM2	CCDC9	ACSM5
IL8	CCDC9	ACSM5
5HT6R	CCDC9	ACSM5
KPCT	CCDC9	ACSM5
AOC1	CCDC9	ACSM5
PCNA	CCDC9	ACSM5
KSYK	CCDC9	ACSM5
CAH9	CCDC9	ACSM5
RL11	CCDC9	ACSM5
CACB3	CCDC9	ACSM5
HMDH	CCDC9	ACSM5
GBRA4	CCDC9	ACSM5
KIT	CCDC9	ACSM5
AOFA	CCDC9	ACSM5
NEP	CCDC9	ACSM5
GLYC	CCDC9	ACSM5
NCOA2	CCDC9	ACSM5
5HT1E	CCDC9	ACSM5
TBA4A	CCDC9	ACSM5
METH	CCDC9	ACSM5
LDHA	CCDC9	ACSM5
MK08	CCDC9	ACSM5
IGHG4	CCDC9	ACSM5
CP2CJ	CCDC9	ACSM5
RXRA	CCDC9	ACSM5
PA2GA	CCDC9	ACSM5
CP131	CCDC9	ACSM5
ACACB	CCDC9	ACSM5
PTHY	CCDC9	ACSM5
IL10	CCDC9	ACSM5
CAH2	CCDC9	ACSM5
OPRD	CCDC9	ACSM5
AAPK1	CCDC9	ACSM5
PDPK1	CCDC9	ACSM5
ADRB3	CCDC9	ACSM5
C11B1	CCDC9	ACSM5
GBRP	CCDC9	ACSM5
ROCK2	CCDC9	ACSM5
RL8	CCDC9	ACSM5
ADCY2	CCDC9	ACSM5
PHOP2	CCDC9	ACSM5
CAH12	CCDC9	ACSM5
S10A4	CCDC9	ACSM5
GRIK1	CCDC9	ACSM5
CBG	CCDC9	ACSM5
