source	destinations_disconnected_to
ACE	TULP2
KAPCA	TULP2
NTKL	TULP2
CALM	TULP2
ACHA4	TULP2
ANXA2	TULP2
AURKB	TULP2
GNAT3	TULP2
CA2D1	TULP2
CAH4	TULP2
AK1C1	TULP2
ROCK1	TULP2
CHLE	TULP2
J3QK85	TULP2
ZAP70	TULP2
UD14	TULP2
S12A2	TULP2
EST1A	TULP2
VKOR1	TULP2
XDH	TULP2
ACHB4	TULP2
RLP24	TULP2
EDN1	TULP2
GBRB3	TULP2
TKT	TULP2
NEU2	TULP2
3HAO	TULP2
RL10L	TULP2
ADA1D	TULP2
CANB2	TULP2
KAP3	TULP2
PANX1	TULP2
ST2A1	TULP2
UPP2	TULP2
AK1D1	TULP2
CAC1A	TULP2
CUBN	TULP2
THA	TULP2
TBB5	TULP2
CATA	TULP2
RL3	TULP2
PA2GE	TULP2
HRH2	TULP2
ATTY	TULP2
S29A2	TULP2
GBRT	TULP2
ACHA3	TULP2
CDK6	TULP2
5HT7R	TULP2
ADRB1	TULP2
CP11A	TULP2
CSK	TULP2
5HT3A	TULP2
AT12A	TULP2
IOD3	TULP2
PGFRA	TULP2
A1AG1	TULP2
TNFA	TULP2
NFAC2	TULP2
NOS2	TULP2
5HT2B	TULP2
HS90A	TULP2
LCK	TULP2
ADCYA	TULP2
HS90B	TULP2
ADA2A	TULP2
CACP	TULP2
RARA	TULP2
PYC	TULP2
CATL1	TULP2
ACHA9	TULP2
NH2L1	TULP2
AAKB2	TULP2
DCXR	TULP2
CXCL7	TULP2
KCNE1	TULP2
B3GT4	TULP2
ACES	TULP2
SCNNG	TULP2
HASP	TULP2
MMP3	TULP2
MET	TULP2
AA2BR	TULP2
PDE8A	TULP2
5HT2C	TULP2
AK1C3	TULP2
OSTCN	TULP2
NMD3B	TULP2
CDK5	TULP2
PPARA	TULP2
DRD2	TULP2
VGFR2	TULP2
CP1A2	TULP2
NGF	TULP2
GBRA6	TULP2
ACHA7	TULP2
CP2C9	TULP2
TBA1A	TULP2
IL2RA	TULP2
PPB1	TULP2
PD2R	TULP2
Q71TU5	TULP2
DCE1	TULP2
GBRG1	TULP2
FGFR2	TULP2
IMPA1	TULP2
ACM2	TULP2
IL8	TULP2
5HT6R	TULP2
KPCT	TULP2
AOC1	TULP2
PCNA	TULP2
KSYK	TULP2
CAH9	TULP2
RL11	TULP2
CACB3	TULP2
HMDH	TULP2
GBRA4	TULP2
KIT	TULP2
AOFA	TULP2
NEP	TULP2
GLYC	TULP2
NCOA2	TULP2
5HT1E	TULP2
TBA4A	TULP2
METH	TULP2
LDHA	TULP2
MK08	TULP2
IGHG4	TULP2
CP2CJ	TULP2
RXRA	TULP2
PA2GA	TULP2
CP131	TULP2
ACACB	TULP2
PTHY	TULP2
IL10	TULP2
CAH2	TULP2
OPRD	TULP2
AAPK1	TULP2
PDPK1	TULP2
ADRB3	TULP2
C11B1	TULP2
GBRP	TULP2
ROCK2	TULP2
RL8	TULP2
ADCY2	TULP2
PHOP2	TULP2
CAH12	TULP2
S10A4	TULP2
GRIK1	TULP2
CBG	TULP2
PRGR	TULP2
HCAR2	TULP2
DNMT1	TULP2
PGH2	TULP2
CAC1F	TULP2
ADA2C	TULP2
S15A1	TULP2
ADA1A	TULP2
A1AG2	TULP2
OX1R	TULP2
KCMA1	TULP2
NMDE3	TULP2
HIBCH	TULP2
IPKA	TULP2
S22AI	TULP2
S29A1	TULP2
HDAC1	TULP2
PNPH	TULP2
ADA2B	TULP2
TRFL	TULP2
ALBU	TULP2
FMO3	TULP2
PLK1	TULP2
SGMR1	TULP2
GUAA	TULP2
QOR	TULP2
GCR	TULP2
CATD	TULP2
MIF	TULP2
HPGDS	TULP2
MKNK1	TULP2
P2RY2	TULP2
S12A4	TULP2
EGFR	TULP2
NFKB1	TULP2
PGFRB	TULP2
ANT3	TULP2
GTR1	TULP2
MK10	TULP2
CAMLG	TULP2
HEMH	TULP2
MTRR	TULP2
NQO1	TULP2
ACH10	TULP2
FMO4	TULP2
DRD5	TULP2
TRY1	TULP2
SCNAA	TULP2
GBRG3	TULP2
PDE8B	TULP2
KCNA2	TULP2
IFNA2	TULP2
AA1R	TULP2
MAPK2	TULP2
PK3CD	TULP2
HRH4	TULP2
GBRB1	TULP2
HCN2	TULP2
RL26L	TULP2
DMTA2	TULP2
6PGD	TULP2
GRP78	TULP2
PSIP1	TULP2
AT1A4	TULP2
GLR	TULP2
OPRK	TULP2
ATPB	TULP2
STMN4	TULP2
CACB2	TULP2
NMDZ1	TULP2
SC6A3	TULP2
ST2B1	TULP2
TBG1	TULP2
ESR1	TULP2
CREB1	TULP2
5HT1B	TULP2
ERBB2	TULP2
HDAC7	TULP2
KCC1B	TULP2
TBD	TULP2
TOP2B	TULP2
3BHS1	TULP2
ATP4A	TULP2
LOX5	TULP2
UD3A1	TULP2
BDNF	TULP2
GBRA1	TULP2
FOS	TULP2
SHBG	TULP2
ODP2	TULP2
ABCA1	TULP2
DYR	TULP2
P85A	TULP2
SIR1	TULP2
MTHR	TULP2
ADCL2	TULP2
IBP3	TULP2
DDR1	TULP2
CP46A	TULP2
SCN2A	TULP2
IL4	TULP2
NPS	TULP2
NMDE1	TULP2
AOFB	TULP2
RL13A	TULP2
S22A2	TULP2
CALY	TULP2
S12A5	TULP2
PK3CA	TULP2
PDE4D	TULP2
KIF11	TULP2
NR1I2	TULP2
NISCH	TULP2
NFKB2	TULP2
ITK	TULP2
PPIA	TULP2
MMAA	TULP2
PA24A	TULP2
HYES	TULP2
CP2C8	TULP2
CAC1D	TULP2
SCNNA	TULP2
DRD3	TULP2
IOD1	TULP2
AAKB1	TULP2
ARY2	TULP2
DOPO	TULP2
PDE3A	TULP2
TR10B	TULP2
ADA1B	TULP2
C9JK77	TULP2
MYLK3	TULP2
PDE1B	TULP2
MYH9	TULP2
TRI15	TULP2
HPRT	TULP2
ADRB2	TULP2
LIPL	TULP2
MDR1	TULP2
5HT1A	TULP2
CP19A	TULP2
ARY1	TULP2
5HT2A	TULP2
G6PD	TULP2
PYRD	TULP2
GBRB2	TULP2
IKBA	TULP2
THRB	TULP2
GPX1	TULP2
TNNC2	TULP2
S22AB	TULP2
PDE5A	TULP2
TGFB1	TULP2
TOP2A	TULP2
RL23	TULP2
PDK3	TULP2
EDNRA	TULP2
TF65	TULP2
KAP0	TULP2
PPIF	TULP2
RL15	TULP2
KCNH2	TULP2
PDE4C	TULP2
ABCC8	TULP2
J3KPA4	TULP2
HDAC8	TULP2
GBRD	TULP2
CCKN	TULP2
ADCY5	TULP2
ATPA	TULP2
ATPG	TULP2
CAC1G	TULP2
LDHB	TULP2
JUN	TULP2
CSF1R	TULP2
UD19	TULP2
ATF6A	TULP2
RL19	TULP2
ST17B	TULP2
ABL1	TULP2
PHOP1	TULP2
SC6A4	TULP2
S22A6	TULP2
GRIK2	TULP2
ACM3	TULP2
RYR1	TULP2
S23IP	TULP2
CRBN	TULP2
MUTA	TULP2
ARGI1	TULP2
AA3R	TULP2
GBRA5	TULP2
CAH6	TULP2
FAK1	TULP2
SCNND	TULP2
CASP8	TULP2
SYRC	TULP2
CP3A4	TULP2
A4	TULP2
MRP1	TULP2
KCNN4	TULP2
PDE7A	TULP2
SCN4A	TULP2
CACB1	TULP2
DHI1	TULP2
PDIA1	TULP2
LRP2	TULP2
ESR2	TULP2
SCNNB	TULP2
NMDE4	TULP2
TY3H	TULP2
SOAT1	TULP2
NMD3A	TULP2
ASM	TULP2
S12A1	TULP2
CP1A1	TULP2
INSR2	TULP2
NCOA1	TULP2
TBE	TULP2
ITAL	TULP2
PPARG	TULP2
GSK3B	TULP2
CAC1I	TULP2
THB	TULP2
KLK3	TULP2
GBRA2	TULP2
TBB4B	TULP2
DRD4	TULP2
CLIC1	TULP2
GBRE	TULP2
RHOA	TULP2
TERT	TULP2
RL23A	TULP2
KITH	TULP2
HIF1A	TULP2
TEBP	TULP2
PERM	TULP2
TYSY	TULP2
PAR10	TULP2
NNMT	TULP2
RARB	TULP2
PK3CG	TULP2
CAC1C	TULP2
PLPL9	TULP2
OPRM	TULP2
PLMN	TULP2
ADA	TULP2
TNNC1	TULP2
J3KN87	TULP2
GBRG2	TULP2
FAD1	TULP2
PDE1A	TULP2
GLUC	TULP2
EST1	TULP2
P2RX2	TULP2
NOS3	TULP2
GSTP1	TULP2
CAH7	TULP2
IL6	TULP2
UD13	TULP2
PDE4A	TULP2
CBPB2	TULP2
KCJ11	TULP2
SCN5A	TULP2
CP21A	TULP2
CFTR	TULP2
ACM1	TULP2
GRIA2	TULP2
CPT2	TULP2
COMT	TULP2
P53	TULP2
CNGA1	TULP2
HDAC9	TULP2
KCNQ1	TULP2
PGH1	TULP2
CP2R1	TULP2
CAC1H	TULP2
CAB45	TULP2
CDK2	TULP2
SC6A2	TULP2
AK1C2	TULP2
CA2D2	TULP2
S22A8	TULP2
EBP	TULP2
NADC	TULP2
5HT5A	TULP2
AHR	TULP2
HDAC6	TULP2
MRP2	TULP2
PDE4B	TULP2
AA2AR	TULP2
PDE7B	TULP2
FAK2	TULP2
CASP3	TULP2
CATB	TULP2
CAC1S	TULP2
TA2R	TULP2
TPMT	TULP2
5HT1D	TULP2
PIM1	TULP2
AT1A1	TULP2
MMP9	TULP2
RL37	TULP2
PARP1	TULP2
RENR	TULP2
ENPL	TULP2
NR1I3	TULP2
CAH1	TULP2
SL9A7	TULP2
ACM4	TULP2
TOP1	TULP2
DHB8	TULP2
FABP6	TULP2
GABR1	TULP2
LY66C	TULP2
GLNA	TULP2
SCN1A	TULP2
HDAC3	TULP2
RENI	TULP2
