source	destinations_disconnected_to
ACE	SNX24	LRRC3
KAPCA	SNX24	LRRC3
NTKL	SNX24	LRRC3
CALM	SNX24	LRRC3
ACHA4	SNX24	LRRC3
ANXA2	SNX24	LRRC3
AURKB	SNX24	LRRC3
GNAT3	SNX24	LRRC3
CA2D1	SNX24	LRRC3
CAH4	SNX24	LRRC3
AK1C1	SNX24	LRRC3
ROCK1	SNX24	LRRC3
CHLE	SNX24	LRRC3
J3QK85	SNX24	LRRC3
ZAP70	SNX24	LRRC3
UD14	SNX24	LRRC3
S12A2	SNX24	LRRC3
EST1A	SNX24	LRRC3
VKOR1	SNX24	LRRC3
XDH	SNX24	LRRC3
ACHB4	SNX24	LRRC3
RLP24	SNX24	LRRC3
EDN1	SNX24	LRRC3
GBRB3	SNX24	LRRC3
TKT	SNX24	LRRC3
NEU2	SNX24	LRRC3
3HAO	SNX24	LRRC3
RL10L	SNX24	LRRC3
ADA1D	SNX24	LRRC3
CANB2	SNX24	LRRC3
KAP3	SNX24	LRRC3
PANX1	SNX24	LRRC3
ST2A1	SNX24	LRRC3
UPP2	SNX24	LRRC3
AK1D1	SNX24	LRRC3
CAC1A	SNX24	LRRC3
CUBN	SNX24	LRRC3
THA	SNX24	LRRC3
TBB5	SNX24	LRRC3
CATA	SNX24	LRRC3
RL3	SNX24	LRRC3
PA2GE	SNX24	LRRC3
HRH2	SNX24	LRRC3
ATTY	SNX24	LRRC3
S29A2	SNX24	LRRC3
GBRT	SNX24	LRRC3
ACHA3	SNX24	LRRC3
CDK6	SNX24	LRRC3
5HT7R	SNX24	LRRC3
ADRB1	SNX24	LRRC3
CP11A	SNX24	LRRC3
CSK	SNX24	LRRC3
5HT3A	SNX24	LRRC3
AT12A	SNX24	LRRC3
IOD3	SNX24	LRRC3
PGFRA	SNX24	LRRC3
A1AG1	SNX24	LRRC3
TNFA	SNX24	LRRC3
NFAC2	SNX24	LRRC3
NOS2	SNX24	LRRC3
5HT2B	SNX24	LRRC3
HS90A	SNX24	LRRC3
LCK	SNX24	LRRC3
ADCYA	SNX24	LRRC3
HS90B	SNX24	LRRC3
ADA2A	SNX24	LRRC3
CACP	SNX24	LRRC3
