source	destinations_disconnected_to
ACE	PPDPF	ZNF93
KAPCA	PPDPF	ZNF93
NTKL	PPDPF	ZNF93
CALM	PPDPF	ZNF93
ACHA4	PPDPF	ZNF93
ANXA2	PPDPF	ZNF93
AURKB	PPDPF	ZNF93
GNAT3	PPDPF	ZNF93
CA2D1	PPDPF	ZNF93
CAH4	PPDPF	ZNF93
AK1C1	PPDPF	ZNF93
ROCK1	PPDPF	ZNF93
CHLE	PPDPF	ZNF93
J3QK85	PPDPF	ZNF93
ZAP70	PPDPF	ZNF93
UD14	PPDPF	ZNF93
S12A2	PPDPF	ZNF93
EST1A	PPDPF	ZNF93
VKOR1	PPDPF	ZNF93
XDH	PPDPF	ZNF93
ACHB4	PPDPF	ZNF93
RLP24	PPDPF	ZNF93
EDN1	PPDPF	ZNF93
GBRB3	PPDPF	ZNF93
TKT	PPDPF	ZNF93
NEU2	PPDPF	ZNF93
3HAO	PPDPF	ZNF93
RL10L	PPDPF	ZNF93
ADA1D	PPDPF	ZNF93
CANB2	PPDPF	ZNF93
KAP3	PPDPF	ZNF93
PANX1	PPDPF	ZNF93
ST2A1	PPDPF	ZNF93
UPP2	PPDPF	ZNF93
AK1D1	PPDPF	ZNF93
CAC1A	PPDPF	ZNF93
CUBN	PPDPF	ZNF93
THA	PPDPF	ZNF93
TBB5	PPDPF	ZNF93
CATA	PPDPF	ZNF93
RL3	PPDPF	ZNF93
PA2GE	PPDPF	ZNF93
HRH2	PPDPF	ZNF93
ATTY	PPDPF	ZNF93
S29A2	PPDPF	ZNF93
GBRT	PPDPF	ZNF93
ACHA3	PPDPF	ZNF93
CDK6	PPDPF	ZNF93
5HT7R	PPDPF	ZNF93
ADRB1	PPDPF	ZNF93
CP11A	PPDPF	ZNF93
CSK	PPDPF	ZNF93
5HT3A	PPDPF	ZNF93
AT12A	PPDPF	ZNF93
IOD3	PPDPF	ZNF93
PGFRA	PPDPF	ZNF93
A1AG1	PPDPF	ZNF93
TNFA	PPDPF	ZNF93
NFAC2	PPDPF	ZNF93
NOS2	PPDPF	ZNF93
5HT2B	PPDPF	ZNF93
HS90A	PPDPF	ZNF93
LCK	PPDPF	ZNF93
ADCYA	PPDPF	ZNF93
HS90B	PPDPF	ZNF93
ADA2A	PPDPF	ZNF93
CACP	PPDPF	ZNF93
RARA	PPDPF	ZNF93
PYC	PPDPF	ZNF93
CATL1	PPDPF	ZNF93
ACHA9	PPDPF	ZNF93
NH2L1	PPDPF	ZNF93
AAKB2	PPDPF	ZNF93
DCXR	PPDPF	ZNF93
CXCL7	PPDPF	ZNF93
KCNE1	PPDPF	ZNF93
B3GT4	PPDPF	ZNF93
ACES	PPDPF	ZNF93
SCNNG	PPDPF	ZNF93
HASP	PPDPF	ZNF93
MMP3	PPDPF	ZNF93
MET	PPDPF	ZNF93
AA2BR	PPDPF	ZNF93
PDE8A	PPDPF	ZNF93
5HT2C	PPDPF	ZNF93
AK1C3	PPDPF	ZNF93
OSTCN	PPDPF	ZNF93
NMD3B	PPDPF	ZNF93
CDK5	PPDPF	ZNF93
PPARA	PPDPF	ZNF93
