source	destinations_disconnected_to
ACE	PXDC1
KAPCA	PXDC1
NTKL	PXDC1
CALM	PXDC1
ACHA4	PXDC1
ANXA2	PXDC1
AURKB	PXDC1
GNAT3	PXDC1
CA2D1	PXDC1
CAH4	PXDC1
AK1C1	PXDC1
ROCK1	PXDC1
CHLE	PXDC1
J3QK85	PXDC1
ZAP70	PXDC1
UD14	PXDC1
S12A2	PXDC1
EST1A	PXDC1
VKOR1	PXDC1
XDH	PXDC1
ACHB4	PXDC1
RLP24	PXDC1
EDN1	PXDC1
GBRB3	PXDC1
TKT	PXDC1
NEU2	PXDC1
3HAO	PXDC1
RL10L	PXDC1
ADA1D	PXDC1
CANB2	PXDC1
KAP3	PXDC1
PANX1	PXDC1
ST2A1	PXDC1
UPP2	PXDC1
AK1D1	PXDC1
CAC1A	PXDC1
CUBN	PXDC1
THA	PXDC1
TBB5	PXDC1
CATA	PXDC1
RL3	PXDC1
PA2GE	PXDC1
HRH2	PXDC1
ATTY	PXDC1
S29A2	PXDC1
GBRT	PXDC1
ACHA3	PXDC1
CDK6	PXDC1
5HT7R	PXDC1
ADRB1	PXDC1
CP11A	PXDC1
CSK	PXDC1
5HT3A	PXDC1
AT12A	PXDC1
IOD3	PXDC1
PGFRA	PXDC1
A1AG1	PXDC1
TNFA	PXDC1
NFAC2	PXDC1
NOS2	PXDC1
5HT2B	PXDC1
HS90A	PXDC1
LCK	PXDC1
ADCYA	PXDC1
HS90B	PXDC1
ADA2A	PXDC1
CACP	PXDC1
RARA	PXDC1
PYC	PXDC1
CATL1	PXDC1
ACHA9	PXDC1
NH2L1	PXDC1
AAKB2	PXDC1
DCXR	PXDC1
CXCL7	PXDC1
KCNE1	PXDC1
B3GT4	PXDC1
ACES	PXDC1
SCNNG	PXDC1
HASP	PXDC1
MMP3	PXDC1
MET	PXDC1
AA2BR	PXDC1
PDE8A	PXDC1
5HT2C	PXDC1
AK1C3	PXDC1
OSTCN	PXDC1
NMD3B	PXDC1
CDK5	PXDC1
PPARA	PXDC1
DRD2	PXDC1
VGFR2	PXDC1
CP1A2	PXDC1
NGF	PXDC1
GBRA6	PXDC1
ACHA7	PXDC1
CP2C9	PXDC1
TBA1A	PXDC1
IL2RA	PXDC1
PPB1	PXDC1
PD2R	PXDC1
Q71TU5	PXDC1
DCE1	PXDC1
GBRG1	PXDC1
FGFR2	PXDC1
IMPA1	PXDC1
ACM2	PXDC1
IL8	PXDC1
5HT6R	PXDC1
KPCT	PXDC1
AOC1	PXDC1
PCNA	PXDC1
KSYK	PXDC1
CAH9	PXDC1
RL11	PXDC1
CACB3	PXDC1
HMDH	PXDC1
GBRA4	PXDC1
KIT	PXDC1
AOFA	PXDC1
NEP	PXDC1
GLYC	PXDC1
NCOA2	PXDC1
5HT1E	PXDC1
TBA4A	PXDC1
METH	PXDC1
LDHA	PXDC1
MK08	PXDC1
IGHG4	PXDC1
CP2CJ	PXDC1
RXRA	PXDC1
PA2GA	PXDC1
CP131	PXDC1
ACACB	PXDC1
PTHY	PXDC1
IL10	PXDC1
CAH2	PXDC1
OPRD	PXDC1
AAPK1	PXDC1
PDPK1	PXDC1
ADRB3	PXDC1
C11B1	PXDC1
GBRP	PXDC1
ROCK2	PXDC1
RL8	PXDC1
ADCY2	PXDC1
PHOP2	PXDC1
CAH12	PXDC1
S10A4	PXDC1
GRIK1	PXDC1
CBG	PXDC1
PRGR	PXDC1
HCAR2	PXDC1
DNMT1	PXDC1
PGH2	PXDC1
CAC1F	PXDC1
ADA2C	PXDC1
S15A1	PXDC1
ADA1A	PXDC1
A1AG2	PXDC1
OX1R	PXDC1
KCMA1	PXDC1
NMDE3	PXDC1
HIBCH	PXDC1
IPKA	PXDC1
S22AI	PXDC1
S29A1	PXDC1
HDAC1	PXDC1
PNPH	PXDC1
ADA2B	PXDC1
TRFL	PXDC1
ALBU	PXDC1
FMO3	PXDC1
PLK1	PXDC1
SGMR1	PXDC1
GUAA	PXDC1
QOR	PXDC1
GCR	PXDC1
CATD	PXDC1
MIF	PXDC1
HPGDS	PXDC1
MKNK1	PXDC1
P2RY2	PXDC1
S12A4	PXDC1
EGFR	PXDC1
NFKB1	PXDC1
PGFRB	PXDC1
ANT3	PXDC1
GTR1	PXDC1
MK10	PXDC1
CAMLG	PXDC1
HEMH	PXDC1
MTRR	PXDC1
NQO1	PXDC1
ACH10	PXDC1
FMO4	PXDC1
DRD5	PXDC1
TRY1	PXDC1
SCNAA	PXDC1
GBRG3	PXDC1
PDE8B	PXDC1
KCNA2	PXDC1
IFNA2	PXDC1
AA1R	PXDC1
MAPK2	PXDC1
PK3CD	PXDC1
HRH4	PXDC1
GBRB1	PXDC1
HCN2	PXDC1
RL26L	PXDC1
DMTA2	PXDC1
6PGD	PXDC1
GRP78	PXDC1
PSIP1	PXDC1
AT1A4	PXDC1
GLR	PXDC1
OPRK	PXDC1
ATPB	PXDC1
STMN4	PXDC1
CACB2	PXDC1
NMDZ1	PXDC1
SC6A3	PXDC1
ST2B1	PXDC1
TBG1	PXDC1
ESR1	PXDC1
CREB1	PXDC1
5HT1B	PXDC1
ERBB2	PXDC1
HDAC7	PXDC1
KCC1B	PXDC1
TBD	PXDC1
TOP2B	PXDC1
3BHS1	PXDC1
ATP4A	PXDC1
LOX5	PXDC1
UD3A1	PXDC1
BDNF	PXDC1
GBRA1	PXDC1
FOS	PXDC1
SHBG	PXDC1
ODP2	PXDC1
ABCA1	PXDC1
DYR	PXDC1
P85A	PXDC1
SIR1	PXDC1
MTHR	PXDC1
ADCL2	PXDC1
IBP3	PXDC1
DDR1	PXDC1
CP46A	PXDC1
SCN2A	PXDC1
IL4	PXDC1
NPS	PXDC1
NMDE1	PXDC1
AOFB	PXDC1
RL13A	PXDC1
S22A2	PXDC1
CALY	PXDC1
S12A5	PXDC1
PK3CA	PXDC1
PDE4D	PXDC1
