source	destinations_disconnected_to
ACE	RNF32	TDRKH
KAPCA	RNF32	TDRKH
NTKL	RNF32	TDRKH
CALM	RNF32	TDRKH
ACHA4	RNF32	TDRKH
ANXA2	RNF32	TDRKH
AURKB	RNF32	TDRKH
GNAT3	RNF32	TDRKH
CA2D1	RNF32	TDRKH
CAH4	RNF32	TDRKH
AK1C1	RNF32	TDRKH
ROCK1	RNF32	TDRKH
CHLE	RNF32	TDRKH
J3QK85	RNF32	TDRKH
ZAP70	RNF32	TDRKH
UD14	RNF32	TDRKH
S12A2	RNF32	TDRKH
EST1A	RNF32	TDRKH
VKOR1	RNF32	TDRKH
XDH	RNF32	TDRKH
ACHB4	RNF32	TDRKH
RLP24	RNF32	TDRKH
EDN1	RNF32	TDRKH
GBRB3	RNF32	TDRKH
TKT	RNF32	TDRKH
NEU2	RNF32	TDRKH
3HAO	RNF32	TDRKH
RL10L	RNF32	TDRKH
ADA1D	RNF32	TDRKH
CANB2	RNF32	TDRKH
KAP3	RNF32	TDRKH
PANX1	RNF32	TDRKH
ST2A1	RNF32	TDRKH
UPP2	RNF32	TDRKH
AK1D1	RNF32	TDRKH
CAC1A	RNF32	TDRKH
CUBN	RNF32	TDRKH
THA	RNF32	TDRKH
TBB5	RNF32	TDRKH
CATA	RNF32	TDRKH
RL3	RNF32	TDRKH
PA2GE	RNF32	TDRKH
HRH2	RNF32	TDRKH
ATTY	RNF32	TDRKH
S29A2	RNF32	TDRKH
GBRT	RNF32	TDRKH
ACHA3	RNF32	TDRKH
CDK6	RNF32	TDRKH
5HT7R	RNF32	TDRKH
ADRB1	RNF32	TDRKH
CP11A	RNF32	TDRKH
CSK	RNF32	TDRKH
5HT3A	RNF32	TDRKH
AT12A	RNF32	TDRKH
IOD3	RNF32	TDRKH
PGFRA	RNF32	TDRKH
A1AG1	RNF32	TDRKH
TNFA	RNF32	TDRKH
NFAC2	RNF32	TDRKH
NOS2	RNF32	TDRKH
5HT2B	RNF32	TDRKH
HS90A	RNF32	TDRKH
LCK	RNF32	TDRKH
ADCYA	RNF32	TDRKH
HS90B	RNF32	TDRKH
ADA2A	RNF32	TDRKH
CACP	RNF32	TDRKH
RARA	RNF32	TDRKH
PYC	RNF32	TDRKH
CATL1	RNF32	TDRKH
ACHA9	RNF32	TDRKH
NH2L1	RNF32	TDRKH
AAKB2	RNF32	TDRKH
DCXR	RNF32	TDRKH
CXCL7	RNF32	TDRKH
KCNE1	RNF32	TDRKH
B3GT4	RNF32	TDRKH
ACES	RNF32	TDRKH
SCNNG	RNF32	TDRKH
HASP	RNF32	TDRKH
MMP3	RNF32	TDRKH
MET	RNF32	TDRKH
AA2BR	RNF32	TDRKH
PDE8A	RNF32	TDRKH
5HT2C	RNF32	TDRKH
AK1C3	RNF32	TDRKH
OSTCN	RNF32	TDRKH
NMD3B	RNF32	TDRKH
CDK5	RNF32	TDRKH
PPARA	RNF32	TDRKH
DRD2	RNF32	TDRKH
VGFR2	RNF32	TDRKH
CP1A2	RNF32	TDRKH
NGF	RNF32	TDRKH
GBRA6	RNF32	TDRKH
ACHA7	RNF32	TDRKH
CP2C9	RNF32	TDRKH
TBA1A	RNF32	TDRKH
IL2RA	RNF32	TDRKH
PPB1	RNF32	TDRKH
PD2R	RNF32	TDRKH
Q71TU5	RNF32	TDRKH
DCE1	RNF32	TDRKH
GBRG1	RNF32	TDRKH
FGFR2	RNF32	TDRKH
IMPA1	RNF32	TDRKH
ACM2	RNF32	TDRKH
IL8	RNF32	TDRKH
5HT6R	RNF32	TDRKH
KPCT	RNF32	TDRKH
AOC1	RNF32	TDRKH
PCNA	RNF32	TDRKH
