source	destinations_disconnected_to
ACE	TTC23	PAQR4
KAPCA	TTC23	PAQR4
NTKL	TTC23	PAQR4
CALM	TTC23	PAQR4
ACHA4	TTC23	PAQR4
ANXA2	TTC23	PAQR4
AURKB	TTC23	PAQR4
GNAT3	TTC23	PAQR4
CA2D1	TTC23	PAQR4
CAH4	TTC23	PAQR4
AK1C1	TTC23	PAQR4
ROCK1	TTC23	PAQR4
CHLE	TTC23	PAQR4
J3QK85	TTC23	PAQR4
ZAP70	TTC23	PAQR4
UD14	TTC23	PAQR4
S12A2	TTC23	PAQR4
EST1A	TTC23	PAQR4
VKOR1	TTC23	PAQR4
XDH	TTC23	PAQR4
ACHB4	TTC23	PAQR4
RLP24	TTC23	PAQR4
EDN1	TTC23	PAQR4
GBRB3	TTC23	PAQR4
TKT	TTC23	PAQR4
NEU2	TTC23	PAQR4
3HAO	TTC23	PAQR4
RL10L	TTC23	PAQR4
ADA1D	TTC23	PAQR4
CANB2	TTC23	PAQR4
KAP3	TTC23	PAQR4
PANX1	TTC23	PAQR4
ST2A1	TTC23	PAQR4
UPP2	TTC23	PAQR4
AK1D1	TTC23	PAQR4
CAC1A	TTC23	PAQR4
CUBN	TTC23	PAQR4
THA	TTC23	PAQR4
TBB5	TTC23	PAQR4
CATA	TTC23	PAQR4
RL3	TTC23	PAQR4
PA2GE	TTC23	PAQR4
HRH2	TTC23	PAQR4
ATTY	TTC23	PAQR4
S29A2	TTC23	PAQR4
GBRT	TTC23	PAQR4
ACHA3	TTC23	PAQR4
CDK6	TTC23	PAQR4
5HT7R	TTC23	PAQR4
ADRB1	TTC23	PAQR4
CP11A	TTC23	PAQR4
CSK	TTC23	PAQR4
5HT3A	TTC23	PAQR4
AT12A	TTC23	PAQR4
IOD3	TTC23	PAQR4
PGFRA	TTC23	PAQR4
A1AG1	TTC23	PAQR4
TNFA	TTC23	PAQR4
NFAC2	TTC23	PAQR4
NOS2	TTC23	PAQR4
5HT2B	TTC23	PAQR4
HS90A	TTC23	PAQR4
LCK	TTC23	PAQR4
ADCYA	TTC23	PAQR4
HS90B	TTC23	PAQR4
ADA2A	TTC23	PAQR4
CACP	TTC23	PAQR4
RARA	TTC23	PAQR4
PYC	TTC23	PAQR4
CATL1	TTC23	PAQR4
ACHA9	TTC23	PAQR4
NH2L1	TTC23	PAQR4
AAKB2	TTC23	PAQR4
DCXR	TTC23	PAQR4
CXCL7	TTC23	PAQR4
KCNE1	TTC23	PAQR4
B3GT4	TTC23	PAQR4
ACES	TTC23	PAQR4
SCNNG	TTC23	PAQR4
HASP	TTC23	PAQR4
MMP3	TTC23	PAQR4
MET	TTC23	PAQR4
AA2BR	TTC23	PAQR4
PDE8A	TTC23	PAQR4
5HT2C	TTC23	PAQR4
AK1C3	TTC23	PAQR4
