source	destinations_disconnected_to
ACE	SSX5
KAPCA	SSX5
NTKL	SSX5
CALM	SSX5
ACHA4	SSX5
ANXA2	SSX5
AURKB	SSX5
GNAT3	SSX5
CA2D1	SSX5
CAH4	SSX5
AK1C1	SSX5
ROCK1	SSX5
CHLE	SSX5
J3QK85	SSX5
ZAP70	SSX5
UD14	SSX5
S12A2	SSX5
EST1A	SSX5
VKOR1	SSX5
XDH	SSX5
ACHB4	SSX5
RLP24	SSX5
EDN1	SSX5
GBRB3	SSX5
TKT	SSX5
NEU2	SSX5
3HAO	SSX5
RL10L	SSX5
ADA1D	SSX5
CANB2	SSX5
KAP3	SSX5
PANX1	SSX5
ST2A1	SSX5
UPP2	SSX5
AK1D1	SSX5
CAC1A	SSX5
CUBN	SSX5
THA	SSX5
TBB5	SSX5
CATA	SSX5
RL3	SSX5
PA2GE	SSX5
HRH2	SSX5
ATTY	SSX5
S29A2	SSX5
GBRT	SSX5
ACHA3	SSX5
CDK6	SSX5
5HT7R	SSX5
ADRB1	SSX5
CP11A	SSX5
CSK	SSX5
5HT3A	SSX5
AT12A	SSX5
IOD3	SSX5
PGFRA	SSX5
A1AG1	SSX5
TNFA	SSX5
NFAC2	SSX5
NOS2	SSX5
5HT2B	SSX5
HS90A	SSX5
LCK	SSX5
ADCYA	SSX5
HS90B	SSX5
ADA2A	SSX5
CACP	SSX5
RARA	SSX5
PYC	SSX5
CATL1	SSX5
ACHA9	SSX5
NH2L1	SSX5
AAKB2	SSX5
DCXR	SSX5
CXCL7	SSX5
KCNE1	SSX5
B3GT4	SSX5
ACES	SSX5
SCNNG	SSX5
HASP	SSX5
MMP3	SSX5
MET	SSX5
AA2BR	SSX5
PDE8A	SSX5
5HT2C	SSX5
AK1C3	SSX5
OSTCN	SSX5
NMD3B	SSX5
CDK5	SSX5
PPARA	SSX5
DRD2	SSX5
VGFR2	SSX5
CP1A2	SSX5
NGF	SSX5
GBRA6	SSX5
ACHA7	SSX5
CP2C9	SSX5
TBA1A	SSX5
IL2RA	SSX5
PPB1	SSX5
PD2R	SSX5
Q71TU5	SSX5
DCE1	SSX5
GBRG1	SSX5
FGFR2	SSX5
IMPA1	SSX5
ACM2	SSX5
IL8	SSX5
5HT6R	SSX5
KPCT	SSX5
AOC1	SSX5
PCNA	SSX5
KSYK	SSX5
CAH9	SSX5
RL11	SSX5
CACB3	SSX5
HMDH	SSX5
GBRA4	SSX5
KIT	SSX5
AOFA	SSX5
NEP	SSX5
GLYC	SSX5
NCOA2	SSX5
5HT1E	SSX5
TBA4A	SSX5
METH	SSX5
LDHA	SSX5
MK08	SSX5
IGHG4	SSX5
CP2CJ	SSX5
RXRA	SSX5
PA2GA	SSX5
CP131	SSX5
ACACB	SSX5
PTHY	SSX5
IL10	SSX5
CAH2	SSX5
OPRD	SSX5
AAPK1	SSX5
PDPK1	SSX5
ADRB3	SSX5
C11B1	SSX5
GBRP	SSX5
ROCK2	SSX5
RL8	SSX5
ADCY2	SSX5
PHOP2	SSX5
CAH12	SSX5
S10A4	SSX5
GRIK1	SSX5
CBG	SSX5
PRGR	SSX5
HCAR2	SSX5
DNMT1	SSX5
PGH2	SSX5
CAC1F	SSX5
ADA2C	SSX5
S15A1	SSX5
ADA1A	SSX5
A1AG2	SSX5
OX1R	SSX5
KCMA1	SSX5
NMDE3	SSX5
