source	destinations_disconnected_to
ACE	RBMS3
KAPCA	RBMS3
NTKL	RBMS3
CALM	RBMS3
ACHA4	RBMS3
ANXA2	RBMS3
AURKB	RBMS3
GNAT3	RBMS3
CA2D1	RBMS3
CAH4	RBMS3
AK1C1	RBMS3
ROCK1	RBMS3
CHLE	RBMS3
J3QK85	RBMS3
ZAP70	RBMS3
UD14	RBMS3
S12A2	RBMS3
EST1A	RBMS3
VKOR1	RBMS3
XDH	RBMS3
ACHB4	RBMS3
RLP24	RBMS3
EDN1	RBMS3
GBRB3	RBMS3
TKT	RBMS3
NEU2	RBMS3
3HAO	RBMS3
RL10L	RBMS3
ADA1D	RBMS3
CANB2	RBMS3
KAP3	RBMS3
PANX1	RBMS3
ST2A1	RBMS3
UPP2	RBMS3
AK1D1	RBMS3
CAC1A	RBMS3
CUBN	RBMS3
THA	RBMS3
TBB5	RBMS3
CATA	RBMS3
RL3	RBMS3
PA2GE	RBMS3
HRH2	RBMS3
ATTY	RBMS3
S29A2	RBMS3
GBRT	RBMS3
ACHA3	RBMS3
CDK6	RBMS3
5HT7R	RBMS3
ADRB1	RBMS3
CP11A	RBMS3
CSK	RBMS3
5HT3A	RBMS3
AT12A	RBMS3
IOD3	RBMS3
PGFRA	RBMS3
A1AG1	RBMS3
TNFA	RBMS3
NFAC2	RBMS3
NOS2	RBMS3
5HT2B	RBMS3
HS90A	RBMS3
LCK	RBMS3
ADCYA	RBMS3
HS90B	RBMS3
ADA2A	RBMS3
CACP	RBMS3
RARA	RBMS3
PYC	RBMS3
CATL1	RBMS3
ACHA9	RBMS3
NH2L1	RBMS3
AAKB2	RBMS3
DCXR	RBMS3
CXCL7	RBMS3
KCNE1	RBMS3
B3GT4	RBMS3
ACES	RBMS3
SCNNG	RBMS3
HASP	RBMS3
MMP3	RBMS3
MET	RBMS3
AA2BR	RBMS3
PDE8A	RBMS3
5HT2C	RBMS3
AK1C3	RBMS3
OSTCN	RBMS3
NMD3B	RBMS3
CDK5	RBMS3
PPARA	RBMS3
DRD2	RBMS3
VGFR2	RBMS3
CP1A2	RBMS3
NGF	RBMS3
GBRA6	RBMS3
ACHA7	RBMS3
CP2C9	RBMS3
TBA1A	RBMS3
IL2RA	RBMS3
PPB1	RBMS3
PD2R	RBMS3
Q71TU5	RBMS3
DCE1	RBMS3
GBRG1	RBMS3
FGFR2	RBMS3
IMPA1	RBMS3
ACM2	RBMS3
IL8	RBMS3
5HT6R	RBMS3
KPCT	RBMS3
AOC1	RBMS3
PCNA	RBMS3
KSYK	RBMS3
CAH9	RBMS3
RL11	RBMS3
CACB3	RBMS3
HMDH	RBMS3
GBRA4	RBMS3
KIT	RBMS3
AOFA	RBMS3
NEP	RBMS3
GLYC	RBMS3
NCOA2	RBMS3
5HT1E	RBMS3
TBA4A	RBMS3
METH	RBMS3
LDHA	RBMS3
MK08	RBMS3
IGHG4	RBMS3
CP2CJ	RBMS3
RXRA	RBMS3
PA2GA	RBMS3
CP131	RBMS3
ACACB	RBMS3
PTHY	RBMS3
IL10	RBMS3
CAH2	RBMS3
OPRD	RBMS3
AAPK1	RBMS3
PDPK1	RBMS3
ADRB3	RBMS3
C11B1	RBMS3
GBRP	RBMS3
ROCK2	RBMS3
RL8	RBMS3
ADCY2	RBMS3
PHOP2	RBMS3
CAH12	RBMS3
S10A4	RBMS3
GRIK1	RBMS3
CBG	RBMS3
PRGR	RBMS3
HCAR2	RBMS3
DNMT1	RBMS3
PGH2	RBMS3
CAC1F	RBMS3
ADA2C	RBMS3
S15A1	RBMS3
ADA1A	RBMS3
A1AG2	RBMS3
OX1R	RBMS3
KCMA1	RBMS3
NMDE3	RBMS3
HIBCH	RBMS3
IPKA	RBMS3
S22AI	RBMS3
S29A1	RBMS3
HDAC1	RBMS3
PNPH	RBMS3
ADA2B	RBMS3
TRFL	RBMS3
ALBU	RBMS3
FMO3	RBMS3
PLK1	RBMS3
SGMR1	RBMS3
GUAA	RBMS3
QOR	RBMS3
GCR	RBMS3
CATD	RBMS3
MIF	RBMS3
HPGDS	RBMS3
MKNK1	RBMS3
P2RY2	RBMS3
S12A4	RBMS3
EGFR	RBMS3
NFKB1	RBMS3
PGFRB	RBMS3
ANT3	RBMS3
GTR1	RBMS3
MK10	RBMS3
CAMLG	RBMS3
HEMH	RBMS3
MTRR	RBMS3
NQO1	RBMS3
ACH10	RBMS3
FMO4	RBMS3
DRD5	RBMS3
TRY1	RBMS3
SCNAA	RBMS3
GBRG3	RBMS3
PDE8B	RBMS3
KCNA2	RBMS3
IFNA2	RBMS3
AA1R	RBMS3
MAPK2	RBMS3
PK3CD	RBMS3
HRH4	RBMS3
GBRB1	RBMS3
HCN2	RBMS3
RL26L	RBMS3
DMTA2	RBMS3
6PGD	RBMS3
GRP78	RBMS3
PSIP1	RBMS3
AT1A4	RBMS3
GLR	RBMS3
OPRK	RBMS3
ATPB	RBMS3
STMN4	RBMS3
CACB2	RBMS3
NMDZ1	RBMS3
SC6A3	RBMS3
ST2B1	RBMS3
TBG1	RBMS3
ESR1	RBMS3
CREB1	RBMS3
5HT1B	RBMS3
ERBB2	RBMS3
HDAC7	RBMS3
KCC1B	RBMS3
TBD	RBMS3
TOP2B	RBMS3
3BHS1	RBMS3
ATP4A	RBMS3
LOX5	RBMS3
UD3A1	RBMS3
BDNF	RBMS3
GBRA1	RBMS3
FOS	RBMS3
SHBG	RBMS3
ODP2	RBMS3
ABCA1	RBMS3
DYR	RBMS3
P85A	RBMS3
SIR1	RBMS3
MTHR	RBMS3
ADCL2	RBMS3
IBP3	RBMS3
DDR1	RBMS3
CP46A	RBMS3
SCN2A	RBMS3
IL4	RBMS3
NPS	RBMS3
NMDE1	RBMS3
AOFB	RBMS3
RL13A	RBMS3
S22A2	RBMS3
CALY	RBMS3
S12A5	RBMS3
PK3CA	RBMS3
PDE4D	RBMS3
KIF11	RBMS3
NR1I2	RBMS3
NISCH	RBMS3
NFKB2	RBMS3
ITK	RBMS3
PPIA	RBMS3
MMAA	RBMS3
PA24A	RBMS3
HYES	RBMS3
CP2C8	RBMS3
CAC1D	RBMS3
SCNNA	RBMS3
DRD3	RBMS3
IOD1	RBMS3
AAKB1	RBMS3
ARY2	RBMS3
DOPO	RBMS3
PDE3A	RBMS3
TR10B	RBMS3
ADA1B	RBMS3
C9JK77	RBMS3
MYLK3	RBMS3
PDE1B	RBMS3
MYH9	RBMS3
TRI15	RBMS3
HPRT	RBMS3
ADRB2	RBMS3
LIPL	RBMS3
MDR1	RBMS3
5HT1A	RBMS3
CP19A	RBMS3
ARY1	RBMS3
5HT2A	RBMS3
G6PD	RBMS3
PYRD	RBMS3
GBRB2	RBMS3
IKBA	RBMS3
THRB	RBMS3
GPX1	RBMS3
TNNC2	RBMS3
S22AB	RBMS3
PDE5A	RBMS3
TGFB1	RBMS3
TOP2A	RBMS3
RL23	RBMS3
PDK3	RBMS3
EDNRA	RBMS3
TF65	RBMS3
KAP0	RBMS3
PPIF	RBMS3
RL15	RBMS3
KCNH2	RBMS3
PDE4C	RBMS3
ABCC8	RBMS3
J3KPA4	RBMS3
HDAC8	RBMS3
GBRD	RBMS3
CCKN	RBMS3
ADCY5	RBMS3
ATPA	RBMS3
ATPG	RBMS3
CAC1G	RBMS3
LDHB	RBMS3
JUN	RBMS3
CSF1R	RBMS3
UD19	RBMS3
ATF6A	RBMS3
RL19	RBMS3
ST17B	RBMS3
ABL1	RBMS3
PHOP1	RBMS3
SC6A4	RBMS3
S22A6	RBMS3
GRIK2	RBMS3
ACM3	RBMS3
RYR1	RBMS3
S23IP	RBMS3
CRBN	RBMS3
MUTA	RBMS3
ARGI1	RBMS3
AA3R	RBMS3
GBRA5	RBMS3
CAH6	RBMS3
FAK1	RBMS3
SCNND	RBMS3
CASP8	RBMS3
SYRC	RBMS3
CP3A4	RBMS3
A4	RBMS3
MRP1	RBMS3
KCNN4	RBMS3
PDE7A	RBMS3
SCN4A	RBMS3
CACB1	RBMS3
DHI1	RBMS3
PDIA1	RBMS3
LRP2	RBMS3
ESR2	RBMS3
SCNNB	RBMS3
NMDE4	RBMS3
TY3H	RBMS3
SOAT1	RBMS3
NMD3A	RBMS3
ASM	RBMS3
S12A1	RBMS3
CP1A1	RBMS3
INSR2	RBMS3
NCOA1	RBMS3
TBE	RBMS3
ITAL	RBMS3
PPARG	RBMS3
GSK3B	RBMS3
CAC1I	RBMS3
THB	RBMS3
KLK3	RBMS3
GBRA2	RBMS3
TBB4B	RBMS3
DRD4	RBMS3
CLIC1	RBMS3
GBRE	RBMS3
RHOA	RBMS3
TERT	RBMS3
RL23A	RBMS3
KITH	RBMS3
HIF1A	RBMS3
TEBP	RBMS3
PERM	RBMS3
TYSY	RBMS3
PAR10	RBMS3
NNMT	RBMS3
RARB	RBMS3
PK3CG	RBMS3
CAC1C	RBMS3
PLPL9	RBMS3
OPRM	RBMS3
PLMN	RBMS3
ADA	RBMS3
TNNC1	RBMS3
J3KN87	RBMS3
GBRG2	RBMS3
FAD1	RBMS3
PDE1A	RBMS3
GLUC	RBMS3
EST1	RBMS3
P2RX2	RBMS3
NOS3	RBMS3
GSTP1	RBMS3
CAH7	RBMS3
IL6	RBMS3
UD13	RBMS3
PDE4A	RBMS3
CBPB2	RBMS3
KCJ11	RBMS3
SCN5A	RBMS3
CP21A	RBMS3
CFTR	RBMS3
ACM1	RBMS3
GRIA2	RBMS3
CPT2	RBMS3
COMT	RBMS3
P53	RBMS3
CNGA1	RBMS3
HDAC9	RBMS3
KCNQ1	RBMS3
PGH1	RBMS3
CP2R1	RBMS3
CAC1H	RBMS3
CAB45	RBMS3
CDK2	RBMS3
SC6A2	RBMS3
AK1C2	RBMS3
CA2D2	RBMS3
S22A8	RBMS3
EBP	RBMS3
NADC	RBMS3
5HT5A	RBMS3
AHR	RBMS3
HDAC6	RBMS3
MRP2	RBMS3
PDE4B	RBMS3
AA2AR	RBMS3
PDE7B	RBMS3
FAK2	RBMS3
CASP3	RBMS3
CATB	RBMS3
CAC1S	RBMS3
TA2R	RBMS3
TPMT	RBMS3
5HT1D	RBMS3
PIM1	RBMS3
AT1A1	RBMS3
MMP9	RBMS3
RL37	RBMS3
PARP1	RBMS3
RENR	RBMS3
ENPL	RBMS3
NR1I3	RBMS3
CAH1	RBMS3
SL9A7	RBMS3
ACM4	RBMS3
TOP1	RBMS3
DHB8	RBMS3
FABP6	RBMS3
GABR1	RBMS3
LY66C	RBMS3
GLNA	RBMS3
SCN1A	RBMS3
HDAC3	RBMS3
RENI	RBMS3
