source	destinations_disconnected_to
ACE	THAP9	VRTN	ZMYM1
KAPCA	THAP9	VRTN	ZMYM1
NTKL	THAP9	VRTN	ZMYM1
CALM	THAP9	VRTN	ZMYM1
ACHA4	THAP9	VRTN	ZMYM1
ANXA2	THAP9	VRTN	ZMYM1
AURKB	THAP9	VRTN	ZMYM1
GNAT3	THAP9	VRTN	ZMYM1
CA2D1	THAP9	VRTN	ZMYM1
CAH4	THAP9	VRTN	ZMYM1
AK1C1	THAP9	VRTN	ZMYM1
ROCK1	THAP9	VRTN	ZMYM1
CHLE	THAP9	VRTN	ZMYM1
J3QK85	THAP9	VRTN	ZMYM1
ZAP70	THAP9	VRTN	ZMYM1
UD14	THAP9	VRTN	ZMYM1
S12A2	THAP9	VRTN	ZMYM1
EST1A	THAP9	VRTN	ZMYM1
VKOR1	THAP9	VRTN	ZMYM1
XDH	THAP9	VRTN	ZMYM1
ACHB4	THAP9	VRTN	ZMYM1
RLP24	THAP9	VRTN	ZMYM1
EDN1	THAP9	VRTN	ZMYM1
GBRB3	THAP9	VRTN	ZMYM1
TKT	THAP9	VRTN	ZMYM1
NEU2	THAP9	VRTN	ZMYM1
3HAO	THAP9	VRTN	ZMYM1
RL10L	THAP9	VRTN	ZMYM1
ADA1D	THAP9	VRTN	ZMYM1
CANB2	THAP9	VRTN	ZMYM1
KAP3	THAP9	VRTN	ZMYM1
PANX1	THAP9	VRTN	ZMYM1
ST2A1	THAP9	VRTN	ZMYM1
UPP2	THAP9	VRTN	ZMYM1
AK1D1	THAP9	VRTN	ZMYM1
CAC1A	THAP9	VRTN	ZMYM1
CUBN	THAP9	VRTN	ZMYM1
THA	THAP9	VRTN	ZMYM1
TBB5	THAP9	VRTN	ZMYM1
CATA	THAP9	VRTN	ZMYM1
RL3	THAP9	VRTN	ZMYM1
PA2GE	THAP9	VRTN	ZMYM1
HRH2	THAP9	VRTN	ZMYM1
ATTY	THAP9	VRTN	ZMYM1
S29A2	THAP9	VRTN	ZMYM1
GBRT	THAP9	VRTN	ZMYM1
ACHA3	THAP9	VRTN	ZMYM1
CDK6	THAP9	VRTN	ZMYM1
5HT7R	THAP9	VRTN	ZMYM1
ADRB1	THAP9	VRTN	ZMYM1
CP11A	THAP9	VRTN	ZMYM1
CSK	THAP9	VRTN	ZMYM1
5HT3A	THAP9	VRTN	ZMYM1
AT12A	THAP9	VRTN	ZMYM1
IOD3	THAP9	VRTN	ZMYM1
PGFRA	THAP9	VRTN	ZMYM1
A1AG1	THAP9	VRTN	ZMYM1
TNFA	THAP9	VRTN	ZMYM1
NFAC2	THAP9	VRTN	ZMYM1
