source	destinations_disconnected_to
ACE	ZNF43	PALMD
KAPCA	ZNF43	PALMD
NTKL	ZNF43	PALMD
CALM	ZNF43	PALMD
ACHA4	ZNF43	PALMD
ANXA2	ZNF43	PALMD
AURKB	ZNF43	PALMD
GNAT3	ZNF43	PALMD
CA2D1	ZNF43	PALMD
CAH4	ZNF43	PALMD
AK1C1	ZNF43	PALMD
ROCK1	ZNF43	PALMD
CHLE	ZNF43	PALMD
J3QK85	ZNF43	PALMD
ZAP70	ZNF43	PALMD
UD14	ZNF43	PALMD
S12A2	ZNF43	PALMD
EST1A	ZNF43	PALMD
VKOR1	ZNF43	PALMD
XDH	ZNF43	PALMD
ACHB4	ZNF43	PALMD
RLP24	ZNF43	PALMD
EDN1	ZNF43	PALMD
GBRB3	ZNF43	PALMD
TKT	ZNF43	PALMD
NEU2	ZNF43	PALMD
3HAO	ZNF43	PALMD
RL10L	ZNF43	PALMD
ADA1D	ZNF43	PALMD
CANB2	ZNF43	PALMD
KAP3	ZNF43	PALMD
PANX1	ZNF43	PALMD
ST2A1	ZNF43	PALMD
UPP2	ZNF43	PALMD
AK1D1	ZNF43	PALMD
CAC1A	ZNF43	PALMD
CUBN	ZNF43	PALMD
THA	ZNF43	PALMD
TBB5	ZNF43	PALMD
CATA	ZNF43	PALMD
RL3	ZNF43	PALMD
PA2GE	ZNF43	PALMD
HRH2	ZNF43	PALMD
ATTY	ZNF43	PALMD
S29A2	ZNF43	PALMD
GBRT	ZNF43	PALMD
ACHA3	ZNF43	PALMD
CDK6	ZNF43	PALMD
5HT7R	ZNF43	PALMD
ADRB1	ZNF43	PALMD
CP11A	ZNF43	PALMD
CSK	ZNF43	PALMD
5HT3A	ZNF43	PALMD
AT12A	ZNF43	PALMD
IOD3	ZNF43	PALMD
PGFRA	ZNF43	PALMD
A1AG1	ZNF43	PALMD
TNFA	ZNF43	PALMD
NFAC2	ZNF43	PALMD
NOS2	ZNF43	PALMD
5HT2B	ZNF43	PALMD
HS90A	ZNF43	PALMD
LCK	ZNF43	PALMD
ADCYA	ZNF43	PALMD
HS90B	ZNF43	PALMD
ADA2A	ZNF43	PALMD
CACP	ZNF43	PALMD
RARA	ZNF43	PALMD
PYC	ZNF43	PALMD
CATL1	ZNF43	PALMD
ACHA9	ZNF43	PALMD
NH2L1	ZNF43	PALMD
AAKB2	ZNF43	PALMD
DCXR	ZNF43	PALMD
CXCL7	ZNF43	PALMD
KCNE1	ZNF43	PALMD
B3GT4	ZNF43	PALMD
ACES	ZNF43	PALMD
SCNNG	ZNF43	PALMD
HASP	ZNF43	PALMD
MMP3	ZNF43	PALMD
MET	ZNF43	PALMD
AA2BR	ZNF43	PALMD
PDE8A	ZNF43	PALMD
5HT2C	ZNF43	PALMD
AK1C3	ZNF43	PALMD
OSTCN	ZNF43	PALMD
NMD3B	ZNF43	PALMD
CDK5	ZNF43	PALMD
PPARA	ZNF43	PALMD
DRD2	ZNF43	PALMD
VGFR2	ZNF43	PALMD
CP1A2	ZNF43	PALMD
NGF	ZNF43	PALMD
GBRA6	ZNF43	PALMD
ACHA7	ZNF43	PALMD
CP2C9	ZNF43	PALMD
TBA1A	ZNF43	PALMD
IL2RA	ZNF43	PALMD
PPB1	ZNF43	PALMD
PD2R	ZNF43	PALMD
Q71TU5	ZNF43	PALMD
DCE1	ZNF43	PALMD
GBRG1	ZNF43	PALMD
FGFR2	ZNF43	PALMD
IMPA1	ZNF43	PALMD
ACM2	ZNF43	PALMD
IL8	ZNF43	PALMD
5HT6R	ZNF43	PALMD
KPCT	ZNF43	PALMD
AOC1	ZNF43	PALMD
PCNA	ZNF43	PALMD
KSYK	ZNF43	PALMD
CAH9	ZNF43	PALMD
RL11	ZNF43	PALMD
CACB3	ZNF43	PALMD
HMDH	ZNF43	PALMD
GBRA4	ZNF43	PALMD
KIT	ZNF43	PALMD
AOFA	ZNF43	PALMD
NEP	ZNF43	PALMD
GLYC	ZNF43	PALMD
NCOA2	ZNF43	PALMD
5HT1E	ZNF43	PALMD
TBA4A	ZNF43	PALMD
METH	ZNF43	PALMD
LDHA	ZNF43	PALMD
MK08	ZNF43	PALMD
IGHG4	ZNF43	PALMD
CP2CJ	ZNF43	PALMD
RXRA	ZNF43	PALMD
PA2GA	ZNF43	PALMD
CP131	ZNF43	PALMD
ACACB	ZNF43	PALMD
