source	destinations_disconnected_to
ACE	VAX2
KAPCA	VAX2
NTKL	VAX2
CALM	VAX2
ACHA4	VAX2
ANXA2	VAX2
AURKB	VAX2
GNAT3	VAX2
CA2D1	VAX2
CAH4	VAX2
AK1C1	VAX2
ROCK1	VAX2
CHLE	VAX2
J3QK85	VAX2
ZAP70	VAX2
UD14	VAX2
S12A2	VAX2
EST1A	VAX2
VKOR1	VAX2
XDH	VAX2
ACHB4	VAX2
RLP24	VAX2
EDN1	VAX2
GBRB3	VAX2
TKT	VAX2
NEU2	VAX2
3HAO	VAX2
RL10L	VAX2
ADA1D	VAX2
CANB2	VAX2
KAP3	VAX2
PANX1	VAX2
ST2A1	VAX2
UPP2	VAX2
AK1D1	VAX2
CAC1A	VAX2
CUBN	VAX2
THA	VAX2
TBB5	VAX2
CATA	VAX2
RL3	VAX2
PA2GE	VAX2
HRH2	VAX2
ATTY	VAX2
S29A2	VAX2
GBRT	VAX2
ACHA3	VAX2
CDK6	VAX2
5HT7R	VAX2
ADRB1	VAX2
CP11A	VAX2
CSK	VAX2
5HT3A	VAX2
AT12A	VAX2
IOD3	VAX2
PGFRA	VAX2
A1AG1	VAX2
TNFA	VAX2
NFAC2	VAX2
NOS2	VAX2
5HT2B	VAX2
HS90A	VAX2
LCK	VAX2
ADCYA	VAX2
HS90B	VAX2
ADA2A	VAX2
CACP	VAX2
RARA	VAX2
PYC	VAX2
CATL1	VAX2
ACHA9	VAX2
NH2L1	VAX2
AAKB2	VAX2
DCXR	VAX2
CXCL7	VAX2
KCNE1	VAX2
B3GT4	VAX2
ACES	VAX2
SCNNG	VAX2
HASP	VAX2
MMP3	VAX2
MET	VAX2
AA2BR	VAX2
PDE8A	VAX2
5HT2C	VAX2
AK1C3	VAX2
OSTCN	VAX2
NMD3B	VAX2
CDK5	VAX2
PPARA	VAX2
DRD2	VAX2
VGFR2	VAX2
CP1A2	VAX2
NGF	VAX2
GBRA6	VAX2
ACHA7	VAX2
CP2C9	VAX2
TBA1A	VAX2
IL2RA	VAX2
PPB1	VAX2
PD2R	VAX2
Q71TU5	VAX2
DCE1	VAX2
GBRG1	VAX2
FGFR2	VAX2
IMPA1	VAX2
ACM2	VAX2
IL8	VAX2
5HT6R	VAX2
KPCT	VAX2
AOC1	VAX2
PCNA	VAX2
KSYK	VAX2
CAH9	VAX2
RL11	VAX2
CACB3	VAX2
HMDH	VAX2
GBRA4	VAX2
KIT	VAX2
AOFA	VAX2
NEP	VAX2
GLYC	VAX2
NCOA2	VAX2
5HT1E	VAX2
TBA4A	VAX2
METH	VAX2
LDHA	VAX2
MK08	VAX2
IGHG4	VAX2
CP2CJ	VAX2
RXRA	VAX2
PA2GA	VAX2
CP131	VAX2
ACACB	VAX2
PTHY	VAX2
IL10	VAX2
CAH2	VAX2
OPRD	VAX2
AAPK1	VAX2
PDPK1	VAX2
ADRB3	VAX2
C11B1	VAX2
GBRP	VAX2
ROCK2	VAX2
RL8	VAX2
ADCY2	VAX2
PHOP2	VAX2
CAH12	VAX2
S10A4	VAX2
GRIK1	VAX2
CBG	VAX2
PRGR	VAX2
HCAR2	VAX2
DNMT1	VAX2
PGH2	VAX2
CAC1F	VAX2
ADA2C	VAX2
S15A1	VAX2
ADA1A	VAX2
A1AG2	VAX2
OX1R	VAX2
KCMA1	VAX2
NMDE3	VAX2
HIBCH	VAX2
IPKA	VAX2
S22AI	VAX2
S29A1	VAX2
HDAC1	VAX2
PNPH	VAX2
ADA2B	VAX2
TRFL	VAX2
ALBU	VAX2
FMO3	VAX2
PLK1	VAX2
SGMR1	VAX2
GUAA	VAX2
QOR	VAX2
GCR	VAX2
CATD	VAX2
MIF	VAX2
HPGDS	VAX2
MKNK1	VAX2
P2RY2	VAX2
S12A4	VAX2
EGFR	VAX2
NFKB1	VAX2
PGFRB	VAX2
ANT3	VAX2
GTR1	VAX2
MK10	VAX2
CAMLG	VAX2
HEMH	VAX2
MTRR	VAX2
NQO1	VAX2
ACH10	VAX2
FMO4	VAX2
DRD5	VAX2
TRY1	VAX2
SCNAA	VAX2
GBRG3	VAX2
PDE8B	VAX2
KCNA2	VAX2
IFNA2	VAX2
AA1R	VAX2
MAPK2	VAX2
PK3CD	VAX2
HRH4	VAX2
GBRB1	VAX2
HCN2	VAX2
RL26L	VAX2
DMTA2	VAX2
6PGD	VAX2
GRP78	VAX2
PSIP1	VAX2
AT1A4	VAX2
GLR	VAX2
OPRK	VAX2
ATPB	VAX2
STMN4	VAX2
CACB2	VAX2
NMDZ1	VAX2
SC6A3	VAX2
ST2B1	VAX2
TBG1	VAX2
ESR1	VAX2
CREB1	VAX2
5HT1B	VAX2
ERBB2	VAX2
HDAC7	VAX2
KCC1B	VAX2
TBD	VAX2
TOP2B	VAX2
3BHS1	VAX2
ATP4A	VAX2
LOX5	VAX2
UD3A1	VAX2
BDNF	VAX2
GBRA1	VAX2
FOS	VAX2
SHBG	VAX2
ODP2	VAX2
ABCA1	VAX2
DYR	VAX2
P85A	VAX2
SIR1	VAX2
MTHR	VAX2
ADCL2	VAX2
IBP3	VAX2
DDR1	VAX2
CP46A	VAX2
SCN2A	VAX2
IL4	VAX2
NPS	VAX2
NMDE1	VAX2
AOFB	VAX2
RL13A	VAX2
S22A2	VAX2
CALY	VAX2
S12A5	VAX2
PK3CA	VAX2
PDE4D	VAX2
KIF11	VAX2
NR1I2	VAX2
NISCH	VAX2
NFKB2	VAX2
ITK	VAX2
PPIA	VAX2
MMAA	VAX2
PA24A	VAX2
HYES	VAX2
CP2C8	VAX2
CAC1D	VAX2
SCNNA	VAX2
DRD3	VAX2
IOD1	VAX2
AAKB1	VAX2
ARY2	VAX2
DOPO	VAX2
PDE3A	VAX2
TR10B	VAX2
ADA1B	VAX2
C9JK77	VAX2
MYLK3	VAX2
PDE1B	VAX2
MYH9	VAX2
TRI15	VAX2
HPRT	VAX2
ADRB2	VAX2
LIPL	VAX2
MDR1	VAX2
5HT1A	VAX2
CP19A	VAX2
ARY1	VAX2
5HT2A	VAX2
G6PD	VAX2
PYRD	VAX2
GBRB2	VAX2
IKBA	VAX2
THRB	VAX2
GPX1	VAX2
TNNC2	VAX2
S22AB	VAX2
PDE5A	VAX2
TGFB1	VAX2
TOP2A	VAX2
RL23	VAX2
PDK3	VAX2
EDNRA	VAX2
TF65	VAX2
KAP0	VAX2
PPIF	VAX2
RL15	VAX2
KCNH2	VAX2
PDE4C	VAX2
ABCC8	VAX2
J3KPA4	VAX2
HDAC8	VAX2
GBRD	VAX2
CCKN	VAX2
ADCY5	VAX2
ATPA	VAX2
ATPG	VAX2
CAC1G	VAX2
LDHB	VAX2
JUN	VAX2
CSF1R	VAX2
UD19	VAX2
ATF6A	VAX2
RL19	VAX2
ST17B	VAX2
ABL1	VAX2
PHOP1	VAX2
SC6A4	VAX2
S22A6	VAX2
GRIK2	VAX2
ACM3	VAX2
RYR1	VAX2
S23IP	VAX2
CRBN	VAX2
MUTA	VAX2
ARGI1	VAX2
AA3R	VAX2
GBRA5	VAX2
CAH6	VAX2
FAK1	VAX2
SCNND	VAX2
CASP8	VAX2
SYRC	VAX2
CP3A4	VAX2
A4	VAX2
MRP1	VAX2
KCNN4	VAX2
PDE7A	VAX2
SCN4A	VAX2
CACB1	VAX2
DHI1	VAX2
PDIA1	VAX2
LRP2	VAX2
ESR2	VAX2
SCNNB	VAX2
NMDE4	VAX2
TY3H	VAX2
SOAT1	VAX2
