source	destinations_disconnected_to
ACE	ST18	WDR47
KAPCA	ST18	WDR47
NTKL	ST18	WDR47
CALM	ST18	WDR47
ACHA4	ST18	WDR47
ANXA2	ST18	WDR47
AURKB	ST18	WDR47
GNAT3	ST18	WDR47
CA2D1	ST18	WDR47
CAH4	ST18	WDR47
AK1C1	ST18	WDR47
ROCK1	ST18	WDR47
CHLE	ST18	WDR47
J3QK85	ST18	WDR47
ZAP70	ST18	WDR47
UD14	ST18	WDR47
S12A2	ST18	WDR47
EST1A	ST18	WDR47
VKOR1	ST18	WDR47
XDH	ST18	WDR47
ACHB4	ST18	WDR47
RLP24	ST18	WDR47
EDN1	ST18	WDR47
GBRB3	ST18	WDR47
TKT	ST18	WDR47
NEU2	ST18	WDR47
3HAO	ST18	WDR47
RL10L	ST18	WDR47
ADA1D	ST18	WDR47
CANB2	ST18	WDR47
KAP3	ST18	WDR47
PANX1	ST18	WDR47
ST2A1	ST18	WDR47
UPP2	ST18	WDR47
AK1D1	ST18	WDR47
CAC1A	ST18	WDR47
CUBN	ST18	WDR47
THA	ST18	WDR47
TBB5	ST18	WDR47
CATA	ST18	WDR47
RL3	ST18	WDR47
PA2GE	ST18	WDR47
HRH2	ST18	WDR47
ATTY	ST18	WDR47
S29A2	ST18	WDR47
GBRT	ST18	WDR47
ACHA3	ST18	WDR47
CDK6	ST18	WDR47
5HT7R	ST18	WDR47
ADRB1	ST18	WDR47
CP11A	ST18	WDR47
CSK	ST18	WDR47
5HT3A	ST18	WDR47
AT12A	ST18	WDR47
IOD3	ST18	WDR47
PGFRA	ST18	WDR47
A1AG1	ST18	WDR47
TNFA	ST18	WDR47
NFAC2	ST18	WDR47
NOS2	ST18	WDR47
5HT2B	ST18	WDR47
HS90A	ST18	WDR47
LCK	ST18	WDR47
ADCYA	ST18	WDR47
HS90B	ST18	WDR47
ADA2A	ST18	WDR47
CACP	ST18	WDR47
RARA	ST18	WDR47
PYC	ST18	WDR47
CATL1	ST18	WDR47
ACHA9	ST18	WDR47
NH2L1	ST18	WDR47
AAKB2	ST18	WDR47
DCXR	ST18	WDR47
CXCL7	ST18	WDR47
KCNE1	ST18	WDR47
B3GT4	ST18	WDR47
ACES	ST18	WDR47
SCNNG	ST18	WDR47
HASP	ST18	WDR47
MMP3	ST18	WDR47
MET	ST18	WDR47
AA2BR	ST18	WDR47
PDE8A	ST18	WDR47
5HT2C	ST18	WDR47
AK1C3	ST18	WDR47
OSTCN	ST18	WDR47
NMD3B	ST18	WDR47
CDK5	ST18	WDR47
PPARA	ST18	WDR47
DRD2	ST18	WDR47
VGFR2	ST18	WDR47
CP1A2	ST18	WDR47
NGF	ST18	WDR47
GBRA6	ST18	WDR47
ACHA7	ST18	WDR47
CP2C9	ST18	WDR47
TBA1A	ST18	WDR47
IL2RA	ST18	WDR47
PPB1	ST18	WDR47
PD2R	ST18	WDR47
Q71TU5	ST18	WDR47
DCE1	ST18	WDR47
GBRG1	ST18	WDR47
FGFR2	ST18	WDR47
IMPA1	ST18	WDR47
ACM2	ST18	WDR47
IL8	ST18	WDR47
5HT6R	ST18	WDR47
KPCT	ST18	WDR47
AOC1	ST18	WDR47
PCNA	ST18	WDR47
KSYK	ST18	WDR47
CAH9	ST18	WDR47
RL11	ST18	WDR47
CACB3	ST18	WDR47
HMDH	ST18	WDR47
GBRA4	ST18	WDR47
KIT	ST18	WDR47
AOFA	ST18	WDR47
NEP	ST18	WDR47
GLYC	ST18	WDR47
NCOA2	ST18	WDR47
5HT1E	ST18	WDR47
TBA4A	ST18	WDR47
METH	ST18	WDR47
LDHA	ST18	WDR47
MK08	ST18	WDR47
IGHG4	ST18	WDR47
CP2CJ	ST18	WDR47
RXRA	ST18	WDR47
PA2GA	ST18	WDR47
CP131	ST18	WDR47
ACACB	ST18	WDR47
PTHY	ST18	WDR47
IL10	ST18	WDR47
CAH2	ST18	WDR47
OPRD	ST18	WDR47
AAPK1	ST18	WDR47
PDPK1	ST18	WDR47
ADRB3	ST18	WDR47
C11B1	ST18	WDR47
GBRP	ST18	WDR47
ROCK2	ST18	WDR47
RL8	ST18	WDR47
ADCY2	ST18	WDR47
PHOP2	ST18	WDR47
CAH12	ST18	WDR47
S10A4	ST18	WDR47
GRIK1	ST18	WDR47
CBG	ST18	WDR47
PRGR	ST18	WDR47
HCAR2	ST18	WDR47
