source	destinations_disconnected_to
ACE	THAP9
KAPCA	THAP9
NTKL	THAP9
CALM	THAP9
ACHA4	THAP9
ANXA2	THAP9
AURKB	THAP9
GNAT3	THAP9
CA2D1	THAP9
CAH4	THAP9
AK1C1	THAP9
ROCK1	THAP9
CHLE	THAP9
J3QK85	THAP9
ZAP70	THAP9
UD14	THAP9
S12A2	THAP9
EST1A	THAP9
VKOR1	THAP9
XDH	THAP9
ACHB4	THAP9
RLP24	THAP9
EDN1	THAP9
GBRB3	THAP9
TKT	THAP9
NEU2	THAP9
3HAO	THAP9
RL10L	THAP9
ADA1D	THAP9
CANB2	THAP9
KAP3	THAP9
PANX1	THAP9
ST2A1	THAP9
UPP2	THAP9
AK1D1	THAP9
CAC1A	THAP9
CUBN	THAP9
THA	THAP9
TBB5	THAP9
CATA	THAP9
RL3	THAP9
PA2GE	THAP9
HRH2	THAP9
ATTY	THAP9
S29A2	THAP9
GBRT	THAP9
ACHA3	THAP9
CDK6	THAP9
5HT7R	THAP9
ADRB1	THAP9
CP11A	THAP9
CSK	THAP9
5HT3A	THAP9
AT12A	THAP9
IOD3	THAP9
PGFRA	THAP9
A1AG1	THAP9
TNFA	THAP9
NFAC2	THAP9
NOS2	THAP9
5HT2B	THAP9
HS90A	THAP9
LCK	THAP9
ADCYA	THAP9
HS90B	THAP9
ADA2A	THAP9
CACP	THAP9
RARA	THAP9
PYC	THAP9
CATL1	THAP9
ACHA9	THAP9
NH2L1	THAP9
AAKB2	THAP9
DCXR	THAP9
CXCL7	THAP9
KCNE1	THAP9
B3GT4	THAP9
ACES	THAP9
SCNNG	THAP9
HASP	THAP9
MMP3	THAP9
MET	THAP9
AA2BR	THAP9
PDE8A	THAP9
5HT2C	THAP9
AK1C3	THAP9
OSTCN	THAP9
NMD3B	THAP9
CDK5	THAP9
PPARA	THAP9
DRD2	THAP9
VGFR2	THAP9
CP1A2	THAP9
NGF	THAP9
GBRA6	THAP9
ACHA7	THAP9
CP2C9	THAP9
TBA1A	THAP9
IL2RA	THAP9
PPB1	THAP9
PD2R	THAP9
Q71TU5	THAP9
DCE1	THAP9
GBRG1	THAP9
