source	destinations_disconnected_to
ACE	RAB20
KAPCA	RAB20
NTKL	RAB20
CALM	RAB20
ACHA4	RAB20
ANXA2	RAB20
AURKB	RAB20
GNAT3	RAB20
CA2D1	RAB20
CAH4	RAB20
AK1C1	RAB20
ROCK1	RAB20
CHLE	RAB20
J3QK85	RAB20
ZAP70	RAB20
UD14	RAB20
S12A2	RAB20
EST1A	RAB20
VKOR1	RAB20
XDH	RAB20
ACHB4	RAB20
RLP24	RAB20
EDN1	RAB20
GBRB3	RAB20
TKT	RAB20
NEU2	RAB20
3HAO	RAB20
RL10L	RAB20
ADA1D	RAB20
CANB2	RAB20
KAP3	RAB20
PANX1	RAB20
ST2A1	RAB20
UPP2	RAB20
AK1D1	RAB20
CAC1A	RAB20
CUBN	RAB20
THA	RAB20
TBB5	RAB20
CATA	RAB20
RL3	RAB20
PA2GE	RAB20
HRH2	RAB20
ATTY	RAB20
S29A2	RAB20
GBRT	RAB20
ACHA3	RAB20
CDK6	RAB20
5HT7R	RAB20
ADRB1	RAB20
CP11A	RAB20
CSK	RAB20
5HT3A	RAB20
AT12A	RAB20
IOD3	RAB20
PGFRA	RAB20
A1AG1	RAB20
TNFA	RAB20
NFAC2	RAB20
NOS2	RAB20
5HT2B	RAB20
HS90A	RAB20
LCK	RAB20
ADCYA	RAB20
HS90B	RAB20
ADA2A	RAB20
CACP	RAB20
RARA	RAB20
PYC	RAB20
CATL1	RAB20
ACHA9	RAB20
NH2L1	RAB20
AAKB2	RAB20
DCXR	RAB20
CXCL7	RAB20
KCNE1	RAB20
B3GT4	RAB20
ACES	RAB20
SCNNG	RAB20
HASP	RAB20
MMP3	RAB20
MET	RAB20
AA2BR	RAB20
PDE8A	RAB20
5HT2C	RAB20
AK1C3	RAB20
OSTCN	RAB20
NMD3B	RAB20
CDK5	RAB20
PPARA	RAB20
DRD2	RAB20
VGFR2	RAB20
CP1A2	RAB20
NGF	RAB20
GBRA6	RAB20
ACHA7	RAB20
CP2C9	RAB20
TBA1A	RAB20
IL2RA	RAB20
PPB1	RAB20
PD2R	RAB20
Q71TU5	RAB20
DCE1	RAB20
GBRG1	RAB20
FGFR2	RAB20
IMPA1	RAB20
ACM2	RAB20
IL8	RAB20
5HT6R	RAB20
KPCT	RAB20
AOC1	RAB20
PCNA	RAB20
KSYK	RAB20
CAH9	RAB20
RL11	RAB20
CACB3	RAB20
HMDH	RAB20
GBRA4	RAB20
