source	destinations_disconnected_to
ACE	ABCB8
KAPCA	ABCB8
NTKL	ABCB8
CALM	ABCB8
ACHA4	ABCB8
ANXA2	ABCB8
AURKB	ABCB8
GNAT3	ABCB8
CA2D1	ABCB8
CAH4	ABCB8
AK1C1	ABCB8
ROCK1	ABCB8
CHLE	ABCB8
J3QK85	ABCB8
ZAP70	ABCB8
UD14	ABCB8
S12A2	ABCB8
EST1A	ABCB8
VKOR1	ABCB8
XDH	ABCB8
ACHB4	ABCB8
RLP24	ABCB8
EDN1	ABCB8
GBRB3	ABCB8
TKT	ABCB8
NEU2	ABCB8
3HAO	ABCB8
RL10L	ABCB8
ADA1D	ABCB8
CANB2	ABCB8
KAP3	ABCB8
PANX1	ABCB8
ST2A1	ABCB8
UPP2	ABCB8
AK1D1	ABCB8
CAC1A	ABCB8
CUBN	ABCB8
THA	ABCB8
TBB5	ABCB8
CATA	ABCB8
RL3	ABCB8
PA2GE	ABCB8
HRH2	ABCB8
ATTY	ABCB8
S29A2	ABCB8
GBRT	ABCB8
ACHA3	ABCB8
CDK6	ABCB8
5HT7R	ABCB8
ADRB1	ABCB8
CP11A	ABCB8
CSK	ABCB8
5HT3A	ABCB8
AT12A	ABCB8
IOD3	ABCB8
PGFRA	ABCB8
A1AG1	ABCB8
TNFA	ABCB8
NFAC2	ABCB8
NOS2	ABCB8
5HT2B	ABCB8
HS90A	ABCB8
LCK	ABCB8
ADCYA	ABCB8
HS90B	ABCB8
ADA2A	ABCB8
CACP	ABCB8
RARA	ABCB8
PYC	ABCB8
CATL1	ABCB8
ACHA9	ABCB8
NH2L1	ABCB8
AAKB2	ABCB8
DCXR	ABCB8
CXCL7	ABCB8
KCNE1	ABCB8
B3GT4	ABCB8
ACES	ABCB8
SCNNG	ABCB8
HASP	ABCB8
MMP3	ABCB8
MET	ABCB8
AA2BR	ABCB8
PDE8A	ABCB8
5HT2C	ABCB8
AK1C3	ABCB8
OSTCN	ABCB8
NMD3B	ABCB8
CDK5	ABCB8
PPARA	ABCB8
DRD2	ABCB8
VGFR2	ABCB8
CP1A2	ABCB8
NGF	ABCB8
GBRA6	ABCB8
ACHA7	ABCB8
CP2C9	ABCB8
TBA1A	ABCB8
IL2RA	ABCB8
PPB1	ABCB8
PD2R	ABCB8
Q71TU5	ABCB8
DCE1	ABCB8
GBRG1	ABCB8
