source	destinations_disconnected_to
ACE	MPZL2
KAPCA	MPZL2
NTKL	MPZL2
CALM	MPZL2
ACHA4	MPZL2
ANXA2	MPZL2
AURKB	MPZL2
GNAT3	MPZL2
CA2D1	MPZL2
CAH4	MPZL2
AK1C1	MPZL2
ROCK1	MPZL2
CHLE	MPZL2
J3QK85	MPZL2
ZAP70	MPZL2
UD14	MPZL2
S12A2	MPZL2
EST1A	MPZL2
VKOR1	MPZL2
XDH	MPZL2
ACHB4	MPZL2
RLP24	MPZL2
EDN1	MPZL2
GBRB3	MPZL2
TKT	MPZL2
NEU2	MPZL2
3HAO	MPZL2
RL10L	MPZL2
ADA1D	MPZL2
CANB2	MPZL2
KAP3	MPZL2
PANX1	MPZL2
ST2A1	MPZL2
UPP2	MPZL2
AK1D1	MPZL2
CAC1A	MPZL2
CUBN	MPZL2
THA	MPZL2
TBB5	MPZL2
CATA	MPZL2
RL3	MPZL2
PA2GE	MPZL2
HRH2	MPZL2
ATTY	MPZL2
S29A2	MPZL2
GBRT	MPZL2
ACHA3	MPZL2
CDK6	MPZL2
5HT7R	MPZL2
ADRB1	MPZL2
CP11A	MPZL2
CSK	MPZL2
5HT3A	MPZL2
AT12A	MPZL2
IOD3	MPZL2
PGFRA	MPZL2
A1AG1	MPZL2
TNFA	MPZL2
NFAC2	MPZL2
NOS2	MPZL2
5HT2B	MPZL2
HS90A	MPZL2
LCK	MPZL2
ADCYA	MPZL2
HS90B	MPZL2
ADA2A	MPZL2
CACP	MPZL2
RARA	MPZL2
PYC	MPZL2
CATL1	MPZL2
ACHA9	MPZL2
NH2L1	MPZL2
AAKB2	MPZL2
DCXR	MPZL2
CXCL7	MPZL2
KCNE1	MPZL2
B3GT4	MPZL2
ACES	MPZL2
SCNNG	MPZL2
HASP	MPZL2
MMP3	MPZL2
MET	MPZL2
AA2BR	MPZL2
PDE8A	MPZL2
5HT2C	MPZL2
AK1C3	MPZL2
OSTCN	MPZL2
NMD3B	MPZL2
CDK5	MPZL2
PPARA	MPZL2
DRD2	MPZL2
VGFR2	MPZL2
CP1A2	MPZL2
NGF	MPZL2
GBRA6	MPZL2
ACHA7	MPZL2
CP2C9	MPZL2
TBA1A	MPZL2
IL2RA	MPZL2
PPB1	MPZL2
PD2R	MPZL2
Q71TU5	MPZL2
DCE1	MPZL2
GBRG1	MPZL2
FGFR2	MPZL2
IMPA1	MPZL2
ACM2	MPZL2
IL8	MPZL2
5HT6R	MPZL2
KPCT	MPZL2
AOC1	MPZL2
PCNA	MPZL2
KSYK	MPZL2
CAH9	MPZL2
RL11	MPZL2
CACB3	MPZL2
HMDH	MPZL2
GBRA4	MPZL2
KIT	MPZL2
AOFA	MPZL2
NEP	MPZL2
GLYC	MPZL2
NCOA2	MPZL2
5HT1E	MPZL2
TBA4A	MPZL2
METH	MPZL2
LDHA	MPZL2
MK08	MPZL2
IGHG4	MPZL2
CP2CJ	MPZL2
RXRA	MPZL2
PA2GA	MPZL2
CP131	MPZL2
ACACB	MPZL2
PTHY	MPZL2
IL10	MPZL2
CAH2	MPZL2
OPRD	MPZL2
AAPK1	MPZL2
PDPK1	MPZL2
ADRB3	MPZL2
C11B1	MPZL2
GBRP	MPZL2
ROCK2	MPZL2
RL8	MPZL2
ADCY2	MPZL2
PHOP2	MPZL2
CAH12	MPZL2
S10A4	MPZL2
GRIK1	MPZL2
CBG	MPZL2
PRGR	MPZL2
HCAR2	MPZL2
DNMT1	MPZL2
PGH2	MPZL2
CAC1F	MPZL2
ADA2C	MPZL2
S15A1	MPZL2
ADA1A	MPZL2
A1AG2	MPZL2
OX1R	MPZL2
KCMA1	MPZL2
NMDE3	MPZL2
HIBCH	MPZL2
IPKA	MPZL2
S22AI	MPZL2
S29A1	MPZL2
HDAC1	MPZL2
PNPH	MPZL2
ADA2B	MPZL2
TRFL	MPZL2
ALBU	MPZL2
FMO3	MPZL2
PLK1	MPZL2
SGMR1	MPZL2
GUAA	MPZL2
QOR	MPZL2
GCR	MPZL2
CATD	MPZL2
MIF	MPZL2
HPGDS	MPZL2
MKNK1	MPZL2
P2RY2	MPZL2
S12A4	MPZL2
EGFR	MPZL2
NFKB1	MPZL2
PGFRB	MPZL2
ANT3	MPZL2
GTR1	MPZL2
MK10	MPZL2
CAMLG	MPZL2
HEMH	MPZL2
MTRR	MPZL2
NQO1	MPZL2
ACH10	MPZL2
FMO4	MPZL2
DRD5	MPZL2
TRY1	MPZL2
SCNAA	MPZL2
GBRG3	MPZL2
PDE8B	MPZL2
KCNA2	MPZL2
IFNA2	MPZL2
AA1R	MPZL2
MAPK2	MPZL2
PK3CD	MPZL2
HRH4	MPZL2
GBRB1	MPZL2
HCN2	MPZL2
RL26L	MPZL2
DMTA2	MPZL2
6PGD	MPZL2
GRP78	MPZL2
PSIP1	MPZL2
AT1A4	MPZL2
GLR	MPZL2
OPRK	MPZL2
ATPB	MPZL2
STMN4	MPZL2
CACB2	MPZL2
NMDZ1	MPZL2
SC6A3	MPZL2
ST2B1	MPZL2
TBG1	MPZL2
ESR1	MPZL2
CREB1	MPZL2
5HT1B	MPZL2
ERBB2	MPZL2
HDAC7	MPZL2
KCC1B	MPZL2
TBD	MPZL2
TOP2B	MPZL2
3BHS1	MPZL2
ATP4A	MPZL2
LOX5	MPZL2
UD3A1	MPZL2
BDNF	MPZL2
GBRA1	MPZL2
FOS	MPZL2
SHBG	MPZL2
ODP2	MPZL2
ABCA1	MPZL2
DYR	MPZL2
P85A	MPZL2
SIR1	MPZL2
MTHR	MPZL2
ADCL2	MPZL2
IBP3	MPZL2
DDR1	MPZL2
CP46A	MPZL2
SCN2A	MPZL2
IL4	MPZL2
NPS	MPZL2
NMDE1	MPZL2
AOFB	MPZL2
RL13A	MPZL2
S22A2	MPZL2
CALY	MPZL2
S12A5	MPZL2
PK3CA	MPZL2
PDE4D	MPZL2
KIF11	MPZL2
