source	destinations_disconnected_to
ACE	VAX2	SUSD4
KAPCA	VAX2	SUSD4
NTKL	VAX2	SUSD4
CALM	VAX2	SUSD4
ACHA4	VAX2	SUSD4
ANXA2	VAX2	SUSD4
AURKB	VAX2	SUSD4
GNAT3	VAX2	SUSD4
CA2D1	VAX2	SUSD4
CAH4	VAX2	SUSD4
AK1C1	VAX2	SUSD4
ROCK1	VAX2	SUSD4
CHLE	VAX2	SUSD4
J3QK85	VAX2	SUSD4
ZAP70	VAX2	SUSD4
UD14	VAX2	SUSD4
S12A2	VAX2	SUSD4
EST1A	VAX2	SUSD4
VKOR1	VAX2	SUSD4
XDH	VAX2	SUSD4
ACHB4	VAX2	SUSD4
RLP24	VAX2	SUSD4
EDN1	VAX2	SUSD4
GBRB3	VAX2	SUSD4
TKT	VAX2	SUSD4
NEU2	VAX2	SUSD4
3HAO	VAX2	SUSD4
RL10L	VAX2	SUSD4
ADA1D	VAX2	SUSD4
CANB2	VAX2	SUSD4
KAP3	VAX2	SUSD4
PANX1	VAX2	SUSD4
ST2A1	VAX2	SUSD4
UPP2	VAX2	SUSD4
AK1D1	VAX2	SUSD4
CAC1A	VAX2	SUSD4
CUBN	VAX2	SUSD4
THA	VAX2	SUSD4
TBB5	VAX2	SUSD4
CATA	VAX2	SUSD4
RL3	VAX2	SUSD4
PA2GE	VAX2	SUSD4
HRH2	VAX2	SUSD4
ATTY	VAX2	SUSD4
S29A2	VAX2	SUSD4
GBRT	VAX2	SUSD4
ACHA3	VAX2	SUSD4
CDK6	VAX2	SUSD4
5HT7R	VAX2	SUSD4
ADRB1	VAX2	SUSD4
CP11A	VAX2	SUSD4
CSK	VAX2	SUSD4
5HT3A	VAX2	SUSD4
AT12A	VAX2	SUSD4
IOD3	VAX2	SUSD4
PGFRA	VAX2	SUSD4
A1AG1	VAX2	SUSD4
TNFA	VAX2	SUSD4
NFAC2	VAX2	SUSD4
NOS2	VAX2	SUSD4
5HT2B	VAX2	SUSD4
HS90A	VAX2	SUSD4
LCK	VAX2	SUSD4
ADCYA	VAX2	SUSD4
HS90B	VAX2	SUSD4
ADA2A	VAX2	SUSD4
CACP	VAX2	SUSD4
RARA	VAX2	SUSD4
PYC	VAX2	SUSD4
CATL1	VAX2	SUSD4
ACHA9	VAX2	SUSD4
NH2L1	VAX2	SUSD4
AAKB2	VAX2	SUSD4
DCXR	VAX2	SUSD4
CXCL7	VAX2	SUSD4
KCNE1	VAX2	SUSD4
B3GT4	VAX2	SUSD4
ACES	VAX2	SUSD4
SCNNG	VAX2	SUSD4
HASP	VAX2	SUSD4
MMP3	VAX2	SUSD4
MET	VAX2	SUSD4
AA2BR	VAX2	SUSD4
PDE8A	VAX2	SUSD4
5HT2C	VAX2	SUSD4
AK1C3	VAX2	SUSD4
OSTCN	VAX2	SUSD4
NMD3B	VAX2	SUSD4
CDK5	VAX2	SUSD4
PPARA	VAX2	SUSD4
DRD2	VAX2	SUSD4
VGFR2	VAX2	SUSD4
CP1A2	VAX2	SUSD4
NGF	VAX2	SUSD4
GBRA6	VAX2	SUSD4
ACHA7	VAX2	SUSD4
CP2C9	VAX2	SUSD4
TBA1A	VAX2	SUSD4
IL2RA	VAX2	SUSD4
PPB1	VAX2	SUSD4
PD2R	VAX2	SUSD4
Q71TU5	VAX2	SUSD4
DCE1	VAX2	SUSD4
GBRG1	VAX2	SUSD4
FGFR2	VAX2	SUSD4
IMPA1	VAX2	SUSD4
ACM2	VAX2	SUSD4
IL8	VAX2	SUSD4
5HT6R	VAX2	SUSD4
KPCT	VAX2	SUSD4
AOC1	VAX2	SUSD4
PCNA	VAX2	SUSD4
KSYK	VAX2	SUSD4
CAH9	VAX2	SUSD4
RL11	VAX2	SUSD4
CACB3	VAX2	SUSD4
HMDH	VAX2	SUSD4
GBRA4	VAX2	SUSD4
KIT	VAX2	SUSD4
AOFA	VAX2	SUSD4
NEP	VAX2	SUSD4
GLYC	VAX2	SUSD4
NCOA2	VAX2	SUSD4
5HT1E	VAX2	SUSD4
TBA4A	VAX2	SUSD4
METH	VAX2	SUSD4
LDHA	VAX2	SUSD4
MK08	VAX2	SUSD4
IGHG4	VAX2	SUSD4
CP2CJ	VAX2	SUSD4
RXRA	VAX2	SUSD4
PA2GA	VAX2	SUSD4
CP131	VAX2	SUSD4
ACACB	VAX2	SUSD4
PTHY	VAX2	SUSD4
IL10	VAX2	SUSD4
CAH2	VAX2	SUSD4
OPRD	VAX2	SUSD4
AAPK1	VAX2	SUSD4
PDPK1	VAX2	SUSD4
ADRB3	VAX2	SUSD4
C11B1	VAX2	SUSD4
GBRP	VAX2	SUSD4
ROCK2	VAX2	SUSD4
RL8	VAX2	SUSD4
ADCY2	VAX2	SUSD4
PHOP2	VAX2	SUSD4
CAH12	VAX2	SUSD4
S10A4	VAX2	SUSD4
GRIK1	VAX2	SUSD4
CBG	VAX2	SUSD4
PRGR	VAX2	SUSD4
HCAR2	VAX2	SUSD4
