source	destinations_disconnected_to
ACE	ILVBL
KAPCA	ILVBL
NTKL	ILVBL
CALM	ILVBL
ACHA4	ILVBL
ANXA2	ILVBL
AURKB	ILVBL
GNAT3	ILVBL
CA2D1	ILVBL
CAH4	ILVBL
AK1C1	ILVBL
ROCK1	ILVBL
CHLE	ILVBL
J3QK85	ILVBL
ZAP70	ILVBL
UD14	ILVBL
S12A2	ILVBL
EST1A	ILVBL
VKOR1	ILVBL
XDH	ILVBL
ACHB4	ILVBL
RLP24	ILVBL
EDN1	ILVBL
GBRB3	ILVBL
TKT	ILVBL
NEU2	ILVBL
3HAO	ILVBL
RL10L	ILVBL
ADA1D	ILVBL
CANB2	ILVBL
KAP3	ILVBL
PANX1	ILVBL
ST2A1	ILVBL
UPP2	ILVBL
AK1D1	ILVBL
CAC1A	ILVBL
CUBN	ILVBL
THA	ILVBL
TBB5	ILVBL
CATA	ILVBL
RL3	ILVBL
PA2GE	ILVBL
HRH2	ILVBL
ATTY	ILVBL
S29A2	ILVBL
GBRT	ILVBL
ACHA3	ILVBL
CDK6	ILVBL
5HT7R	ILVBL
ADRB1	ILVBL
CP11A	ILVBL
CSK	ILVBL
5HT3A	ILVBL
AT12A	ILVBL
IOD3	ILVBL
PGFRA	ILVBL
A1AG1	ILVBL
TNFA	ILVBL
NFAC2	ILVBL
NOS2	ILVBL
5HT2B	ILVBL
HS90A	ILVBL
LCK	ILVBL
ADCYA	ILVBL
HS90B	ILVBL
ADA2A	ILVBL
CACP	ILVBL
RARA	ILVBL
PYC	ILVBL
CATL1	ILVBL
ACHA9	ILVBL
NH2L1	ILVBL
AAKB2	ILVBL
DCXR	ILVBL
CXCL7	ILVBL
KCNE1	ILVBL
B3GT4	ILVBL
ACES	ILVBL
SCNNG	ILVBL
HASP	ILVBL
MMP3	ILVBL
MET	ILVBL
AA2BR	ILVBL
PDE8A	ILVBL
5HT2C	ILVBL
AK1C3	ILVBL
OSTCN	ILVBL
NMD3B	ILVBL
CDK5	ILVBL
PPARA	ILVBL
DRD2	ILVBL
VGFR2	ILVBL
CP1A2	ILVBL
NGF	ILVBL
GBRA6	ILVBL
ACHA7	ILVBL
CP2C9	ILVBL
TBA1A	ILVBL
IL2RA	ILVBL
PPB1	ILVBL
PD2R	ILVBL
Q71TU5	ILVBL
DCE1	ILVBL
GBRG1	ILVBL
FGFR2	ILVBL
IMPA1	ILVBL
ACM2	ILVBL
IL8	ILVBL
5HT6R	ILVBL
KPCT	ILVBL
AOC1	ILVBL
PCNA	ILVBL
KSYK	ILVBL
CAH9	ILVBL
RL11	ILVBL
CACB3	ILVBL
HMDH	ILVBL
GBRA4	ILVBL
KIT	ILVBL
AOFA	ILVBL
NEP	ILVBL
GLYC	ILVBL
NCOA2	ILVBL
5HT1E	ILVBL
TBA4A	ILVBL
METH	ILVBL
LDHA	ILVBL
MK08	ILVBL
IGHG4	ILVBL
CP2CJ	ILVBL
RXRA	ILVBL
PA2GA	ILVBL
CP131	ILVBL
ACACB	ILVBL
PTHY	ILVBL
IL10	ILVBL
CAH2	ILVBL
OPRD	ILVBL
AAPK1	ILVBL
PDPK1	ILVBL
ADRB3	ILVBL
C11B1	ILVBL
GBRP	ILVBL
ROCK2	ILVBL
RL8	ILVBL
ADCY2	ILVBL
PHOP2	ILVBL
CAH12	ILVBL
S10A4	ILVBL
GRIK1	ILVBL
CBG	ILVBL
PRGR	ILVBL
HCAR2	ILVBL
DNMT1	ILVBL
PGH2	ILVBL
CAC1F	ILVBL
ADA2C	ILVBL
S15A1	ILVBL
ADA1A	ILVBL
A1AG2	ILVBL
OX1R	ILVBL
KCMA1	ILVBL
NMDE3	ILVBL
HIBCH	ILVBL
IPKA	ILVBL
S22AI	ILVBL
S29A1	ILVBL
HDAC1	ILVBL
PNPH	ILVBL
ADA2B	ILVBL
TRFL	ILVBL
ALBU	ILVBL
FMO3	ILVBL
PLK1	ILVBL
SGMR1	ILVBL
GUAA	ILVBL
QOR	ILVBL
GCR	ILVBL
CATD	ILVBL
MIF	ILVBL
HPGDS	ILVBL
MKNK1	ILVBL
P2RY2	ILVBL
S12A4	ILVBL
EGFR	ILVBL
NFKB1	ILVBL
PGFRB	ILVBL
ANT3	ILVBL
GTR1	ILVBL
MK10	ILVBL
CAMLG	ILVBL
HEMH	ILVBL
