source	destinations_disconnected_to
ACE	VOPP1	ABCB8
KAPCA	VOPP1	ABCB8
NTKL	VOPP1	ABCB8
CALM	VOPP1	ABCB8
ACHA4	VOPP1	ABCB8
ANXA2	VOPP1	ABCB8
AURKB	VOPP1	ABCB8
GNAT3	VOPP1	ABCB8
CA2D1	VOPP1	ABCB8
CAH4	VOPP1	ABCB8
AK1C1	VOPP1	ABCB8
ROCK1	VOPP1	ABCB8
CHLE	VOPP1	ABCB8
J3QK85	VOPP1	ABCB8
ZAP70	VOPP1	ABCB8
UD14	VOPP1	ABCB8
S12A2	VOPP1	ABCB8
EST1A	VOPP1	ABCB8
VKOR1	VOPP1	ABCB8
XDH	VOPP1	ABCB8
ACHB4	VOPP1	ABCB8
RLP24	VOPP1	ABCB8
EDN1	VOPP1	ABCB8
GBRB3	VOPP1	ABCB8
TKT	VOPP1	ABCB8
NEU2	VOPP1	ABCB8
3HAO	VOPP1	ABCB8
RL10L	VOPP1	ABCB8
ADA1D	VOPP1	ABCB8
CANB2	VOPP1	ABCB8
KAP3	VOPP1	ABCB8
PANX1	VOPP1	ABCB8
ST2A1	VOPP1	ABCB8
UPP2	VOPP1	ABCB8
AK1D1	VOPP1	ABCB8
CAC1A	VOPP1	ABCB8
CUBN	VOPP1	ABCB8
THA	VOPP1	ABCB8
TBB5	VOPP1	ABCB8
CATA	VOPP1	ABCB8
RL3	VOPP1	ABCB8
PA2GE	VOPP1	ABCB8
HRH2	VOPP1	ABCB8
ATTY	VOPP1	ABCB8
S29A2	VOPP1	ABCB8
GBRT	VOPP1	ABCB8
ACHA3	VOPP1	ABCB8
CDK6	VOPP1	ABCB8
5HT7R	VOPP1	ABCB8
ADRB1	VOPP1	ABCB8
CP11A	VOPP1	ABCB8
CSK	VOPP1	ABCB8
5HT3A	VOPP1	ABCB8
AT12A	VOPP1	ABCB8
IOD3	VOPP1	ABCB8
PGFRA	VOPP1	ABCB8
A1AG1	VOPP1	ABCB8
TNFA	VOPP1	ABCB8
NFAC2	VOPP1	ABCB8
NOS2	VOPP1	ABCB8
5HT2B	VOPP1	ABCB8
HS90A	VOPP1	ABCB8
LCK	VOPP1	ABCB8
ADCYA	VOPP1	ABCB8
HS90B	VOPP1	ABCB8
ADA2A	VOPP1	ABCB8
CACP	VOPP1	ABCB8
RARA	VOPP1	ABCB8
PYC	VOPP1	ABCB8
CATL1	VOPP1	ABCB8
ACHA9	VOPP1	ABCB8
NH2L1	VOPP1	ABCB8
AAKB2	VOPP1	ABCB8
DCXR	VOPP1	ABCB8
CXCL7	VOPP1	ABCB8
KCNE1	VOPP1	ABCB8
B3GT4	VOPP1	ABCB8
ACES	VOPP1	ABCB8
SCNNG	VOPP1	ABCB8
HASP	VOPP1	ABCB8
MMP3	VOPP1	ABCB8
MET	VOPP1	ABCB8
AA2BR	VOPP1	ABCB8
PDE8A	VOPP1	ABCB8
5HT2C	VOPP1	ABCB8
AK1C3	VOPP1	ABCB8
OSTCN	VOPP1	ABCB8
NMD3B	VOPP1	ABCB8
CDK5	VOPP1	ABCB8
PPARA	VOPP1	ABCB8
DRD2	VOPP1	ABCB8
VGFR2	VOPP1	ABCB8
CP1A2	VOPP1	ABCB8
NGF	VOPP1	ABCB8
GBRA6	VOPP1	ABCB8
ACHA7	VOPP1	ABCB8
CP2C9	VOPP1	ABCB8
TBA1A	VOPP1	ABCB8
IL2RA	VOPP1	ABCB8
PPB1	VOPP1	ABCB8
PD2R	VOPP1	ABCB8
Q71TU5	VOPP1	ABCB8
DCE1	VOPP1	ABCB8
GBRG1	VOPP1	ABCB8
FGFR2	VOPP1	ABCB8
IMPA1	VOPP1	ABCB8
ACM2	VOPP1	ABCB8
IL8	VOPP1	ABCB8
5HT6R	VOPP1	ABCB8
KPCT	VOPP1	ABCB8
AOC1	VOPP1	ABCB8
PCNA	VOPP1	ABCB8
KSYK	VOPP1	ABCB8
CAH9	VOPP1	ABCB8
RL11	VOPP1	ABCB8
CACB3	VOPP1	ABCB8
HMDH	VOPP1	ABCB8
GBRA4	VOPP1	ABCB8
