source	destinations_disconnected_to
ACE	COQ4
KAPCA	COQ4
NTKL	COQ4
CALM	COQ4
ACHA4	COQ4
ANXA2	COQ4
AURKB	COQ4
GNAT3	COQ4
CA2D1	COQ4
CAH4	COQ4
AK1C1	COQ4
ROCK1	COQ4
CHLE	COQ4
J3QK85	COQ4
ZAP70	COQ4
UD14	COQ4
S12A2	COQ4
EST1A	COQ4
VKOR1	COQ4
XDH	COQ4
ACHB4	COQ4
RLP24	COQ4
EDN1	COQ4
GBRB3	COQ4
TKT	COQ4
NEU2	COQ4
3HAO	COQ4
RL10L	COQ4
ADA1D	COQ4
CANB2	COQ4
KAP3	COQ4
PANX1	COQ4
ST2A1	COQ4
UPP2	COQ4
AK1D1	COQ4
CAC1A	COQ4
CUBN	COQ4
THA	COQ4
TBB5	COQ4
CATA	COQ4
RL3	COQ4
PA2GE	COQ4
HRH2	COQ4
ATTY	COQ4
S29A2	COQ4
GBRT	COQ4
ACHA3	COQ4
CDK6	COQ4
5HT7R	COQ4
ADRB1	COQ4
CP11A	COQ4
CSK	COQ4
5HT3A	COQ4
AT12A	COQ4
IOD3	COQ4
PGFRA	COQ4
A1AG1	COQ4
TNFA	COQ4
NFAC2	COQ4
NOS2	COQ4
5HT2B	COQ4
HS90A	COQ4
LCK	COQ4
ADCYA	COQ4
HS90B	COQ4
ADA2A	COQ4
CACP	COQ4
RARA	COQ4
PYC	COQ4
CATL1	COQ4
ACHA9	COQ4
NH2L1	COQ4
AAKB2	COQ4
DCXR	COQ4
CXCL7	COQ4
KCNE1	COQ4
B3GT4	COQ4
ACES	COQ4
SCNNG	COQ4
HASP	COQ4
MMP3	COQ4
MET	COQ4
AA2BR	COQ4
PDE8A	COQ4
5HT2C	COQ4
AK1C3	COQ4
OSTCN	COQ4
NMD3B	COQ4
CDK5	COQ4
PPARA	COQ4
DRD2	COQ4
VGFR2	COQ4
CP1A2	COQ4
NGF	COQ4
GBRA6	COQ4
ACHA7	COQ4
CP2C9	COQ4
TBA1A	COQ4
IL2RA	COQ4
PPB1	COQ4
PD2R	COQ4
Q71TU5	COQ4
DCE1	COQ4
GBRG1	COQ4
FGFR2	COQ4
IMPA1	COQ4
ACM2	COQ4
IL8	COQ4
5HT6R	COQ4
KPCT	COQ4
AOC1	COQ4
PCNA	COQ4
KSYK	COQ4
CAH9	COQ4
RL11	COQ4
CACB3	COQ4
HMDH	COQ4
GBRA4	COQ4
KIT	COQ4
AOFA	COQ4
NEP	COQ4
GLYC	COQ4
NCOA2	COQ4
5HT1E	COQ4
TBA4A	COQ4
METH	COQ4
LDHA	COQ4
MK08	COQ4
IGHG4	COQ4
CP2CJ	COQ4
RXRA	COQ4
PA2GA	COQ4
CP131	COQ4
ACACB	COQ4
PTHY	COQ4
IL10	COQ4
CAH2	COQ4
OPRD	COQ4
AAPK1	COQ4
PDPK1	COQ4
ADRB3	COQ4
C11B1	COQ4
GBRP	COQ4
ROCK2	COQ4
RL8	COQ4
ADCY2	COQ4
PHOP2	COQ4
CAH12	COQ4
S10A4	COQ4
GRIK1	COQ4
CBG	COQ4
PRGR	COQ4
HCAR2	COQ4
DNMT1	COQ4
PGH2	COQ4
CAC1F	COQ4
ADA2C	COQ4
S15A1	COQ4
ADA1A	COQ4
A1AG2	COQ4
OX1R	COQ4
KCMA1	COQ4
NMDE3	COQ4
HIBCH	COQ4
IPKA	COQ4
S22AI	COQ4
S29A1	COQ4
HDAC1	COQ4
PNPH	COQ4
ADA2B	COQ4
TRFL	COQ4
ALBU	COQ4
FMO3	COQ4
PLK1	COQ4
SGMR1	COQ4
GUAA	COQ4
QOR	COQ4
GCR	COQ4
CATD	COQ4
MIF	COQ4
HPGDS	COQ4
MKNK1	COQ4
P2RY2	COQ4
S12A4	COQ4
EGFR	COQ4
NFKB1	COQ4
PGFRB	COQ4
ANT3	COQ4
GTR1	COQ4
MK10	COQ4
CAMLG	COQ4
HEMH	COQ4
MTRR	COQ4
NQO1	COQ4
ACH10	COQ4
FMO4	COQ4
DRD5	COQ4
TRY1	COQ4
SCNAA	COQ4
GBRG3	COQ4
PDE8B	COQ4
KCNA2	COQ4
IFNA2	COQ4
AA1R	COQ4
MAPK2	COQ4
PK3CD	COQ4
HRH4	COQ4
GBRB1	COQ4
HCN2	COQ4
RL26L	COQ4
DMTA2	COQ4
6PGD	COQ4
GRP78	COQ4
PSIP1	COQ4
AT1A4	COQ4
GLR	COQ4
OPRK	COQ4
ATPB	COQ4
STMN4	COQ4
CACB2	COQ4
NMDZ1	COQ4
SC6A3	COQ4
ST2B1	COQ4
TBG1	COQ4
ESR1	COQ4
CREB1	COQ4
5HT1B	COQ4
ERBB2	COQ4
HDAC7	COQ4
KCC1B	COQ4
TBD	COQ4
TOP2B	COQ4
3BHS1	COQ4
ATP4A	COQ4
LOX5	COQ4
UD3A1	COQ4
BDNF	COQ4
GBRA1	COQ4
FOS	COQ4
SHBG	COQ4
ODP2	COQ4
ABCA1	COQ4
DYR	COQ4
P85A	COQ4
SIR1	COQ4
MTHR	COQ4
ADCL2	COQ4
IBP3	COQ4
DDR1	COQ4
CP46A	COQ4
SCN2A	COQ4
IL4	COQ4
NPS	COQ4
NMDE1	COQ4
AOFB	COQ4
RL13A	COQ4
S22A2	COQ4
CALY	COQ4
S12A5	COQ4
PK3CA	COQ4
PDE4D	COQ4
KIF11	COQ4
NR1I2	COQ4
NISCH	COQ4
NFKB2	COQ4
ITK	COQ4
PPIA	COQ4
MMAA	COQ4
PA24A	COQ4
HYES	COQ4
CP2C8	COQ4
CAC1D	COQ4
SCNNA	COQ4
DRD3	COQ4
IOD1	COQ4
AAKB1	COQ4
ARY2	COQ4
DOPO	COQ4
PDE3A	COQ4
TR10B	COQ4
ADA1B	COQ4
C9JK77	COQ4
MYLK3	COQ4
PDE1B	COQ4
MYH9	COQ4
TRI15	COQ4
HPRT	COQ4
ADRB2	COQ4
LIPL	COQ4
MDR1	COQ4
5HT1A	COQ4
CP19A	COQ4
ARY1	COQ4
5HT2A	COQ4
G6PD	COQ4
PYRD	COQ4
GBRB2	COQ4
IKBA	COQ4
THRB	COQ4
GPX1	COQ4
TNNC2	COQ4
S22AB	COQ4
PDE5A	COQ4
TGFB1	COQ4
TOP2A	COQ4
RL23	COQ4
PDK3	COQ4
EDNRA	COQ4
TF65	COQ4
KAP0	COQ4
PPIF	COQ4
RL15	COQ4
KCNH2	COQ4
PDE4C	COQ4
ABCC8	COQ4
J3KPA4	COQ4
HDAC8	COQ4
GBRD	COQ4
CCKN	COQ4
ADCY5	COQ4
ATPA	COQ4
ATPG	COQ4
CAC1G	COQ4
LDHB	COQ4
JUN	COQ4
CSF1R	COQ4
UD19	COQ4
ATF6A	COQ4
RL19	COQ4
ST17B	COQ4
ABL1	COQ4
